pp_no,condition,bin,bin_no,trial,muscle,rms,meanRMS,sdRMS,outlier2SD,outlier1.5SD
pp488,673,bin_0,0,trial7,brow,14.9879,13.8287625,3.524404542994259,FALSE,FALSE
pp488,673,bin_0,0,trial8,brow,7.1701,13.8287625,3.524404542994259,FALSE,FALSE
pp488,673,bin_0,0,trial1,cheek,2.2187,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial2,cheek,12.3416,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial3,cheek,2.3135,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial4,cheek,2.045,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial5,cheek,1.9026,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial6,cheek,1.7859,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial7,cheek,5.2666,5.9360875,6.5917884979154175,FALSE,FALSE
pp488,673,bin_0,0,trial8,cheek,19.6148,5.9360875,6.5917884979154175,TRUE,TRUE
pp489,429,bin_0,0,trial1,brow,3.6116,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial2,brow,3.7932,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial3,brow,3.7152,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial4,brow,4.5689,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial5,brow,3.5455,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial6,brow,4.6745,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial7,brow,7.9416,4.6138375,1.4592445373622025,TRUE,TRUE
pp489,429,bin_0,0,trial8,brow,5.0602,4.6138375,1.4592445373622025,FALSE,FALSE
pp489,429,bin_0,0,trial1,cheek,9.166,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial2,cheek,5.7792,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial3,cheek,6.4875,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial4,cheek,9.2317,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial5,cheek,8.8387,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial6,cheek,8.612,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial7,cheek,18.1796,22.2153875,36.24443693271867,FALSE,FALSE
pp489,429,bin_0,0,trial8,cheek,111.4284,22.2153875,36.24443693271867,TRUE,TRUE
pp489,673,bin_0,0,trial1,brow,9.2271,5.01475,2.0574915059710106,TRUE,TRUE
pp489,673,bin_0,0,trial2,brow,4.3139,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial3,brow,3.4197,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial4,brow,6.0597,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial5,brow,6.3099,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial6,brow,3.7046,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial7,brow,3.6581,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial8,brow,3.425,5.01475,2.0574915059710106,FALSE,FALSE
pp489,673,bin_0,0,trial1,cheek,15.8689,10.586025,6.3880893975205355,FALSE,FALSE
pp489,673,bin_0,0,trial2,cheek,9.3559,10.586025,6.3880893975205355,FALSE,FALSE
pp489,673,bin_0,0,trial3,cheek,8.2165,10.586025,6.3880893975205355,FALSE,FALSE
pp489,673,bin_0,0,trial4,cheek,24.2823,10.586025,6.3880893975205355,TRUE,TRUE
pp489,673,bin_0,0,trial5,cheek,8.041,10.586025,6.3880893975205355,FALSE,FALSE
pp489,673,bin_0,0,trial6,cheek,5.274,10.586025,6.3880893975205355,FALSE,FALSE
pp489,673,bin_0,0,trial7,cheek,6.9677,10.586025,6.3880893975205355,FALSE,FALSE
pp489,673,bin_0,0,trial8,cheek,6.6819,10.586025,6.3880893975205355,FALSE,FALSE
pp541,429,bin_0,0,trial1,brow,8.5221,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial2,brow,7.8818,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial3,brow,9.7714,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial4,brow,8.1535,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial5,brow,8.0482,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial6,brow,40.6425,13.734774999999999,11.43367825401907,TRUE,TRUE
pp541,429,bin_0,0,trial7,brow,18.4426,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial8,brow,8.4161,13.734774999999999,11.43367825401907,FALSE,FALSE
pp541,429,bin_0,0,trial1,cheek,1.9535,2.8975625,2.589517678166286,FALSE,FALSE
pp541,429,bin_0,0,trial2,cheek,1.9574,2.8975625,2.589517678166286,FALSE,FALSE
pp541,429,bin_0,0,trial3,cheek,2.5623,2.8975625,2.589517678166286,FALSE,FALSE
pp541,429,bin_0,0,trial4,cheek,1.9729,2.8975625,2.589517678166286,FALSE,FALSE
pp541,429,bin_0,0,trial5,cheek,2.0671,2.8975625,2.589517678166286,FALSE,FALSE
pp541,429,bin_0,0,trial6,cheek,9.2716,2.8975625,2.589517678166286,TRUE,TRUE
pp541,429,bin_0,0,trial7,cheek,1.7,2.8975625,2.589517678166286,FALSE,FALSE
pp541,429,bin_0,0,trial8,cheek,1.6957,2.8975625,2.589517678166286,FALSE,FALSE
pp541,673,bin_0,0,trial1,brow,7.8004,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial2,brow,8.8576,7.480237499999999,0.7008998561797948,FALSE,TRUE
pp541,673,bin_0,0,trial3,brow,7.389,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial4,brow,6.8389,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial5,brow,7.3148,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial6,brow,7.3723,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial7,brow,7.7433,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial8,brow,6.5256,7.480237499999999,0.7008998561797948,FALSE,FALSE
pp541,673,bin_0,0,trial1,cheek,7.3236,3.7270125,1.9334438226997224,FALSE,TRUE
pp541,673,bin_0,0,trial2,cheek,5.9057,3.7270125,1.9334438226997224,FALSE,FALSE
pp541,673,bin_0,0,trial3,cheek,3.0238,3.7270125,1.9334438226997224,FALSE,FALSE
pp541,673,bin_0,0,trial4,cheek,2.8918,3.7270125,1.9334438226997224,FALSE,FALSE
pp541,673,bin_0,0,trial5,cheek,4.1094,3.7270125,1.9334438226997224,FALSE,FALSE
pp541,673,bin_0,0,trial6,cheek,2.3258,3.7270125,1.9334438226997224,FALSE,FALSE
pp541,673,bin_0,0,trial7,cheek,2.0643,3.7270125,1.9334438226997224,FALSE,FALSE
pp541,673,bin_0,0,trial8,cheek,2.1717,3.7270125,1.9334438226997224,FALSE,FALSE
pp5410,429,bin_0,0,trial1,brow,14.857,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial2,brow,8.785,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial3,brow,13.0226,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial4,brow,10.1877,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial5,brow,12.2989,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial6,brow,5.6787,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial7,brow,7.8971,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial8,brow,4.1451,9.6090125,3.697019331622822,FALSE,FALSE
pp5410,429,bin_0,0,trial1,cheek,2.1221,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,429,bin_0,0,trial2,cheek,5.8266,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,429,bin_0,0,trial3,cheek,15.6227,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,429,bin_0,0,trial4,cheek,2.1601,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,429,bin_0,0,trial5,cheek,2.3717,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,429,bin_0,0,trial6,cheek,4.9214,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,429,bin_0,0,trial7,cheek,21.5919,7.2806875,7.293294424614102,FALSE,TRUE
pp5410,429,bin_0,0,trial8,cheek,3.629,7.2806875,7.293294424614102,FALSE,FALSE
pp5410,673,bin_0,0,trial1,brow,11.9986,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial2,brow,14.8748,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial3,brow,14.6853,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial4,brow,11.3925,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial5,brow,14.8262,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial6,brow,12.9934,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial7,brow,12.5574,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial8,brow,12.261,13.19865,1.399149768354237,FALSE,FALSE
pp5410,673,bin_0,0,trial1,cheek,3.2734,3.2898,0.8227976161504461,FALSE,FALSE
pp5410,673,bin_0,0,trial2,cheek,3.7428,3.2898,0.8227976161504461,FALSE,FALSE
pp5410,673,bin_0,0,trial3,cheek,2.6756,3.2898,0.8227976161504461,FALSE,FALSE
pp5410,673,bin_0,0,trial4,cheek,3.0845,3.2898,0.8227976161504461,FALSE,FALSE
pp5410,673,bin_0,0,trial5,cheek,2.9273,3.2898,0.8227976161504461,FALSE,FALSE
pp5410,673,bin_0,0,trial6,cheek,5.1244,3.2898,0.8227976161504461,TRUE,TRUE
pp5410,673,bin_0,0,trial7,cheek,2.6362,3.2898,0.8227976161504461,FALSE,FALSE
pp5410,673,bin_0,0,trial8,cheek,2.8542,3.2898,0.8227976161504461,FALSE,FALSE
pp5411,429,bin_0,0,trial1,brow,3.858,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial2,brow,3.4023,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial3,brow,4.4607,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial4,brow,4.1631,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial5,brow,7.154,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial6,brow,6.4843,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial7,brow,7.4597,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial8,brow,6.4869,5.433625,1.6233857236828044,FALSE,FALSE
pp5411,429,bin_0,0,trial1,cheek,10.5317,3.3463375,2.9078532837509923,TRUE,TRUE
pp5411,429,bin_0,0,trial2,cheek,2.527,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,429,bin_0,0,trial3,cheek,2.4272,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,429,bin_0,0,trial4,cheek,2.2961,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,429,bin_0,0,trial5,cheek,2.1774,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,429,bin_0,0,trial6,cheek,2.413,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,429,bin_0,0,trial7,cheek,2.0106,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,429,bin_0,0,trial8,cheek,2.3877,3.3463375,2.9078532837509923,FALSE,FALSE
pp5411,673,bin_0,0,trial1,brow,5.5486,4.5131375,0.5815859546778719,FALSE,TRUE
pp5411,673,bin_0,0,trial2,brow,4.1478,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial3,brow,3.6592,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial4,brow,4.9817,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial5,brow,4.1083,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial6,brow,4.3813,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial7,brow,4.6508,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial8,brow,4.6274,4.5131375,0.5815859546778719,FALSE,FALSE
pp5411,673,bin_0,0,trial1,cheek,2.2563,2.8570375,0.7906766612709467,FALSE,FALSE
pp5411,673,bin_0,0,trial2,cheek,4.3267,2.8570375,0.7906766612709467,FALSE,TRUE
pp5411,673,bin_0,0,trial3,cheek,3.6802,2.8570375,0.7906766612709467,FALSE,FALSE
pp5411,673,bin_0,0,trial4,cheek,2.2551,2.8570375,0.7906766612709467,FALSE,FALSE
pp5411,673,bin_0,0,trial5,cheek,3.2052,2.8570375,0.7906766612709467,FALSE,FALSE
pp5411,673,bin_0,0,trial6,cheek,2.3435,2.8570375,0.7906766612709467,FALSE,FALSE
pp5411,673,bin_0,0,trial7,cheek,2.3564,2.8570375,0.7906766612709467,FALSE,FALSE
pp5411,673,bin_0,0,trial8,cheek,2.4329,2.8570375,0.7906766612709467,FALSE,FALSE
pp5412,429,bin_0,0,trial1,brow,5.3255,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial2,brow,5.8441,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial3,brow,5.3966,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial4,brow,5.1746,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial5,brow,5.8316,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial6,brow,5.3263,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial7,brow,5.434,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial8,brow,4.1353,5.3085,0.5317015973000537,FALSE,FALSE
pp5412,429,bin_0,0,trial1,cheek,3.2563,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,429,bin_0,0,trial2,cheek,3.115,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,429,bin_0,0,trial3,cheek,3.314,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,429,bin_0,0,trial4,cheek,3.1483,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,429,bin_0,0,trial5,cheek,3.8127,3.4226125,0.25611667228321655,FALSE,TRUE
pp5412,429,bin_0,0,trial6,cheek,3.6854,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,429,bin_0,0,trial7,cheek,3.5871,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,429,bin_0,0,trial8,cheek,3.4621,3.4226125,0.25611667228321655,FALSE,FALSE
pp5412,673,bin_0,0,trial1,brow,4.9527,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial2,brow,4.9625,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial3,brow,4.6312,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial4,brow,4.9971,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial5,brow,4.5941,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial6,brow,4.7675,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial7,brow,4.3719,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial8,brow,4.2513,4.6910375,0.2802741358919871,FALSE,FALSE
pp5412,673,bin_0,0,trial1,cheek,3.2936,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial2,cheek,3.2399,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial3,cheek,3.6235,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial4,cheek,3.3033,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial5,cheek,3.1788,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial6,cheek,3.2101,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial7,cheek,2.7688,3.1564,0.3146234847287423,FALSE,FALSE
pp5412,673,bin_0,0,trial8,cheek,2.6332,3.1564,0.3146234847287423,FALSE,FALSE
pp5413,429,bin_0,0,trial1,brow,2.4622,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial2,brow,3.0582,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial3,brow,4.4781,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial4,brow,3.7921,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial5,brow,4.9016,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial6,brow,5.9211,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial7,brow,6.7811,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial8,brow,6.625,4.752425000000001,1.6090423520573616,FALSE,FALSE
pp5413,429,bin_0,0,trial1,cheek,3.1629,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,429,bin_0,0,trial2,cheek,3.0377,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,429,bin_0,0,trial3,cheek,2.7159,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,429,bin_0,0,trial4,cheek,4.6792,3.0176125,0.7172662275961416,TRUE,TRUE
pp5413,429,bin_0,0,trial5,cheek,2.9329,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,429,bin_0,0,trial6,cheek,2.4451,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,429,bin_0,0,trial7,cheek,2.6736,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,429,bin_0,0,trial8,cheek,2.4936,3.0176125,0.7172662275961416,FALSE,FALSE
pp5413,673,bin_0,0,trial1,brow,4.9938,3.1614500000000003,0.8840692393698584,TRUE,TRUE
pp5413,673,bin_0,0,trial2,brow,2.4094,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial3,brow,2.6149,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial4,brow,3.9533,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial5,brow,2.4666,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial6,brow,2.8984,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial7,brow,2.9415,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial8,brow,3.0137,3.1614500000000003,0.8840692393698584,FALSE,FALSE
pp5413,673,bin_0,0,trial1,cheek,2.8946,2.96265,0.2535190497209797,FALSE,FALSE
pp5413,673,bin_0,0,trial2,cheek,2.9132,2.96265,0.2535190497209797,FALSE,FALSE
pp5413,673,bin_0,0,trial3,cheek,3.4299,2.96265,0.2535190497209797,FALSE,TRUE
pp5413,673,bin_0,0,trial4,cheek,3.0386,2.96265,0.2535190497209797,FALSE,FALSE
pp5413,673,bin_0,0,trial5,cheek,2.6678,2.96265,0.2535190497209797,FALSE,FALSE
pp5413,673,bin_0,0,trial6,cheek,3.1981,2.96265,0.2535190497209797,FALSE,FALSE
pp5413,673,bin_0,0,trial7,cheek,2.8476,2.96265,0.2535190497209797,FALSE,FALSE
pp5413,673,bin_0,0,trial8,cheek,2.7114,2.96265,0.2535190497209797,FALSE,FALSE
pp5414,429,bin_0,0,trial1,brow,9.7593,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial2,brow,10.0309,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial3,brow,7.1869,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial4,brow,7.2606,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial5,brow,6.6833,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial6,brow,15.9936,9.036275,3.084611654533795,TRUE,TRUE
pp5414,429,bin_0,0,trial7,brow,7.0019,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial8,brow,8.3737,9.036275,3.084611654533795,FALSE,FALSE
pp5414,429,bin_0,0,trial1,cheek,3.5915,8.069225,9.999503811082686,FALSE,FALSE
pp5414,429,bin_0,0,trial2,cheek,3.3003,8.069225,9.999503811082686,FALSE,FALSE
pp5414,429,bin_0,0,trial3,cheek,3.9618,8.069225,9.999503811082686,FALSE,FALSE
pp5414,429,bin_0,0,trial4,cheek,3.4283,8.069225,9.999503811082686,FALSE,FALSE
pp5414,429,bin_0,0,trial5,cheek,4.577,8.069225,9.999503811082686,FALSE,FALSE
pp5414,429,bin_0,0,trial6,cheek,32.2496,8.069225,9.999503811082686,TRUE,TRUE
pp5414,429,bin_0,0,trial7,cheek,9.7406,8.069225,9.999503811082686,FALSE,FALSE
pp5414,429,bin_0,0,trial8,cheek,3.7047,8.069225,9.999503811082686,FALSE,FALSE
pp5414,673,bin_0,0,trial1,brow,8.2013,5.905875,1.4272132323918123,FALSE,TRUE
pp5414,673,bin_0,0,trial2,brow,5.5978,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial3,brow,3.8979,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial4,brow,4.5584,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial5,brow,4.9054,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial6,brow,6.7465,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial7,brow,6.9632,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial8,brow,6.3765,5.905875,1.4272132323918123,FALSE,FALSE
pp5414,673,bin_0,0,trial1,cheek,3.9171,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5414,673,bin_0,0,trial2,cheek,3.6066,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5414,673,bin_0,0,trial3,cheek,12.8371,5.479699999999999,3.066672098545914,TRUE,TRUE
pp5414,673,bin_0,0,trial4,cheek,3.9424,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5414,673,bin_0,0,trial5,cheek,5.036,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5414,673,bin_0,0,trial6,cheek,4.2448,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5414,673,bin_0,0,trial7,cheek,4.2855,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5414,673,bin_0,0,trial8,cheek,5.9681,5.479699999999999,3.066672098545914,FALSE,FALSE
pp5416,429,bin_0,0,trial1,brow,4.2248,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial2,brow,4.2565,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial3,brow,4.0966,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial4,brow,3.7424,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial5,brow,4.6022,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial6,brow,3.2369,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial7,brow,5.9547,4.52885,1.014241127993874,FALSE,FALSE
pp5416,429,bin_0,0,trial8,brow,6.1167,4.52885,1.014241127993874,FALSE,TRUE
pp5416,429,bin_0,0,trial1,cheek,6.0899,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial2,cheek,6.9992,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial3,cheek,5.6549,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial4,cheek,7.1221,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial5,cheek,6.8909,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial6,cheek,5.6349,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial7,cheek,5.5566,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,429,bin_0,0,trial8,cheek,7.0395,6.3735,0.7043570218899747,FALSE,FALSE
pp5416,673,bin_0,0,trial1,brow,4.3976,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial2,brow,3.83,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial3,brow,3.7167,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial4,brow,4.4629,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial5,brow,3.6057,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial6,brow,3.8351,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial7,brow,4.805,4.1050125,0.4240949975704567,FALSE,TRUE
pp5416,673,bin_0,0,trial8,brow,4.1871,4.1050125,0.4240949975704567,FALSE,FALSE
pp5416,673,bin_0,0,trial1,cheek,5.8156,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial2,cheek,9.3472,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial3,cheek,7.3131,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial4,cheek,5.5505,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial5,cheek,6.1011,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial6,cheek,9.9742,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial7,cheek,5.4109,7.3339,1.8920132512371954,FALSE,FALSE
pp5416,673,bin_0,0,trial8,cheek,9.1586,7.3339,1.8920132512371954,FALSE,FALSE
pp5417,429,bin_0,0,trial1,brow,23.7598,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial2,brow,19.3415,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial3,brow,22.9086,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial4,brow,25.5818,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial5,brow,20.4831,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial6,brow,25.4343,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial7,brow,33.2444,25.8438875,5.8807231553458985,FALSE,FALSE
pp5417,429,bin_0,0,trial8,brow,35.9976,25.8438875,5.8807231553458985,FALSE,TRUE
