pp_no,condition,trial,muscle,bin,Zdiff
5410,285,trial5,brow,diff_bin20,0.232655045365033
5410,285,trial5,cheek,diff_bin1,NA
5410,285,trial5,cheek,diff_bin2,NA
5410,285,trial5,cheek,diff_bin3,NA
5410,285,trial5,cheek,diff_bin4,NA
5410,285,trial5,cheek,diff_bin5,NA
5410,285,trial5,cheek,diff_bin6,NA
5410,285,trial5,cheek,diff_bin7,NA
5410,285,trial5,cheek,diff_bin8,NA
5410,285,trial5,cheek,diff_bin9,NA
5410,285,trial5,cheek,diff_bin10,NA
5410,285,trial5,cheek,diff_bin11,NA
5410,285,trial5,cheek,diff_bin12,NA
5410,285,trial5,cheek,diff_bin13,NA
5410,285,trial5,cheek,diff_bin14,NA
5410,285,trial5,cheek,diff_bin15,NA
5410,285,trial5,cheek,diff_bin16,NA
5410,285,trial5,cheek,diff_bin17,NA
5410,285,trial5,cheek,diff_bin18,NA
5410,285,trial5,cheek,diff_bin19,NA
5410,285,trial5,cheek,diff_bin20,NA
5410,285,trial6,brow,diff_bin1,-0.32788939866266
5410,285,trial6,brow,diff_bin2,-0.369348210093928
5410,285,trial6,brow,diff_bin3,-0.627159306389204
5410,285,trial6,brow,diff_bin4,-0.703826342258888
5410,285,trial6,brow,diff_bin5,-0.620078723418614
5410,285,trial6,brow,diff_bin6,-0.420162408286626
5410,285,trial6,brow,diff_bin7,0.484881600822435
5410,285,trial6,brow,diff_bin8,0.349551268995261
5410,285,trial6,brow,diff_bin9,-0.100460253898207
5410,285,trial6,brow,diff_bin10,-0.425726455396655
5410,285,trial6,brow,diff_bin11,0.154799373280315
5410,285,trial6,brow,diff_bin12,0.950816750251787
5410,285,trial6,brow,diff_bin13,0.0107182196631501
5410,285,trial6,brow,diff_bin14,0.592442931419077
5410,285,trial6,brow,diff_bin15,0.0453321259940502
5410,285,trial6,brow,diff_bin16,-0.23510404584256
5410,285,trial6,brow,diff_bin17,-0.236005769867758
5410,285,trial6,brow,diff_bin18,-0.507117295534706
5410,285,trial6,brow,diff_bin19,-0.0516851816261277
5410,285,trial6,brow,diff_bin20,NA
5410,285,trial6,cheek,diff_bin1,0.199400574070339
5410,285,trial6,cheek,diff_bin2,-0.0282197071226915
5410,285,trial6,cheek,diff_bin3,0.11625245907792
5410,285,trial6,cheek,diff_bin4,-0.0681853505995322
5410,285,trial6,cheek,diff_bin5,0.00788289175223855
5410,285,trial6,cheek,diff_bin6,0.163316981564914
5410,285,trial6,cheek,diff_bin7,0.319249988577099
5410,285,trial6,cheek,diff_bin8,0.340508612868549
5410,285,trial6,cheek,diff_bin9,0.14860605156797
5410,285,trial6,cheek,diff_bin10,0.366295504694588
5410,285,trial6,cheek,diff_bin11,0.434324052745703
5410,285,trial6,cheek,diff_bin12,0.178441300098595
5410,285,trial6,cheek,diff_bin13,0.372657886886419
5410,285,trial6,cheek,diff_bin14,0.383358472917788
5410,285,trial6,cheek,diff_bin15,0.109106064144004
5410,285,trial6,cheek,diff_bin16,0.0326196816631211
5410,285,trial6,cheek,diff_bin17,0.317045249714508
5410,285,trial6,cheek,diff_bin18,0.469348040151219
5410,285,trial6,cheek,diff_bin19,0.393488867864004
5410,285,trial6,cheek,diff_bin20,0.123270561017677
5410,285,trial7,brow,diff_bin1,-0.0242030925854309
5410,285,trial7,brow,diff_bin2,-0.0667070841368144
5410,285,trial7,brow,diff_bin3,0.178541356989225
5410,285,trial7,brow,diff_bin4,-0.247912625745942
5410,285,trial7,brow,diff_bin5,0.227992722280202
5410,285,trial7,brow,diff_bin6,0.0647089456718866
5410,285,trial7,brow,diff_bin7,0.361458124873444
5410,285,trial7,brow,diff_bin8,0.210327128877458
5410,285,trial7,brow,diff_bin9,0.189628463753592
5410,285,trial7,brow,diff_bin10,-0.00108616757580682
5410,285,trial7,brow,diff_bin11,-0.272781764486349
5410,285,trial7,brow,diff_bin12,-0.0520130812716543
5410,285,trial7,brow,diff_bin13,-0.392905750252228
5410,285,trial7,brow,diff_bin14,-0.625581289345107
5410,285,trial7,brow,diff_bin15,-0.485004563189507
5410,285,trial7,brow,diff_bin16,-0.570166249251115
5410,285,trial7,brow,diff_bin17,-0.404156806839359
5410,285,trial7,brow,diff_bin18,-0.416237859404229
5410,285,trial7,brow,diff_bin19,-0.116691286351773
5410,285,trial7,brow,diff_bin20,-0.399064115469775
5410,285,trial7,cheek,diff_bin1,0.011826713424546
5410,285,trial7,cheek,diff_bin2,-0.00188163058100455
5410,285,trial7,cheek,diff_bin3,-0.00863839494006619
5410,285,trial7,cheek,diff_bin4,0.00299825478942889
5410,285,trial7,cheek,diff_bin5,-0.0290844969351733
5410,285,trial7,cheek,diff_bin6,-0.0284097708177424
5410,285,trial7,cheek,diff_bin7,8.12522296342877e-4
5410,285,trial7,cheek,diff_bin8,0.0938962169475509
5410,285,trial7,cheek,diff_bin9,0.00511746498924709
5410,285,trial7,cheek,diff_bin10,0.027155350430406
5410,285,trial7,cheek,diff_bin11,0.0852530704151085
5410,285,trial7,cheek,diff_bin12,0.0771183442669273
5410,285,trial7,cheek,diff_bin13,0.0257203695327712
5410,285,trial7,cheek,diff_bin14,0.0696821021980585
5410,285,trial7,cheek,diff_bin15,0.0915109175746613
5410,285,trial7,cheek,diff_bin16,0.0550614524562633
5410,285,trial7,cheek,diff_bin17,0.0135895541961437
5410,285,trial7,cheek,diff_bin18,0.0138366369997099
5410,285,trial7,cheek,diff_bin19,0.0716350066647071
5410,285,trial7,cheek,diff_bin20,0.0561163059637962
5410,285,trial8,brow,diff_bin1,-0.146376451135851
5410,285,trial8,brow,diff_bin2,-0.154215302036721
5410,285,trial8,brow,diff_bin3,-0.412630963303437
5410,285,trial8,brow,diff_bin4,-0.542028360919365
5410,285,trial8,brow,diff_bin5,-0.415766503663785
5410,285,trial8,brow,diff_bin6,-0.481100508034956
5410,285,trial8,brow,diff_bin7,-0.643472313754151
5410,285,trial8,brow,diff_bin8,-0.482821981173971
5410,285,trial8,brow,diff_bin9,-0.645634402041842
5410,285,trial8,brow,diff_bin10,-0.57067859244725
5410,285,trial8,brow,diff_bin11,-0.882029552738663
5410,285,trial8,brow,diff_bin12,-1.2198379156785
5410,285,trial8,brow,diff_bin13,-1.05918758309832
5410,285,trial8,brow,diff_bin14,-1.15247503225064
5410,285,trial8,brow,diff_bin15,-1.14782295602973
5410,285,trial8,brow,diff_bin16,-1.11993099243212
5410,285,trial8,brow,diff_bin17,-1.11668273656862
5410,285,trial8,brow,diff_bin18,-0.995861964056001
5410,285,trial8,brow,diff_bin19,-1.08452807757917
5410,285,trial8,brow,diff_bin20,-0.995759495416774
5410,285,trial8,cheek,diff_bin1,-0.021363159323728
5410,285,trial8,cheek,diff_bin2,-0.0787576436367419
5410,285,trial8,cheek,diff_bin3,-0.108112981337363
5410,285,trial8,cheek,diff_bin4,-0.142044102496336
5410,285,trial8,cheek,diff_bin5,-0.138979325413639
5410,285,trial8,cheek,diff_bin6,-0.13553442094084
5410,285,trial8,cheek,diff_bin7,-0.101242178761271
5410,285,trial8,cheek,diff_bin8,-0.114917261620187
5410,285,trial8,cheek,diff_bin9,-0.115496955890093
5410,285,trial8,cheek,diff_bin10,-0.130683045124664
5410,285,trial8,cheek,diff_bin11,-0.107870650126173
5410,285,trial8,cheek,diff_bin12,-0.014739439551202
5410,285,trial8,cheek,diff_bin13,0.212752548647669
5410,285,trial8,cheek,diff_bin14,0.206765542253564
5410,285,trial8,cheek,diff_bin15,0.401647351974067
5410,285,trial8,cheek,diff_bin16,0.0825446627606322
5410,285,trial8,cheek,diff_bin17,0.292631568085212
5410,285,trial8,cheek,diff_bin18,0.383643568460364
5410,285,trial8,cheek,diff_bin19,0.162105325508964
5410,285,trial8,cheek,diff_bin20,NA
p488,285,trial1,brow,diff_bin1,-0.765258352742497
p488,285,trial1,brow,diff_bin2,0.237867265329278
p488,285,trial1,brow,diff_bin3,0.576929607672248
p488,285,trial1,brow,diff_bin4,1.68404493424501
p488,285,trial1,brow,diff_bin5,0.588902397307298
p488,285,trial1,brow,diff_bin6,0.127111606911676
p488,285,trial1,brow,diff_bin7,NA
p488,285,trial1,brow,diff_bin8,0.208744263514291
p488,285,trial1,brow,diff_bin9,-0.0697187013146659
p488,285,trial1,brow,diff_bin10,1.47644794049919
p488,285,trial1,brow,diff_bin11,0.30740946360264
p488,285,trial1,brow,diff_bin12,-1.0218055232763401
p488,285,trial1,brow,diff_bin13,-1.52083845538688
p488,285,trial1,brow,diff_bin14,-1.29247293711441
p488,285,trial1,brow,diff_bin15,-0.749196575983928
p488,285,trial1,brow,diff_bin16,-0.308968573800817
p488,285,trial1,brow,diff_bin17,0.176238286740997
p488,285,trial1,brow,diff_bin18,0.782143810360479
p488,285,trial1,brow,diff_bin19,-0.222923341165628
p488,285,trial1,brow,diff_bin20,0.0472439807220901
p488,285,trial1,cheek,diff_bin1,0.326346624834964
p488,285,trial1,cheek,diff_bin2,0.2418138929326
p488,285,trial1,cheek,diff_bin3,0.358557052418579
p488,285,trial1,cheek,diff_bin4,0.0906605693451006
p488,285,trial1,cheek,diff_bin5,-0.0990667053242393
p488,285,trial1,cheek,diff_bin6,-0.1720508205076
p488,285,trial1,cheek,diff_bin7,-0.518666446114693
p488,285,trial1,cheek,diff_bin8,-0.35690725003015
p488,285,trial1,cheek,diff_bin9,-0.144318427978293
p488,285,trial1,cheek,diff_bin10,0.170715266193158
p488,285,trial1,cheek,diff_bin11,-0.199626088999914
p488,285,trial1,cheek,diff_bin12,0.0916818755855567
p488,285,trial1,cheek,diff_bin13,-0.155474234604813
p488,285,trial1,cheek,diff_bin14,0.169222587841722
p488,285,trial1,cheek,diff_bin15,-0.422192287400842
p488,285,trial1,cheek,diff_bin16,-0.130098702630405
p488,285,trial1,cheek,diff_bin17,NA
p488,285,trial1,cheek,diff_bin18,0.294293321288343
p488,285,trial1,cheek,diff_bin19,0.209839151404475
p488,285,trial1,cheek,diff_bin20,-0.204418372128208
p488,285,trial2,brow,diff_bin1,0.5591322176742
p488,285,trial2,brow,diff_bin2,-0.864217724566351
p488,285,trial2,brow,diff_bin3,-0.554631390120974
p488,285,trial2,brow,diff_bin4,-0.646324720077858
p488,285,trial2,brow,diff_bin5,0.26666667823521
p488,285,trial2,brow,diff_bin6,0.869248061243485
p488,285,trial2,brow,diff_bin7,-0.00932524401550562
p488,285,trial2,brow,diff_bin8,0.470910114196274
p488,285,trial2,brow,diff_bin9,0.603199143652836
p488,285,trial2,brow,diff_bin10,-0.440257419356662
p488,285,trial2,brow,diff_bin11,0.130170992960927
p488,285,trial2,brow,diff_bin12,0.0248280944766153
p488,285,trial2,brow,diff_bin13,0.769465008560217
p488,285,trial2,brow,diff_bin14,NA
p488,285,trial2,brow,diff_bin15,-0.396366996419328
p488,285,trial2,brow,diff_bin16,0.335591115864011
p488,285,trial2,brow,diff_bin17,-0.730428419258714
p488,285,trial2,brow,diff_bin18,-1.25720174602737
p488,285,trial2,brow,diff_bin19,-1.05719438305758
p488,285,trial2,brow,diff_bin20,1.74164376005687
p488,285,trial2,cheek,diff_bin1,-0.154688614419847
p488,285,trial2,cheek,diff_bin2,-0.53335754357356
p488,285,trial2,cheek,diff_bin3,-0.340330664127363
p488,285,trial2,cheek,diff_bin4,NA
p488,285,trial2,cheek,diff_bin5,-0.323911202261569
p488,285,trial2,cheek,diff_bin6,0.00322104275836164
p488,285,trial2,cheek,diff_bin7,-0.262868513889694
p488,285,trial2,cheek,diff_bin8,-0.482292231550757
p488,285,trial2,cheek,diff_bin9,-0.440025865599575
p488,285,trial2,cheek,diff_bin10,-0.68914602625236
p488,285,trial2,cheek,diff_bin11,0.165608734990878
p488,285,trial2,cheek,diff_bin12,-0.108886957636317
p488,285,trial2,cheek,diff_bin13,-0.314562322060471
p488,285,trial2,cheek,diff_bin14,-0.112579372505658
p488,285,trial2,cheek,diff_bin15,0.0263968382148649
p488,285,trial2,cheek,diff_bin16,-0.302856581304474
p488,285,trial2,cheek,diff_bin17,-0.426984570529136
p488,285,trial2,cheek,diff_bin18,-0.740839834423137
p488,285,trial2,cheek,diff_bin19,-0.264989688389103
p488,285,trial2,cheek,diff_bin20,-0.512774294727446
p488,285,trial3,brow,diff_bin1,-0.329590012459711
p488,285,trial3,brow,diff_bin2,-0.150763014446271
p488,285,trial3,brow,diff_bin3,0.557484855955372
p488,285,trial3,brow,diff_bin4,-1.12970771585954
p488,285,trial3,brow,diff_bin5,-0.0291230018149871
p488,285,trial3,brow,diff_bin6,-0.585960679952249
p488,285,trial3,brow,diff_bin7,0.499091766457646
p488,285,trial3,brow,diff_bin8,1.2468469009376
p488,285,trial3,brow,diff_bin9,0.398808621824018
p488,285,trial3,brow,diff_bin10,-1.1480934493286
p488,285,trial3,brow,diff_bin11,-0.206596809845105
p488,285,trial3,brow,diff_bin12,0.0702776276121249
p488,285,trial3,brow,diff_bin13,0.833594446900289
p488,285,trial3,brow,diff_bin14,1.37031077832901
p488,285,trial3,brow,diff_bin15,0.832300091264067
p488,285,trial3,brow,diff_bin16,-0.206802730059958
p488,285,trial3,brow,diff_bin17,0.274756400961594
p488,285,trial3,brow,diff_bin18,-0.310233512263488
p488,285,trial3,brow,diff_bin19,1.56381694594415
p488,285,trial3,brow,diff_bin20,0.0391542579957044
p488,285,trial3,cheek,diff_bin1,0.163644684528462
p488,285,trial3,cheek,diff_bin2,0.00337816679535452
p488,285,trial3,cheek,diff_bin3,-0.0795833247370773
p488,285,trial3,cheek,diff_bin4,0.229558218047127
p488,285,trial3,cheek,diff_bin5,-0.0207403728831081
p488,285,trial3,cheek,diff_bin6,-0.117685903707939
p488,285,trial3,cheek,diff_bin7,-0.113129306635134
p488,285,trial3,cheek,diff_bin8,0.00699201964619905
p488,285,trial3,cheek,diff_bin9,-0.116664597467483
p488,285,trial3,cheek,diff_bin10,-0.35690725003015
p488,285,trial3,cheek,diff_bin11,NA
p488,285,trial3,cheek,diff_bin12,0.138976210720523
p488,285,trial3,cheek,diff_bin13,0.108179899469847
p488,285,trial3,cheek,diff_bin14,NA
p488,285,trial3,cheek,diff_bin15,0.214395748477279
p488,285,trial3,cheek,diff_bin16,-0.134969547777195
p488,285,trial3,cheek,diff_bin17,-0.0247470358264359
p488,285,trial3,cheek,diff_bin18,-0.0195619426056587
p488,285,trial3,cheek,diff_bin19,0.542077927626686
p488,285,trial3,cheek,diff_bin20,-0.0160266517733106
p488,285,trial4,brow,diff_bin1,NA
p488,285,trial4,brow,diff_bin2,-0.189858438094874
p488,285,trial4,brow,diff_bin3,-0.766817462940673
p488,285,trial4,brow,diff_bin4,-1.12870753195882
p488,285,trial4,brow,diff_bin5,-0.236631744040157
p488,285,trial4,brow,diff_bin6,-1.10417360921771
p488,285,trial4,brow,diff_bin7,-1.38578421161657
p488,285,trial4,brow,diff_bin8,-0.20812650286973
p488,285,trial4,brow,diff_bin9,1.86754926285298
p488,285,trial4,brow,diff_bin10,0.0343886758805254
p488,285,trial4,brow,diff_bin11,0.0885162752134308
p488,285,trial4,brow,diff_bin12,-0.418076870499591
p488,285,trial4,brow,diff_bin13,-0.860158154616383
p488,285,trial4,brow,diff_bin14,-2.15763201123438
p488,285,trial4,brow,diff_bin15,-1.21660604652769
p488,285,trial4,brow,diff_bin16,-2.41688556173487
p488,285,trial4,brow,diff_bin17,-2.02922604868648
p488,285,trial4,brow,diff_bin18,-2.12009569778395
p488,285,trial4,brow,diff_bin19,-1.28423612852027
p488,285,trial4,brow,diff_bin20,-2.55052778117475
