pp_no,condition,bin,bin_no,trial,muscle,rms,meanRMS,sdRMS,outlier2SD,outlier1.5SD
pp482,913,bin_0,0,trial4,cheek,4.6512,7.095375000000001,3.262977599305798,FALSE,FALSE
pp483,285,bin_0,0,trial4,cheek,8.7005,11.017900000000001,3.356397342815231,FALSE,FALSE
pp483,913,bin_0,0,trial4,cheek,12.1594,16.78825,10.702848186881312,FALSE,FALSE
pp485,285,bin_0,0,trial4,cheek,12.056,9.8637625,2.694307103578368,FALSE,FALSE
pp485,913,bin_0,0,trial4,cheek,15.247,10.0220125,4.636742632322054,FALSE,FALSE
pp486,285,bin_0,0,trial4,cheek,4.2465,5.000875000000001,0.7590418767856527,FALSE,FALSE
pp486,913,bin_0,0,trial4,cheek,4.3207,6.1855375,4.006181882304789,FALSE,FALSE
pp488,913,bin_0,0,trial4,cheek,21.5323,5.2112625,6.610561146040155,TRUE,TRUE
pp489,285,bin_0,0,trial4,cheek,4.9207,11.91115,13.864035435203252,FALSE,FALSE
pp489,913,bin_0,0,trial4,cheek,28.7675,16.0717125,9.411134579154856,FALSE,FALSE
pp541,285,bin_0,0,trial4,cheek,2.7998,3.37295,3.0800525334109854,FALSE,FALSE
pp541,913,bin_0,0,trial4,cheek,3.5545,9.1144625,7.96710008578807,FALSE,FALSE
pp5410,913,bin_0,0,trial4,cheek,4.5652,6.563125,4.399892407694274,FALSE,FALSE
pp5411,285,bin_0,0,trial4,cheek,4.2417,3.407925,2.13854258633571,FALSE,FALSE
pp5411,913,bin_0,0,trial4,cheek,3.8829,2.867025,1.1373508464221331,FALSE,FALSE
pp5412,285,bin_0,0,trial4,cheek,4.4828,4.0451875,1.0137643209310816,FALSE,FALSE
pp5412,913,bin_0,0,trial4,cheek,3.5441,3.2732,0.38427011704937836,FALSE,FALSE
pp5413,285,bin_0,0,trial4,cheek,2.8869,3.7196875,2.5426055002342434,FALSE,FALSE
pp5413,913,bin_0,0,trial4,cheek,2.6998,3.3126249999999997,0.8195208334316896,FALSE,FALSE
pp5414,285,bin_0,0,trial4,cheek,3.6406,5.8795875,4.399241721815737,FALSE,FALSE
pp5414,913,bin_0,0,trial4,cheek,2.9524,7.7408,13.215968144634731,FALSE,FALSE
pp5416,285,bin_0,0,trial4,cheek,6.4918,6.8543875,1.0095970362157936,FALSE,FALSE
pp5416,913,bin_0,0,trial4,cheek,5.5712,6.591725,1.0491507650748502,FALSE,FALSE
pp5417,285,bin_0,0,trial4,cheek,18.5971,9.315125,6.488285696490693,FALSE,FALSE
pp5417,913,bin_0,0,trial4,cheek,8.2419,6.0807125,3.436350315767962,FALSE,FALSE
pp5418,285,bin_0,0,trial4,cheek,5.2913,5.0930375,0.308759360471179,FALSE,FALSE
pp5418,913,bin_0,0,trial4,cheek,4.6702,4.852975,0.27309627161759,FALSE,FALSE
pp5419,285,bin_0,0,trial4,cheek,4.1343,4.1532,0.4794816129351126,FALSE,FALSE
pp5419,913,bin_0,0,trial4,cheek,4.0282,3.5201124999999998,0.31791223154242704,FALSE,TRUE
pp542,285,bin_0,0,trial4,cheek,4.9743,8.707875,9.57162399606999,FALSE,FALSE
pp542,913,bin_0,0,trial4,cheek,5.3933,7.507475,3.0269185395381886,FALSE,FALSE
pp5421,285,bin_0,0,trial4,cheek,3.3713,3.2717375,0.3642117984183693,FALSE,FALSE
pp5421,913,bin_0,0,trial4,cheek,3.0756,3.020275,0.2746143932862952,FALSE,FALSE
pp5422,285,bin_0,0,trial4,cheek,3.0974,6.584675,8.679310287237278,FALSE,FALSE
pp5422,913,bin_0,0,trial4,cheek,4.6558,4.9105875,3.5053961791327626,FALSE,FALSE
pp5423,285,bin_0,0,trial4,cheek,2.3338,2.4738625,0.2253807567999413,FALSE,FALSE
pp5423,913,bin_0,0,trial4,cheek,2.375,2.9602375,0.8692194527070166,FALSE,FALSE
pp5424,285,bin_0,0,trial4,cheek,3.5475,6.4906125,3.8649497370368775,FALSE,FALSE
pp5424,913,bin_0,0,trial4,cheek,3.0656,3.1216125,0.37438378489573654,FALSE,FALSE
pp543,285,bin_0,0,trial4,cheek,6.5821,14.6514125,9.658845112336524,FALSE,FALSE
pp543,913,bin_0,0,trial4,cheek,7.6273,11.554775,6.798084971887303,FALSE,FALSE
pp544,285,bin_0,0,trial4,cheek,6.6357,7.7204125,3.4877611641843904,FALSE,FALSE
pp544,913,bin_0,0,trial4,cheek,9.8543,7.418025,1.6085139323966968,FALSE,TRUE
pp545,285,bin_0,0,trial4,cheek,3.2062,3.3380125,1.344982748097005,FALSE,FALSE
pp545,913,bin_0,0,trial4,cheek,2.5307,4.8255875,3.8746732442647893,FALSE,FALSE
pp546,285,bin_0,0,trial4,cheek,4.0399,3.7103875,0.563958659674119,FALSE,FALSE
pp546,913,bin_0,0,trial4,cheek,3.7828,5.3634875,2.898896459707925,FALSE,FALSE
pp548,285,bin_0,0,trial4,cheek,4.932,4.6373375,0.7917376873281418,FALSE,FALSE
pp548,913,bin_0,0,trial4,cheek,6.098,4.063675,0.8752518539581293,TRUE,TRUE
pp549,285,bin_0,0,trial4,cheek,3.2306,3.183,0.45932660026857325,FALSE,FALSE
pp549,913,bin_0,0,trial4,cheek,3.4682,3.661675,1.3120283051715875,FALSE,FALSE
pp601,285,bin_0,0,trial4,cheek,3.3829,5.1558875,2.112930241859462,FALSE,FALSE
pp601,913,bin_0,0,trial4,cheek,4.4436,6.2021375,1.9981755585229672,FALSE,FALSE
pp602,285,bin_0,0,trial4,cheek,2.3913,2.7731624999999998,0.4479049323158399,FALSE,FALSE
pp602,913,bin_0,0,trial4,cheek,3.0969,3.8338375,1.0646294673164798,FALSE,FALSE
pp603,285,bin_0,0,trial4,cheek,34.0611,8.8210875,10.276555539456583,TRUE,TRUE
pp603,913,bin_0,0,trial4,cheek,3.195,5.0070125,5.413514235539874,FALSE,FALSE
pp604,285,bin_0,0,trial4,cheek,5.7046,4.2968125,1.367514276172543,FALSE,FALSE
pp604,913,bin_0,0,trial4,cheek,3.5631,5.067775,3.463230618017146,FALSE,FALSE
pp605,285,bin_0,0,trial4,cheek,11.3019,5.036725,3.263360926910432,FALSE,TRUE
pp605,913,bin_0,0,trial4,cheek,2.7526,7.1431875,5.941066802817127,FALSE,FALSE
pp606,285,bin_0,0,trial4,cheek,6.2192,6.4715,1.383506596607744,FALSE,FALSE
pp606,913,bin_0,0,trial4,cheek,7.7205,6.532525,2.096907705408132,FALSE,FALSE
pp607,285,bin_0,0,trial4,cheek,15.8774,12.101325000000001,9.958102459340047,FALSE,FALSE
pp607,913,bin_0,0,trial4,cheek,40.9166,13.3595375,12.585045392952644,TRUE,TRUE
pp608,285,bin_0,0,trial4,cheek,5.471,7.8314375,1.9123378548912324,FALSE,FALSE
pp608,913,bin_0,0,trial4,cheek,9.6897,8.0226625,4.192614880933071,FALSE,FALSE
pp609,285,bin_0,0,trial4,cheek,4.99,4.765175,1.869427847344896,FALSE,FALSE
pp609,913,bin_0,0,trial4,cheek,6.0016,4.8208625000000005,1.5307106714926333,FALSE,FALSE
5410,285,bin_0,0,trial5,cheek,9.5544,5.6276875,2.3206735595127177,FALSE,TRUE
p488,285,bin_0,0,trial5,cheek,5.0099,3.3384125,1.5159914119974427,FALSE,FALSE
pp481,285,bin_0,0,trial5,cheek,7.5924,7.5505375,6.507171680744144,FALSE,FALSE
pp4810,285,bin_0,0,trial5,cheek,4.8223,6.4496125,3.5237995461220546,FALSE,FALSE
pp4810,913,bin_0,0,trial5,cheek,51.6291,13.3114125,15.6467268709956,TRUE,TRUE
pp4811,285,bin_0,0,trial5,cheek,2.5133,2.681175,0.446894863794287,FALSE,FALSE
pp4811,913,bin_0,0,trial5,cheek,3.1329,3.041,0.7097139604899186,FALSE,FALSE
pp4812,285,bin_0,0,trial5,cheek,2.418,2.4791125000000003,0.47532258951910006,FALSE,FALSE
pp4812,913,bin_0,0,trial5,cheek,2.2762,3.37295,3.0800525334109854,FALSE,FALSE
pp482,285,bin_0,0,trial5,cheek,6.1002,12.7260625,11.009604596498914,FALSE,FALSE
pp482,913,bin_0,0,trial5,cheek,2.3469,7.095375000000001,3.262977599305798,FALSE,FALSE
pp483,285,bin_0,0,trial5,cheek,11.0927,11.017900000000001,3.356397342815231,FALSE,FALSE
pp483,913,bin_0,0,trial5,cheek,36.8429,16.78825,10.702848186881312,FALSE,TRUE
pp485,285,bin_0,0,trial5,cheek,7.8983,9.8637625,2.694307103578368,FALSE,FALSE
pp485,913,bin_0,0,trial5,cheek,15.5515,10.0220125,4.636742632322054,FALSE,FALSE
pp486,285,bin_0,0,trial5,cheek,4.0362,5.000875000000001,0.7590418767856527,FALSE,FALSE
pp486,913,bin_0,0,trial5,cheek,4.0735,6.1855375,4.006181882304789,FALSE,FALSE
pp488,913,bin_0,0,trial5,cheek,3.0452,5.2112625,6.610561146040155,FALSE,FALSE
pp489,285,bin_0,0,trial5,cheek,5.5947,11.91115,13.864035435203252,FALSE,FALSE
pp489,913,bin_0,0,trial5,cheek,14.7341,16.0717125,9.411134579154856,FALSE,FALSE
pp541,285,bin_0,0,trial5,cheek,2.2762,3.37295,3.0800525334109854,FALSE,FALSE
pp541,913,bin_0,0,trial5,cheek,27.5957,9.1144625,7.96710008578807,TRUE,TRUE
pp5410,913,bin_0,0,trial5,cheek,7.0879,6.563125,4.399892407694274,FALSE,FALSE
pp5411,285,bin_0,0,trial5,cheek,2.4839,3.407925,2.13854258633571,FALSE,FALSE
pp5411,913,bin_0,0,trial5,cheek,2.0968,2.867025,1.1373508464221331,FALSE,FALSE
pp5412,285,bin_0,0,trial5,cheek,6.301,4.0451875,1.0137643209310816,TRUE,TRUE
pp5412,913,bin_0,0,trial5,cheek,3.276,3.2732,0.38427011704937836,FALSE,FALSE
pp5413,285,bin_0,0,trial5,cheek,2.6835,3.7196875,2.5426055002342434,FALSE,FALSE
pp5413,913,bin_0,0,trial5,cheek,3.2774,3.3126249999999997,0.8195208334316896,FALSE,FALSE
pp5414,285,bin_0,0,trial5,cheek,3.9892,5.8795875,4.399241721815737,FALSE,FALSE
pp5414,913,bin_0,0,trial5,cheek,3.4737,7.7408,13.215968144634731,FALSE,FALSE
pp5416,285,bin_0,0,trial5,cheek,6.1109,6.8543875,1.0095970362157936,FALSE,FALSE
pp5416,913,bin_0,0,trial5,cheek,6.3292,6.591725,1.0491507650748502,FALSE,FALSE
pp5417,285,bin_0,0,trial5,cheek,8.5632,9.315125,6.488285696490693,FALSE,FALSE
pp5417,913,bin_0,0,trial5,cheek,13.8369,6.0807125,3.436350315767962,TRUE,TRUE
pp5418,285,bin_0,0,trial5,cheek,4.7725,5.0930375,0.308759360471179,FALSE,FALSE
pp5418,913,bin_0,0,trial5,cheek,4.8152,4.852975,0.27309627161759,FALSE,FALSE
pp5419,285,bin_0,0,trial5,cheek,4.2077,4.1532,0.4794816129351126,FALSE,FALSE
pp5419,913,bin_0,0,trial5,cheek,3.9096,3.5201124999999998,0.31791223154242704,FALSE,FALSE
pp542,285,bin_0,0,trial5,cheek,5.6733,8.707875,9.57162399606999,FALSE,FALSE
pp542,913,bin_0,0,trial5,cheek,11.1466,7.507475,3.0269185395381886,FALSE,FALSE
pp5421,285,bin_0,0,trial5,cheek,3.134,3.2717375,0.3642117984183693,FALSE,FALSE
pp5421,913,bin_0,0,trial5,cheek,3.4245,3.020275,0.2746143932862952,FALSE,FALSE
pp5422,285,bin_0,0,trial5,cheek,27.999,6.584675,8.679310287237278,TRUE,TRUE
pp5422,913,bin_0,0,trial5,cheek,3.4339,4.9105875,3.5053961791327626,FALSE,FALSE
pp5423,285,bin_0,0,trial5,cheek,2.4183,2.4738625,0.2253807567999413,FALSE,FALSE
pp5423,913,bin_0,0,trial5,cheek,2.6636,2.9602375,0.8692194527070166,FALSE,FALSE
pp5424,285,bin_0,0,trial5,cheek,9.7356,6.4906125,3.8649497370368775,FALSE,FALSE
pp5424,913,bin_0,0,trial5,cheek,2.6736,3.1216125,0.37438378489573654,FALSE,FALSE
pp543,285,bin_0,0,trial5,cheek,15.0643,14.6514125,9.658845112336524,FALSE,FALSE
pp543,913,bin_0,0,trial5,cheek,21.5835,11.554775,6.798084971887303,FALSE,FALSE
pp544,285,bin_0,0,trial5,cheek,5.9449,7.7204125,3.4877611641843904,FALSE,FALSE
pp544,913,bin_0,0,trial5,cheek,9.4931,7.418025,1.6085139323966968,FALSE,FALSE
pp545,285,bin_0,0,trial5,cheek,2.959,3.3380125,1.344982748097005,FALSE,FALSE
pp545,913,bin_0,0,trial5,cheek,11.4911,4.8255875,3.8746732442647893,FALSE,TRUE
pp546,285,bin_0,0,trial5,cheek,4.694,3.7103875,0.563958659674119,FALSE,TRUE
pp546,913,bin_0,0,trial5,cheek,3.8875,5.3634875,2.898896459707925,FALSE,FALSE
pp548,285,bin_0,0,trial5,cheek,4.5757,4.6373375,0.7917376873281418,FALSE,FALSE
pp548,913,bin_0,0,trial5,cheek,4.4483,4.063675,0.8752518539581293,FALSE,FALSE
pp549,285,bin_0,0,trial5,cheek,3.0943,3.183,0.45932660026857325,FALSE,FALSE
pp549,913,bin_0,0,trial5,cheek,2.8931,3.661675,1.3120283051715875,FALSE,FALSE
pp601,285,bin_0,0,trial5,cheek,9.8067,5.1558875,2.112930241859462,TRUE,TRUE
pp601,913,bin_0,0,trial5,cheek,5.5266,6.2021375,1.9981755585229672,FALSE,FALSE
pp602,285,bin_0,0,trial5,cheek,2.5248,2.7731624999999998,0.4479049323158399,FALSE,FALSE
pp602,913,bin_0,0,trial5,cheek,5.0278,3.8338375,1.0646294673164798,FALSE,FALSE
pp603,285,bin_0,0,trial5,cheek,3.5483,8.8210875,10.276555539456583,FALSE,FALSE
pp603,913,bin_0,0,trial5,cheek,3.0335,5.0070125,5.413514235539874,FALSE,FALSE
pp604,285,bin_0,0,trial5,cheek,6.3898,4.2968125,1.367514276172543,FALSE,TRUE
pp604,913,bin_0,0,trial5,cheek,3.5337,5.067775,3.463230618017146,FALSE,FALSE
pp605,285,bin_0,0,trial5,cheek,8.8774,5.036725,3.263360926910432,FALSE,FALSE
pp605,913,bin_0,0,trial5,cheek,20.4838,7.1431875,5.941066802817127,TRUE,TRUE
pp606,285,bin_0,0,trial5,cheek,8.6298,6.4715,1.383506596607744,FALSE,TRUE
pp606,913,bin_0,0,trial5,cheek,8.5589,6.532525,2.096907705408132,FALSE,FALSE
pp607,285,bin_0,0,trial5,cheek,7.1556,12.101325000000001,9.958102459340047,FALSE,FALSE
pp607,913,bin_0,0,trial5,cheek,9.6568,13.3595375,12.585045392952644,FALSE,FALSE
pp608,285,bin_0,0,trial5,cheek,11.881,7.8314375,1.9123378548912324,TRUE,TRUE
pp608,913,bin_0,0,trial5,cheek,5.9922,8.0226625,4.192614880933071,FALSE,FALSE
pp609,285,bin_0,0,trial5,cheek,5.9659,4.765175,1.869427847344896,FALSE,FALSE
pp609,913,bin_0,0,trial5,cheek,6.1744,4.8208625000000005,1.5307106714926333,FALSE,FALSE
5410,285,bin_0,0,trial6,cheek,8.6003,5.6276875,2.3206735595127177,FALSE,FALSE
p488,285,bin_0,0,trial6,cheek,2.7785,3.3384125,1.5159914119974427,FALSE,FALSE
pp481,285,bin_0,0,trial6,cheek,7.0753,7.5505375,6.507171680744144,FALSE,FALSE
pp4810,285,bin_0,0,trial6,cheek,12.3828,6.4496125,3.5237995461220546,FALSE,TRUE
pp4810,913,bin_0,0,trial6,cheek,12.6737,13.3114125,15.6467268709956,FALSE,FALSE
pp4811,285,bin_0,0,trial6,cheek,2.3442,2.681175,0.446894863794287,FALSE,FALSE
pp4811,913,bin_0,0,trial6,cheek,3.1998,3.041,0.7097139604899186,FALSE,FALSE
pp4812,285,bin_0,0,trial6,cheek,2.4378,2.4791125000000003,0.47532258951910006,FALSE,FALSE
pp4812,913,bin_0,0,trial6,cheek,2.1474,3.37295,3.0800525334109854,FALSE,FALSE
pp482,285,bin_0,0,trial6,cheek,27.7454,12.7260625,11.009604596498914,FALSE,FALSE
pp482,913,bin_0,0,trial6,cheek,9.2146,7.095375000000001,3.262977599305798,FALSE,FALSE
pp483,285,bin_0,0,trial6,cheek,6.9094,11.017900000000001,3.356397342815231,FALSE,FALSE
pp483,913,bin_0,0,trial6,cheek,10.846,16.78825,10.702848186881312,FALSE,FALSE
pp485,285,bin_0,0,trial6,cheek,6.5269,9.8637625,2.694307103578368,FALSE,FALSE
pp485,913,bin_0,0,trial6,cheek,12.8014,10.0220125,4.636742632322054,FALSE,FALSE
pp486,285,bin_0,0,trial6,cheek,4.9762,5.000875000000001,0.7590418767856527,FALSE,FALSE
pp486,913,bin_0,0,trial6,cheek,5.0557,6.1855375,4.006181882304789,FALSE,FALSE
pp488,913,bin_0,0,trial6,cheek,2.3272,5.2112625,6.610561146040155,FALSE,FALSE
pp489,285,bin_0,0,trial6,cheek,6.1475,11.91115,13.864035435203252,FALSE,FALSE
pp489,913,bin_0,0,trial6,cheek,31.3556,16.0717125,9.411134579154856,FALSE,TRUE
pp541,285,bin_0,0,trial6,cheek,2.1474,3.37295,3.0800525334109854,FALSE,FALSE
pp541,913,bin_0,0,trial6,cheek,8.085,9.1144625,7.96710008578807,FALSE,FALSE
pp5410,913,bin_0,0,trial6,cheek,15.3857,6.563125,4.399892407694274,TRUE,TRUE
pp5411,285,bin_0,0,trial6,cheek,2.3591,3.407925,2.13854258633571,FALSE,FALSE
pp5411,913,bin_0,0,trial6,cheek,2.3685,2.867025,1.1373508464221331,FALSE,FALSE
pp5412,285,bin_0,0,trial6,cheek,3.7053,4.0451875,1.0137643209310816,FALSE,FALSE
pp5412,913,bin_0,0,trial6,cheek,3.499,3.2732,0.38427011704937836,FALSE,FALSE
pp5413,285,bin_0,0,trial6,cheek,2.7838,3.7196875,2.5426055002342434,FALSE,FALSE
pp5413,913,bin_0,0,trial6,cheek,2.9326,3.3126249999999997,0.8195208334316896,FALSE,FALSE
pp5414,285,bin_0,0,trial6,cheek,2.8889,5.8795875,4.399241721815737,FALSE,FALSE
pp5414,913,bin_0,0,trial6,cheek,2.8891,7.7408,13.215968144634731,FALSE,FALSE
pp5416,285,bin_0,0,trial6,cheek,6.7592,6.8543875,1.0095970362157936,FALSE,FALSE
pp5416,913,bin_0,0,trial6,cheek,5.4937,6.591725,1.0491507650748502,FALSE,FALSE
pp5417,285,bin_0,0,trial6,cheek,7.6059,9.315125,6.488285696490693,FALSE,FALSE
pp5417,913,bin_0,0,trial6,cheek,4.6327,6.0807125,3.436350315767962,FALSE,FALSE
pp5418,285,bin_0,0,trial6,cheek,4.9522,5.0930375,0.308759360471179,FALSE,FALSE
pp5418,913,bin_0,0,trial6,cheek,4.7279,4.852975,0.27309627161759,FALSE,FALSE
pp5419,285,bin_0,0,trial6,cheek,4.881,4.1532,0.4794816129351126,FALSE,TRUE
pp5419,913,bin_0,0,trial6,cheek,3.7255,3.5201124999999998,0.31791223154242704,FALSE,FALSE
pp542,285,bin_0,0,trial6,cheek,32.3684,8.707875,9.57162399606999,TRUE,TRUE
pp542,913,bin_0,0,trial6,cheek,8.7855,7.507475,3.0269185395381886,FALSE,FALSE
pp5421,285,bin_0,0,trial6,cheek,3.0886,3.2717375,0.3642117984183693,FALSE,FALSE
pp5421,913,bin_0,0,trial6,cheek,2.9629,3.020275,0.2746143932862952,FALSE,FALSE
pp5422,285,bin_0,0,trial6,cheek,4.6693,6.584675,8.679310287237278,FALSE,FALSE
pp5422,913,bin_0,0,trial6,cheek,2.5611,4.9105875,3.5053961791327626,FALSE,FALSE
pp5423,285,bin_0,0,trial6,cheek,2.3404,2.4738625,0.2253807567999413,FALSE,FALSE
pp5423,913,bin_0,0,trial6,cheek,3.7173,2.9602375,0.8692194527070166,FALSE,FALSE
pp5424,285,bin_0,0,trial6,cheek,6.8805,6.4906125,3.8649497370368775,FALSE,FALSE
pp5424,913,bin_0,0,trial6,cheek,3.4019,3.1216125,0.37438378489573654,FALSE,FALSE
pp543,285,bin_0,0,trial6,cheek,8.5886,14.6514125,9.658845112336524,FALSE,FALSE
pp543,913,bin_0,0,trial6,cheek,16.38,11.554775,6.798084971887303,FALSE,FALSE
pp544,285,bin_0,0,trial6,cheek,7.2837,7.7204125,3.4877611641843904,FALSE,FALSE
pp544,913,bin_0,0,trial6,cheek,6.4483,7.418025,1.6085139323966968,FALSE,FALSE
pp545,285,bin_0,0,trial6,cheek,2.235,3.3380125,1.344982748097005,FALSE,FALSE
pp545,913,bin_0,0,trial6,cheek,10.65,4.8255875,3.8746732442647893,FALSE,TRUE
pp546,285,bin_0,0,trial6,cheek,3.5322,3.7103875,0.563958659674119,FALSE,FALSE
pp546,913,bin_0,0,trial6,cheek,3.5533,5.3634875,2.898896459707925,FALSE,FALSE
pp548,285,bin_0,0,trial6,cheek,5.4606,4.6373375,0.7917376873281418,FALSE,FALSE
pp548,913,bin_0,0,trial6,cheek,3.7849,4.063675,0.8752518539581293,FALSE,FALSE
pp549,285,bin_0,0,trial6,cheek,2.8267,3.183,0.45932660026857325,FALSE,FALSE
pp549,913,bin_0,0,trial6,cheek,2.6393,3.661675,1.3120283051715875,FALSE,FALSE
pp601,285,bin_0,0,trial6,cheek,4.2085,5.1558875,2.112930241859462,FALSE,FALSE
pp601,913,bin_0,0,trial6,cheek,7.9026,6.2021375,1.9981755585229672,FALSE,FALSE
pp602,285,bin_0,0,trial6,cheek,2.5649,2.7731624999999998,0.4479049323158399,FALSE,FALSE
pp602,913,bin_0,0,trial6,cheek,3.6744,3.8338375,1.0646294673164798,FALSE,FALSE
pp603,285,bin_0,0,trial6,cheek,5.9913,8.8210875,10.276555539456583,FALSE,FALSE
pp603,913,bin_0,0,trial6,cheek,3.058,5.0070125,5.413514235539874,FALSE,FALSE
pp604,285,bin_0,0,trial6,cheek,2.9762,4.2968125,1.367514276172543,FALSE,FALSE
pp604,913,bin_0,0,trial6,cheek,3.6652,5.067775,3.463230618017146,FALSE,FALSE
pp605,285,bin_0,0,trial6,cheek,3.3036,5.036725,3.263360926910432,FALSE,FALSE
pp605,913,bin_0,0,trial6,cheek,2.6144,7.1431875,5.941066802817127,FALSE,FALSE
pp606,285,bin_0,0,trial6,cheek,7.2663,6.4715,1.383506596607744,FALSE,FALSE
pp606,913,bin_0,0,trial6,cheek,6.9634,6.532525,2.096907705408132,FALSE,FALSE
pp607,285,bin_0,0,trial6,cheek,7.4975,12.101325000000001,9.958102459340047,FALSE,FALSE
pp607,913,bin_0,0,trial6,cheek,5.0404,13.3595375,12.585045392952644,FALSE,FALSE
pp608,285,bin_0,0,trial6,cheek,7.8881,7.8314375,1.9123378548912324,FALSE,FALSE
pp608,913,bin_0,0,trial6,cheek,10.0245,8.0226625,4.192614880933071,FALSE,FALSE
pp609,285,bin_0,0,trial6,cheek,2.9579,4.765175,1.869427847344896,FALSE,FALSE
pp609,913,bin_0,0,trial6,cheek,4.1413,4.8208625000000005,1.5307106714926333,FALSE,FALSE
5410,285,bin_0,0,trial7,cheek,4.2316,5.6276875,2.3206735595127177,FALSE,FALSE
p488,285,bin_0,0,trial7,cheek,2.2135,3.3384125,1.5159914119974427,FALSE,FALSE
pp481,285,bin_0,0,trial7,cheek,4.426,7.5505375,6.507171680744144,FALSE,FALSE
pp4810,285,bin_0,0,trial7,cheek,3.416,6.4496125,3.5237995461220546,FALSE,FALSE
pp4810,913,bin_0,0,trial7,cheek,6.8563,13.3114125,15.6467268709956,FALSE,FALSE
pp4811,285,bin_0,0,trial7,cheek,3.3557,2.681175,0.446894863794287,FALSE,TRUE
pp4811,913,bin_0,0,trial7,cheek,4.5647,3.041,0.7097139604899186,TRUE,TRUE
pp4812,285,bin_0,0,trial7,cheek,3.6295,2.4791125000000003,0.47532258951910006,TRUE,TRUE
pp4812,913,bin_0,0,trial7,cheek,2.0293,3.37295,3.0800525334109854,FALSE,FALSE
pp482,285,bin_0,0,trial7,cheek,7.5227,12.7260625,11.009604596498914,FALSE,FALSE
pp482,913,bin_0,0,trial7,cheek,10.8664,7.095375000000001,3.262977599305798,FALSE,FALSE
pp483,285,bin_0,0,trial7,cheek,12.6752,11.017900000000001,3.356397342815231,FALSE,FALSE
pp483,913,bin_0,0,trial7,cheek,10.3434,16.78825,10.702848186881312,FALSE,FALSE
pp485,285,bin_0,0,trial7,cheek,6.9355,9.8637625,2.694307103578368,FALSE,FALSE
pp485,913,bin_0,0,trial7,cheek,11.338,10.0220125,4.636742632322054,FALSE,FALSE
pp486,285,bin_0,0,trial7,cheek,6.2411,5.000875000000001,0.7590418767856527,FALSE,TRUE
pp486,913,bin_0,0,trial7,cheek,4.2933,6.1855375,4.006181882304789,FALSE,FALSE
pp488,913,bin_0,0,trial7,cheek,3.3023,5.2112625,6.610561146040155,FALSE,FALSE
pp489,285,bin_0,0,trial7,cheek,5.9928,11.91115,13.864035435203252,FALSE,FALSE
pp489,913,bin_0,0,trial7,cheek,14.9108,16.0717125,9.411134579154856,FALSE,FALSE
pp541,285,bin_0,0,trial7,cheek,2.0293,3.37295,3.0800525334109854,FALSE,FALSE
pp541,913,bin_0,0,trial7,cheek,7.0494,9.1144625,7.96710008578807,FALSE,FALSE
pp5410,913,bin_0,0,trial7,cheek,2.4642,6.563125,4.399892407694274,FALSE,FALSE
pp5411,285,bin_0,0,trial7,cheek,8.4132,3.407925,2.13854258633571,TRUE,TRUE
pp5411,913,bin_0,0,trial7,cheek,2.2949,2.867025,1.1373508464221331,FALSE,FALSE
pp5412,285,bin_0,0,trial7,cheek,3.4823,4.0451875,1.0137643209310816,FALSE,FALSE
pp5412,913,bin_0,0,trial7,cheek,3.2467,3.2732,0.38427011704937836,FALSE,FALSE
pp5413,285,bin_0,0,trial7,cheek,2.8023,3.7196875,2.5426055002342434,FALSE,FALSE
pp5413,913,bin_0,0,trial7,cheek,2.9026,3.3126249999999997,0.8195208334316896,FALSE,FALSE
pp5414,285,bin_0,0,trial7,cheek,12.2667,5.8795875,4.399241721815737,FALSE,FALSE
pp5414,913,bin_0,0,trial7,cheek,3.0523,7.7408,13.215968144634731,FALSE,FALSE
pp5416,285,bin_0,0,trial7,cheek,5.9346,6.8543875,1.0095970362157936,FALSE,FALSE
pp5416,913,bin_0,0,trial7,cheek,8.101,6.591725,1.0491507650748502,FALSE,FALSE
pp5417,285,bin_0,0,trial7,cheek,3.0882,9.315125,6.488285696490693,FALSE,FALSE
pp5417,913,bin_0,0,trial7,cheek,5.1877,6.0807125,3.436350315767962,FALSE,FALSE
pp5418,285,bin_0,0,trial7,cheek,4.8266,5.0930375,0.308759360471179,FALSE,FALSE
pp5418,913,bin_0,0,trial7,cheek,4.861,4.852975,0.27309627161759,FALSE,FALSE
pp5419,285,bin_0,0,trial7,cheek,3.9242,4.1532,0.4794816129351126,FALSE,FALSE
pp5419,913,bin_0,0,trial7,cheek,3.3825,3.5201124999999998,0.31791223154242704,FALSE,FALSE
pp542,285,bin_0,0,trial7,cheek,6.2679,8.707875,9.57162399606999,FALSE,FALSE
pp542,913,bin_0,0,trial7,cheek,12.1068,7.507475,3.0269185395381886,FALSE,TRUE
pp5421,285,bin_0,0,trial7,cheek,3.69,3.2717375,0.3642117984183693,FALSE,FALSE
pp5421,913,bin_0,0,trial7,cheek,2.8713,3.020275,0.2746143932862952,FALSE,FALSE
pp5422,285,bin_0,0,trial7,cheek,3.358,6.584675,8.679310287237278,FALSE,FALSE
pp5422,913,bin_0,0,trial7,cheek,7.2034,4.9105875,3.5053961791327626,FALSE,FALSE
pp5423,285,bin_0,0,trial7,cheek,2.4187,2.4738625,0.2253807567999413,FALSE,FALSE
pp5423,913,bin_0,0,trial7,cheek,2.2596,2.9602375,0.8692194527070166,FALSE,FALSE
pp5424,285,bin_0,0,trial7,cheek,6.6075,6.4906125,3.8649497370368775,FALSE,FALSE
