pp_no,condition,bin,bin_no,trial,muscle,rms,outlier1.5SD
pp489,673,bin_2,2,trial1,brow,4.2563,TRUE
pp489,673,bin_3,3,trial1,brow,2.8545,TRUE
pp489,673,bin_4,4,trial1,brow,2.0835,TRUE
pp489,673,bin_5,5,trial1,brow,2.3189,TRUE
pp489,673,bin_6,6,trial1,brow,1.4961,TRUE
pp489,673,bin_7,7,trial1,brow,3.046,TRUE
pp489,673,bin_8,8,trial1,brow,2.6225,TRUE
pp489,673,bin_9,9,trial1,brow,2.4424,TRUE
pp489,673,bin_10,10,trial1,brow,2.9982,TRUE
pp489,673,bin_0,0,trial4,cheek,24.2823,TRUE
pp489,673,bin_1,1,trial4,cheek,19.5765,TRUE
pp489,673,bin_2,2,trial4,cheek,22.0574,TRUE
pp489,673,bin_3,3,trial4,cheek,42.5041,TRUE
pp489,673,bin_4,4,trial4,cheek,30.1622,TRUE
pp489,673,bin_5,5,trial4,cheek,20.0149,TRUE
pp489,673,bin_6,6,trial4,cheek,14.0763,TRUE
pp489,673,bin_7,7,trial4,cheek,22.2512,TRUE
pp489,673,bin_8,8,trial4,cheek,18.8348,TRUE
pp489,673,bin_9,9,trial4,cheek,9.5626,TRUE
pp489,673,bin_10,10,trial4,cheek,14.0839,TRUE
pp541,429,bin_0,0,trial6,brow,40.6425,TRUE
pp541,429,bin_1,1,trial6,brow,23.8486,TRUE
pp541,429,bin_2,2,trial6,brow,23.8045,TRUE
pp541,429,bin_3,3,trial6,brow,20.3027,TRUE
pp541,429,bin_4,4,trial6,brow,21.405,TRUE
pp541,429,bin_5,5,trial6,brow,22.8568,TRUE
pp541,429,bin_6,6,trial6,brow,23.1385,TRUE
pp541,429,bin_7,7,trial6,brow,20.8533,TRUE
pp541,429,bin_8,8,trial6,brow,21.7077,TRUE
pp541,429,bin_9,9,trial6,brow,29.7683,TRUE
pp541,429,bin_10,10,trial6,brow,18.9697,TRUE
pp541,429,bin_0,0,trial6,cheek,9.2716,TRUE
pp541,429,bin_1,1,trial6,cheek,2.628,TRUE
pp541,429,bin_2,2,trial6,cheek,3.1155,TRUE
pp541,429,bin_3,3,trial6,cheek,2.789,TRUE
pp541,429,bin_4,4,trial6,cheek,2.8841,TRUE
pp541,429,bin_5,5,trial6,cheek,2.8215,TRUE
