"","pp_no","condition","trial","muscle","bin","Zdiff"
"6530","pp542","913","trial5","brow","diff_bin10",0.150653984388022
"6531","pp542","913","trial5","cheek","diff_bin1",-1.06980942717774
"6532","pp542","913","trial5","cheek","diff_bin2",-0.92559107395064
"6533","pp542","913","trial5","cheek","diff_bin3",0.314185979678727
"6534","pp542","913","trial5","cheek","diff_bin4",2.25165995903929
"6535","pp542","913","trial5","cheek","diff_bin5",1.7146997882264
"6536","pp542","913","trial5","cheek","diff_bin6",-0.787015885102214
"6537","pp542","913","trial5","cheek","diff_bin7",-0.343896679553187
"6538","pp542","913","trial5","cheek","diff_bin8",0.152178578476482
"6539","pp542","913","trial5","cheek","diff_bin9",1.23252689542101
"6540","pp542","913","trial5","cheek","diff_bin10",-1.19545392148961
"6541","pp542","913","trial6","brow","diff_bin1",-0.12576299640495
"6542","pp542","913","trial6","brow","diff_bin2",-0.235165808019808
"6543","pp542","913","trial6","brow","diff_bin3",-0.232909884508775
"6544","pp542","913","trial6","brow","diff_bin4",-0.164227440135074
"6545","pp542","913","trial6","brow","diff_bin5",-0.314217917608086
"6546","pp542","913","trial6","brow","diff_bin6",-0.524132548176674
"6547","pp542","913","trial6","brow","diff_bin7",0.0606066173510137
"6548","pp542","913","trial6","brow","diff_bin8",-0.20741226163198
"6549","pp542","913","trial6","brow","diff_bin9",-0.294236880796085
"6550","pp542","913","trial6","brow","diff_bin10",-0.4851752135954
"6551","pp542","913","trial6","cheek","diff_bin1",-0.716270784646424
"6552","pp542","913","trial6","cheek","diff_bin2",-1.0759757988498
"6553","pp542","913","trial6","cheek","diff_bin3",-1.29493805113214
"6554","pp542","913","trial6","cheek","diff_bin4",0.359854502001482
"6555","pp542","913","trial6","cheek","diff_bin5",4.10381377762829
"6556","pp542","913","trial6","cheek","diff_bin6",0.288586194252305
"6557","pp542","913","trial6","cheek","diff_bin7",0.959113712676918
"6558","pp542","913","trial6","cheek","diff_bin8",-0.196277478919076
"6559","pp542","913","trial6","cheek","diff_bin9",-0.427011895302621
"6560","pp542","913","trial6","cheek","diff_bin10",-1.24145879135811
"6561","pp542","913","trial7","brow","diff_bin1",-0.332966727292213
"6562","pp542","913","trial7","brow","diff_bin2",0.0746919212896447
"6563","pp542","913","trial7","brow","diff_bin3",1.48695691121722
"6564","pp542","913","trial7","brow","diff_bin4",1.43635976961264
"6565","pp542","913","trial7","brow","diff_bin5",0.330521230376892
"6566","pp542","913","trial7","brow","diff_bin6",-0.151620808749893
"6567","pp542","913","trial7","brow","diff_bin7",-0.462123087633926
"6568","pp542","913","trial7","brow","diff_bin8",-0.371184725596762
"6569","pp542","913","trial7","brow","diff_bin9",-0.417706039009145
"6570","pp542","913","trial7","brow","diff_bin10",0.0728909739489047
"6571","pp542","913","trial7","cheek","diff_bin1",NA
"6572","pp542","913","trial7","cheek","diff_bin2",NA
"6573","pp542","913","trial7","cheek","diff_bin3",NA
"6574","pp542","913","trial7","cheek","diff_bin4",NA
"6575","pp542","913","trial7","cheek","diff_bin5",NA
"6576","pp542","913","trial7","cheek","diff_bin6",NA
"6577","pp542","913","trial7","cheek","diff_bin7",NA
"6578","pp542","913","trial7","cheek","diff_bin8",NA
"6579","pp542","913","trial7","cheek","diff_bin9",NA
"6580","pp542","913","trial7","cheek","diff_bin10",NA
"6581","pp542","913","trial8","brow","diff_bin1",0.0403412204325796
"6582","pp542","913","trial8","brow","diff_bin2",-0.288360105263143
"6583","pp542","913","trial8","brow","diff_bin3",-0.310123132075456
"6584","pp542","913","trial8","brow","diff_bin4",-0.0598293663934311
"6585","pp542","913","trial8","brow","diff_bin5",-0.0531563825624781
"6586","pp542","913","trial8","brow","diff_bin6",-0.147203748429972
"6587","pp542","913","trial8","brow","diff_bin7",-0.0488720236255595
"6588","pp542","913","trial8","brow","diff_bin8",-0.189668190990582
"6589","pp542","913","trial8","brow","diff_bin9",-0.527980888283729
"6590","pp542","913","trial8","brow","diff_bin10",-0.195734539927813
"6591","pp542","913","trial8","cheek","diff_bin1",-0.326369235224732
"6592","pp542","913","trial8","cheek","diff_bin2",-0.322856271969136
"6593","pp542","913","trial8","cheek","diff_bin3",-0.324949101142683
"6594","pp542","913","trial8","cheek","diff_bin4",-0.151916974829788
"6595","pp542","913","trial8","cheek","diff_bin5",-0.534381506295482
"6596","pp542","913","trial8","cheek","diff_bin6",-0.383099854607664
"6597","pp542","913","trial8","cheek","diff_bin7",-0.434710516905311
"6598","pp542","913","trial8","cheek","diff_bin8",-0.0114731885049804
"6599","pp542","913","trial8","cheek","diff_bin9",0.0300096754706811
"6600","pp542","913","trial8","cheek","diff_bin10",0.453882327012982
"6601","pp5421","285","trial1","brow","diff_bin1",-0.259536646444782
"6602","pp5421","285","trial1","brow","diff_bin2",-0.155279124054948
"6603","pp5421","285","trial1","brow","diff_bin3",-1.37555345248676
"6604","pp5421","285","trial1","brow","diff_bin4",-0.302346814930519
"6605","pp5421","285","trial1","brow","diff_bin5",-0.781285574864705
"6606","pp5421","285","trial1","brow","diff_bin6",-1.77265467050963
"6607","pp5421","285","trial1","brow","diff_bin7",-0.699078979776791
"6608","pp5421","285","trial1","brow","diff_bin8",-1.68887959942116
"6609","pp5421","285","trial1","brow","diff_bin9",-0.418783092148193
"6610","pp5421","285","trial1","brow","diff_bin10",-0.304468870695976
"6611","pp5421","285","trial1","cheek","diff_bin1",-0.54942818600178
"6612","pp5421","285","trial1","cheek","diff_bin2",-0.885775885166885
"6613","pp5421","285","trial1","cheek","diff_bin3",-0.160789872315935
"6614","pp5421","285","trial1","cheek","diff_bin4",0.195901437685769
"6615","pp5421","285","trial1","cheek","diff_bin5",-0.767029475246588
"6616","pp5421","285","trial1","cheek","diff_bin6",0.537222019499821
"6617","pp5421","285","trial1","cheek","diff_bin7",-0.279988362477045
"6618","pp5421","285","trial1","cheek","diff_bin8",-0.517782569144848
"6619","pp5421","285","trial1","cheek","diff_bin9",-1.00226189388312
"6620","pp5421","285","trial1","cheek","diff_bin10",-0.714738860725848
"6621","pp5421","285","trial2","brow","diff_bin1",1.10918932227486
"6622","pp5421","285","trial2","brow","diff_bin2",0.671030938355102
"6623","pp5421","285","trial2","brow","diff_bin3",-0.250402580323903
"6624","pp5421","285","trial2","brow","diff_bin4",0.889510418903002
"6625","pp5421","285","trial2","brow","diff_bin5",0.883790094665684
"6626","pp5421","285","trial2","brow","diff_bin6",0.401437592847937
"6627","pp5421","285","trial2","brow","diff_bin7",-0.730817552964493
"6628","pp5421","285","trial2","brow","diff_bin8",-0.102227729918527
"6629","pp5421","285","trial2","brow","diff_bin9",-0.182681322417585
"6630","pp5421","285","trial2","brow","diff_bin10",-0.236932139377959
"6631","pp5421","285","trial2","cheek","diff_bin1",-0.161543339383958
"6632","pp5421","285","trial2","cheek","diff_bin2",-0.458258670771095
"6633","pp5421","285","trial2","cheek","diff_bin3",0.835444285023003
"6634","pp5421","285","trial2","cheek","diff_bin4",-0.457655897116678
"6635","pp5421","285","trial2","cheek","diff_bin5",0.527426947615532
"6636","pp5421","285","trial2","cheek","diff_bin6",1.06073093836164
"6637","pp5421","285","trial2","cheek","diff_bin7",0.156269069907802
"6638","pp5421","285","trial2","cheek","diff_bin8",0.274412706173681
"6639","pp5421","285","trial2","cheek","diff_bin9",-0.312086059574791
"6640","pp5421","285","trial2","cheek","diff_bin10",-0.911243072066035
"6641","pp5421","285","trial3","brow","diff_bin1",0.157032126643803
"6642","pp5421","285","trial3","brow","diff_bin2",0.794571489222348
"6643","pp5421","285","trial3","brow","diff_bin3",0.558838772668341
"6644","pp5421","285","trial3","brow","diff_bin4",-1.14840122228873
"6645","pp5421","285","trial3","brow","diff_bin5",1.47750439252284
"6646","pp5421","285","trial3","brow","diff_bin6",-0.223738488314468
"6647","pp5421","285","trial3","brow","diff_bin7",-0.38049382507582
"6648","pp5421","285","trial3","brow","diff_bin8",-0.33362407164747
"6649","pp5421","285","trial3","brow","diff_bin9",-0.226045070668225
"6650","pp5421","285","trial3","brow","diff_bin10",-0.0203901880072154
"6651","pp5421","285","trial3","cheek","diff_bin1",0.751658747058936
"6652","pp5421","285","trial3","cheek","diff_bin2",-0.246383731243256
"6653","pp5421","285","trial3","cheek","diff_bin3",-0.417722142511502
"6654","pp5421","285","trial3","cheek","diff_bin4",-0.495630637344996
"6655","pp5421","285","trial3","cheek","diff_bin5",0.398584078983738
"6656","pp5421","285","trial3","cheek","diff_bin6",-0.152351041154086
"6657","pp5421","285","trial3","cheek","diff_bin7",-0.0165762754964878
"6658","pp5421","285","trial3","cheek","diff_bin8",-0.613774273610875
"6659","pp5421","285","trial3","cheek","diff_bin9",0.105033309282293
"6660","pp5421","285","trial3","cheek","diff_bin10",-0.515220781113573
"6661","pp5421","285","trial4","brow","diff_bin1",0.428655264622274
"6662","pp5421","285","trial4","brow","diff_bin2",-0.589101133149639
"6663","pp5421","285","trial4","brow","diff_bin3",1.93448448844925
"6664","pp5421","285","trial4","brow","diff_bin4",1.14526427028762
"6665","pp5421","285","trial4","brow","diff_bin5",0.338975342708187
"6666","pp5421","285","trial4","brow","diff_bin6",0.0240807197732268
"6667","pp5421","285","trial4","brow","diff_bin7",-0.496653312411042
"6668","pp5421","285","trial4","brow","diff_bin8",-1.61423859445358
"6669","pp5421","285","trial4","brow","diff_bin9",-0.325781691644695
"6670","pp5421","285","trial4","brow","diff_bin10",0.545091541839947
"6671","pp5421","285","trial4","cheek","diff_bin1",-0.331977590170577
"6672","pp5421","285","trial4","cheek","diff_bin2",0.393611196334791
"6673","pp5421","285","trial4","cheek","diff_bin3",0.227094974301887
"6674","pp5421","285","trial4","cheek","diff_bin4",0.0571128037560814
"6675","pp5421","285","trial4","cheek","diff_bin5",-0.330621349448137
"6676","pp5421","285","trial4","cheek","diff_bin6",0.719711743374794
"6677","pp5421","285","trial4","cheek","diff_bin7",0.875528733041783
"6678","pp5421","285","trial4","cheek","diff_bin8",0.553195521341891
"6679","pp5421","285","trial4","cheek","diff_bin9",0.0528933881751575
"6680","pp5421","285","trial4","cheek","diff_bin10",-0.538578260222261
"6681","pp5421","285","trial5","brow","diff_bin1",0.514829181358651
"6682","pp5421","285","trial5","brow","diff_bin2",1.20071451007195
"6683","pp5421","285","trial5","brow","diff_bin3",0.887203836549244
"6684","pp5421","285","trial5","brow","diff_bin4",-1.22774765525799
"6685","pp5421","285","trial5","brow","diff_bin5",-0.560130458786446
"6686","pp5421","285","trial5","brow","diff_bin6",-1.45942078686938
"6687","pp5421","285","trial5","brow","diff_bin7",-0.975407545756927
"6688","pp5421","285","trial5","brow","diff_bin8",-1.03897695542648
"6689","pp5421","285","trial5","brow","diff_bin9",-0.00682748376712228
"6690","pp5421","285","trial5","brow","diff_bin10",-0.986110087878362
"6691","pp5421","285","trial5","cheek","diff_bin1",-0.715190940966661
"6692","pp5421","285","trial5","cheek","diff_bin2",-0.89783135825524
"6693","pp5421","285","trial5","cheek","diff_bin3",-0.922545078086368
"6694","pp5421","285","trial5","cheek","diff_bin4",-1.16636702129835
"6695","pp5421","285","trial5","cheek","diff_bin5",-0.816758301736052
"6696","pp5421","285","trial5","cheek","diff_bin6",-0.990658501035574
"6697","pp5421","285","trial5","cheek","diff_bin7",-0.349156639321482
"6698","pp5421","285","trial5","cheek","diff_bin8",-0.532701217091687
"6699","pp5421","285","trial5","cheek","diff_bin9",-0.293701463115049
"6700","pp5421","285","trial5","cheek","diff_bin10",0.0896625810946403
"6701","pp5421","285","trial6","brow","diff_bin1",0.212205576545681
"6702","pp5421","285","trial6","brow","diff_bin2",1.32490090399825
"6703","pp5421","285","trial6","brow","diff_bin3",2.07776938426466
"6704","pp5421","285","trial6","brow","diff_bin4",-0.385752832842387
"6705","pp5421","285","trial6","brow","diff_bin5",0.450152612159293
"6706","pp5421","285","trial6","brow","diff_bin6",0.235732716554005
"6707","pp5421","285","trial6","brow","diff_bin7",-0.0603401943742938
"6708","pp5421","285","trial6","brow","diff_bin8",-1.01452718247665
"6709","pp5421","285","trial6","brow","diff_bin9",-1.950907354808
"6710","pp5421","285","trial6","brow","diff_bin10",-0.683394219771241
"6711","pp5421","285","trial6","cheek","diff_bin1",0.0804702828647696
"6712","pp5421","285","trial6","cheek","diff_bin2",-0.0587704313057309
"6713","pp5421","285","trial6","cheek","diff_bin3",-0.84689698445694
"6714","pp5421","285","trial6","cheek","diff_bin4",-0.734630391321634
"6715","pp5421","285","trial6","cheek","diff_bin5",-0.507686110433351
"6716","pp5421","285","trial6","cheek","diff_bin6",0.2852626319532
"6717","pp5421","285","trial6","cheek","diff_bin7",-0.0795661223831431
"6718","pp5421","285","trial6","cheek","diff_bin8",0.46760166241457
"6719","pp5421","285","trial6","cheek","diff_bin9",-0.0745932397341968
"6720","pp5421","285","trial6","cheek","diff_bin10",0.029686602480074
"6721","pp5421","285","trial7","brow","diff_bin1",0.0750100581441902
"6722","pp5421","285","trial7","brow","diff_bin2",1.30118923740162
"6723","pp5421","285","trial7","brow","diff_bin3",0.774734880980034
"6724","pp5421","285","trial7","brow","diff_bin4",0.534942579483415
"6725","pp5421","285","trial7","brow","diff_bin5",-0.683394219771241
"6726","pp5421","285","trial7","brow","diff_bin6",-0.471926749578764
"6727","pp5421","285","trial7","brow","diff_bin7",0.43050053050528
"6728","pp5421","285","trial7","brow","diff_bin8",0.887941942902446
"6729","pp5421","285","trial7","brow","diff_bin9",-0.310373721521595
"6730","pp5421","285","trial7","brow","diff_bin10",-0.53641879218982
"6731","pp5421","285","trial7","cheek","diff_bin1",4.37101315501032
"6732","pp5421","285","trial7","cheek","diff_bin2",-1.63547561784896
"6733","pp5421","285","trial7","cheek","diff_bin3",0.0678120361219968
"6734","pp5421","285","trial7","cheek","diff_bin4",-1.02863324126389
"6735","pp5421","285","trial7","cheek","diff_bin5",-0.0402351414323848
"6736","pp5421","285","trial7","cheek","diff_bin6",0.965191314136424
"6737","pp5421","285","trial7","cheek","diff_bin7",5.74428223318756
"6738","pp5421","285","trial7","cheek","diff_bin8",3.07294009022169
"6739","pp5421","285","trial7","cheek","diff_bin9",-0.447710131818784
"6740","pp5421","285","trial7","cheek","diff_bin10",-0.455847576153424
"6741","pp5421","285","trial8","brow","diff_bin1",-1.1081744260392
"6742","pp5421","285","trial8","brow","diff_bin2",-0.450060348865142
"6743","pp5421","285","trial8","brow","diff_bin3",0.272176717743373
"6744","pp5421","285","trial8","brow","diff_bin4",0.326335271409596
"6745","pp5421","285","trial8","brow","diff_bin5",-0.159800025468312
"6746","pp5421","285","trial8","brow","diff_bin6",-0.961383525046082
"6747","pp5421","285","trial8","brow","diff_bin7",-0.336022917295377
"6748","pp5421","285","trial8","brow","diff_bin8",-0.949850613277295
"6749","pp5421","285","trial8","brow","diff_bin9",-0.219678903371854
"6750","pp5421","285","trial8","brow","diff_bin10",-0.0958615626221567
"6751","pp5421","285","trial8","cheek","diff_bin1",-0.23161577671002
"6752","pp5421","285","trial8","cheek","diff_bin2",-0.559072564472464
"6753","pp5421","285","trial8","cheek","diff_bin3",-0.641953941954905
"6754","pp5421","285","trial8","cheek","diff_bin4",-1.07564958630848
"6755","pp5421","285","trial8","cheek","diff_bin5",-0.587101539402889
"6756","pp5421","285","trial8","cheek","diff_bin6",-0.43701089945287
"6757","pp5421","285","trial8","cheek","diff_bin7",-0.42344849222847
"6758","pp5421","285","trial8","cheek","diff_bin8",-0.202984028125178
"6759","pp5421","285","trial8","cheek","diff_bin9",-0.650995546771171
"6760","pp5421","285","trial8","cheek","diff_bin10",-0.725890173332577
"6761","pp5421","913","trial1","brow","diff_bin1",-0.0406881127202799
"6762","pp5421","913","trial1","brow","diff_bin2",1.07929601497016
"6763","pp5421","913","trial1","brow","diff_bin3",0.710427364957278
"6764","pp5421","913","trial1","brow","diff_bin4",1.85430768583265
"6765","pp5421","913","trial1","brow","diff_bin5",-0.09669193226951
"6766","pp5421","913","trial1","brow","diff_bin6",-0.274298773508829
"6767","pp5421","913","trial1","brow","diff_bin7",-0.155740440525699
"6768","pp5421","913","trial1","brow","diff_bin8",2.01383092141851
"6769","pp5421","913","trial1","brow","diff_bin9",0.896153376081823
"6770","pp5421","913","trial1","brow","diff_bin10",-1.09405814203421
"6771","pp5421","913","trial1","cheek","diff_bin1",0.0563593366880596
"6772","pp5421","913","trial1","cheek","diff_bin2",0.0583183510649173
"6773","pp5421","913","trial1","cheek","diff_bin3",2.37055808941141
"6774","pp5421","913","trial1","cheek","diff_bin4",2.18535588409156
"6775","pp5421","913","trial1","cheek","diff_bin5",0.847650451524962
"6776","pp5421","913","trial1","cheek","diff_bin6",1.0152215274531
"6777","pp5421","913","trial1","cheek","diff_bin7",1.20253344056341
"6778","pp5421","913","trial1","cheek","diff_bin8",0.295208397251094
"6779","pp5421","913","trial1","cheek","diff_bin9",0.522454064966585
"6780","pp5421","913","trial1","cheek","diff_bin10",0.771248890827513
"6781","pp5421","913","trial2","brow","diff_bin1",0.369329966483634
"6782","pp5421","913","trial2","brow","diff_bin2",0.703599881190156
"6783","pp5421","913","trial2","brow","diff_bin3",0.192276705009217
"6784","pp5421","913","trial2","brow","diff_bin4",0.0433637482506393
"6785","pp5421","913","trial2","brow","diff_bin5",0.471834486284613
"6786","pp5421","913","trial2","brow","diff_bin6",0.735799770848609
"6787","pp5421","913","trial2","brow","diff_bin7",-0.204178669954604
"6788","pp5421","913","trial2","brow","diff_bin8",0.930936637976485
"6789","pp5421","913","trial2","brow","diff_bin9",-0.0616318804923977
"6790","pp5421","913","trial2","brow","diff_bin10",0.577199168204251
"6791","pp5421","913","trial2","cheek","diff_bin1",1.19620431719203
"6792","pp5421","913","trial2","cheek","diff_bin2",0.630049162280154
"6793","pp5421","913","trial2","cheek","diff_bin3",0.107444403899964
"6794","pp5421","913","trial2","cheek","diff_bin4",-0.269138436697526
"6795","pp5421","913","trial2","cheek","diff_bin5",0.423900572469283
"6796","pp5421","913","trial2","cheek","diff_bin6",-0.0527426947615534
"6797","pp5421","913","trial2","cheek","diff_bin7",-0.597047304700782
"6798","pp5421","913","trial2","cheek","diff_bin8",-0.445148343787509
"6799","pp5421","913","trial2","cheek","diff_bin9",-0.044605250426914
"6800","pp5421","913","trial2","cheek","diff_bin10",-0.496836184653831
"6801","pp5421","913","trial3","brow","diff_bin1",0.0196520816540131
"6802","pp5421","913","trial3","brow","diff_bin2",-0.375419343897553
"6803","pp5421","913","trial3","brow","diff_bin3",-0.216541951370744
"6804","pp5421","913","trial3","brow","diff_bin4",-0.172255570178602
"6805","pp5421","913","trial3","brow","diff_bin5",0.0920787675619953
"6806","pp5421","913","trial3","brow","diff_bin6",-0.684870432477645
"6807","pp5421","913","trial3","brow","diff_bin7",1.69727555918884
"6808","pp5421","913","trial3","brow","diff_bin8",0.0950311929748049
"6809","pp5421","913","trial3","brow","diff_bin9",-0.636708992931191
"6810","pp5421","913","trial3","brow","diff_bin10",-0.718731061430804
"6811","pp5421","913","trial3","cheek","diff_bin1",-0.856692056341228
"6812","pp5421","913","trial3","cheek","diff_bin2",0.906270189417089
"6813","pp5421","913","trial3","cheek","diff_bin3",1.63864017953466
"6814","pp5421","913","trial3","cheek","diff_bin4",-0.742617142242669
"6815","pp5421","913","trial3","cheek","diff_bin5",-0.0910188218170804
"6816","pp5421","913","trial3","cheek","diff_bin6",-0.285865405607619
"6817","pp5421","913","trial3","cheek","diff_bin7",1.25391989460253
"6818","pp5421","913","trial3","cheek","diff_bin8",0.575648839968952
"6819","pp5421","913","trial3","cheek","diff_bin9",0.847198371284149
"6820","pp5421","913","trial3","cheek","diff_bin10",-1.19469738305598
"6821","pp5421","913","trial4","brow","diff_bin1",0.320245893995677
"6822","pp5421","913","trial4","brow","diff_bin2",1.53147841960076
"6823","pp5421","913","trial4","brow","diff_bin3",-0.0103334889448328
"6824","pp5421","913","trial4","brow","diff_bin4",1.22064338160841
"6825","pp5421","913","trial4","brow","diff_bin5",0.596851249858263
"6826","pp5421","913","trial4","brow","diff_bin6",2.58337223620828
"6827","pp5421","913","trial4","brow","diff_bin7",0.197720239364084
"6828","pp5421","913","trial4","brow","diff_bin8",-0.37108296907249
"6829","pp5421","913","trial4","brow","diff_bin9",0.1869254339485
"6830","pp5421","913","trial4","brow","diff_bin10",0.352630310242431
"6831","pp5421","913","trial4","cheek","diff_bin1",0.547770558452131
"6832","pp5421","913","trial4","cheek","diff_bin2",-0.326703320694421
"6833","pp5421","913","trial4","cheek","diff_bin3",-0.602622961004147
"6834","pp5421","913","trial4","cheek","diff_bin4",0.0271248144487985
"6835","pp5421","913","trial4","cheek","diff_bin5",-1.44469775622575
"6836","pp5421","913","trial4","cheek","diff_bin6",1.91290219229473
"6837","pp5421","913","trial4","cheek","diff_bin7",0.584087671130801
"6838","pp5421","913","trial4","cheek","diff_bin8",0.178722388534863
"6839","pp5421","913","trial4","cheek","diff_bin9",-0.716999261929915
"6840","pp5421","913","trial4","cheek","diff_bin10",0.419078383233941
"6841","pp5421","913","trial5","brow","diff_bin1",-0.320614947172277
"6842","pp5421","913","trial5","brow","diff_bin2",-0.20906862454457
"6843","pp5421","913","trial5","brow","diff_bin3",-0.160814921703965
"6844","pp5421","913","trial5","brow","diff_bin4",-0.647042481876024
"6845","pp5421","913","trial5","brow","diff_bin5",-0.559576879021544
"6846","pp5421","913","trial5","brow","diff_bin6",-0.849929465712525
"6847","pp5421","913","trial5","brow","diff_bin7",-0.663004031764025
"6848","pp5421","913","trial5","brow","diff_bin8",-0.510861859710188
"6849","pp5421","913","trial5","brow","diff_bin9",0.278358358451443
"6850","pp5421","913","trial5","brow","diff_bin10",-0.600541781624275
"6851","pp5421","913","trial5","cheek","diff_bin1",-1.17118921053369
"6852","pp5421","913","trial5","cheek","diff_bin2",-0.891954315124668
"6853","pp5421","913","trial5","cheek","diff_bin3",-0.592677195706254
"6854","pp5421","913","trial5","cheek","diff_bin4",-1.70102725276689
"6855","pp5421","913","trial5","cheek","diff_bin5",-0.674353025879859
"6856","pp5421","913","trial5","cheek","diff_bin6",-0.393912583162
"6857","pp5421","913","trial5","cheek","diff_bin7",-1.29294948872608
"6858","pp5421","913","trial5","cheek","diff_bin8",-0.979205801601637
"6859","pp5421","913","trial5","cheek","diff_bin9",-0.698765358883778
"6860","pp5421","913","trial5","cheek","diff_bin10",-1.14526994339373
"6861","pp5421","913","trial6","brow","diff_bin1",1.78889301028009
"6862","pp5421","913","trial6","brow","diff_bin2",-0.515013707946951
"6863","pp5421","913","trial6","brow","diff_bin3",-1.06324220178801
"6864","pp5421","913","trial6","brow","diff_bin4",0.173454993002557
"6865","pp5421","913","trial6","brow","diff_bin5",-0.888680049255649
"6866","pp5421","913","trial6","brow","diff_bin6",-0.866813648542029
"6867","pp5421","913","trial6","brow","diff_bin7",-0.537064635248871
"6868","pp5421","913","trial6","brow","diff_bin8",0.0503757586060621
"6869","pp5421","913","trial6","brow","diff_bin9",-1.980985188701
"6870","pp5421","913","trial6","brow","diff_bin10",-2.10729363839276
"6871","pp5421","913","trial6","cheek","diff_bin1",0.229958149160372
"6872","pp5421","913","trial6","cheek","diff_bin2",0.44077823479298
"6873","pp5421","913","trial6","cheek","diff_bin3",-0.0355636456106474
"6874","pp5421","913","trial6","cheek","diff_bin4",-0.206902056878893
"6875","pp5421","913","trial6","cheek","diff_bin5",0.538578260222261
"6876","pp5421","913","trial6","cheek","diff_bin6",0.962026752450731
"6877","pp5421","913","trial6","cheek","diff_bin7",0.687915433104259
"6878","pp5421","913","trial6","cheek","diff_bin8",0.540687968012723
"6879","pp5421","913","trial6","cheek","diff_bin9",1.08875991329206
"6880","pp5421","913","trial6","cheek","diff_bin10",1.15009213262907
"6881","pp5421","913","trial7","brow","diff_bin1",1.46062020969333
"6882","pp5421","913","trial7","brow","diff_bin2",2.08515044779668
"6883","pp5421","913","trial7","brow","diff_bin3",3.10318363545105
"6884","pp5421","913","trial7","brow","diff_bin4",-0.0225122437726722
"6885","pp5421","913","trial7","brow","diff_bin5",-0.139871153931849
"6886","pp5421","913","trial7","brow","diff_bin6",0.62711361033956
"6887","pp5421","913","trial7","brow","diff_bin7",0.581166489852713
"6888","pp5421","913","trial7","brow","diff_bin8",0.897814115376528
"6889","pp5421","913","trial7","brow","diff_bin9",1.41015218779312
"6890","pp5421","913","trial7","brow","diff_bin10",-0.722790646373418
"6891","pp5421","913","trial7","cheek","diff_bin1",-0.2988250391776
"6892","pp5421","913","trial7","cheek","diff_bin2",0.344485143499744
"6893","pp5421","913","trial7","cheek","diff_bin3",0.892255701951876
"6894","pp5421","913","trial7","cheek","diff_bin4",-0.536920632672612
"6895","pp5421","913","trial7","cheek","diff_bin5",0.321429051218265
"6896","pp5421","913","trial7","cheek","diff_bin6",0.370856490880521
"6897","pp5421","913","trial7","cheek","diff_bin7",0.562086432744552
"6898","pp5421","913","trial7","cheek","diff_bin8",0.441079621620189
"6899","pp5421","913","trial7","cheek","diff_bin9",-0.218806836553644
"6900","pp5421","913","trial7","cheek","diff_bin10",-0.243369862971167
"6901","pp5421","913","trial8","brow","diff_bin1",0.363517378952166
"6902","pp5421","913","trial8","brow","diff_bin2",0.314617833052509
"6903","pp5421","913","trial8","brow","diff_bin3",0.712088104251983
"6904","pp5421","913","trial8","brow","diff_bin4",-0.0013839494122545
"6905","pp5421","913","trial8","brow","diff_bin5",1.05429266225543
"6906","pp5421","913","trial8","brow","diff_bin6",1.39197631884551
"6907","pp5421","913","trial8","brow","diff_bin7",1.86731681030784
"6908","pp5421","913","trial8","brow","diff_bin8",1.14674048299403
"6909","pp5421","913","trial8","brow","diff_bin9",3.22589381667094
"6910","pp5421","913","trial8","brow","diff_bin10",2.17741374194698
"6911","pp5421","913","trial8","cheek","diff_bin1",-0.261302379190095
"6912","pp5421","913","trial8","cheek","diff_bin2",-0.245630264175233
"6913","pp5421","913","trial8","cheek","diff_bin3",0.0500302133166732
"6914","pp5421","913","trial8","cheek","diff_bin4",0.613472886783667
"6915","pp5421","913","trial8","cheek","diff_bin5",-0.329114415312092
"6916","pp5421","913","trial8","cheek","diff_bin6",-0.634569964688287
"6917","pp5421","913","trial8","cheek","diff_bin7",0.6418032485413
"6918","pp5421","913","trial8","cheek","diff_bin8",-0.182188337047765
"6919","pp5421","913","trial8","cheek","diff_bin9",0.462026006111206
"6920","pp5421","913","trial8","cheek","diff_bin10",1.46790454192083
"6921","pp5422","285","trial1","brow","diff_bin1",0.0418860668431364
"6922","pp5422","285","trial1","brow","diff_bin2",-0.467583311701774
"6923","pp5422","285","trial1","brow","diff_bin3",-0.495122197028526
"6924","pp5422","285","trial1","brow","diff_bin4",-1.0996777617978
"6925","pp5422","285","trial1","brow","diff_bin5",0.268455987031414
"6926","pp5422","285","trial1","brow","diff_bin6",0.542448638070829
"6927","pp5422","285","trial1","brow","diff_bin7",-0.46970168749614
"6928","pp5422","285","trial1","brow","diff_bin8",-0.648174848171436
"6929","pp5422","285","trial1","brow","diff_bin9",0.839936002465935
"6930","pp5422","285","trial1","brow","diff_bin10",-1.33236208484709
"6931","pp5422","285","trial1","cheek","diff_bin1",0.0384732900820918
"6932","pp5422","285","trial1","cheek","diff_bin2",0.361398919832498
"6933","pp5422","285","trial1","cheek","diff_bin3",0.233062024396208
"6934","pp5422","285","trial1","cheek","diff_bin4",-0.286674623571974
"6935","pp5422","285","trial1","cheek","diff_bin5",-0.833912034847932
"6936","pp5422","285","trial1","cheek","diff_bin6",-0.441678925852169
"6937","pp5422","285","trial1","cheek","diff_bin7",2.34964854988715
"6938","pp5422","285","trial1","cheek","diff_bin8",1.07877994248233
"6939","pp5422","285","trial1","cheek","diff_bin9",-0.0123614542141012
"6940","pp5422","285","trial1","cheek","diff_bin10",-0.250284724649562
"6941","pp5422","285","trial2","brow","diff_bin1",0.295417133505157
