pp_no,condition,emotion,trial,muscle,bin,Zdiff
pp436,dyn,828,trial6,brow,diff_bin3,-0.24446150804307742
pp436,dyn,828,trial6,brow,diff_bin4,-0.02051793862029866
pp436,dyn,828,trial6,brow,diff_bin5,-0.3647356215033528
pp436,dyn,828,trial6,brow,diff_bin6,-0.38177889259540543
pp436,dyn,828,trial6,cheek,diff_bin1,-0.31611066926639975
pp436,dyn,828,trial6,cheek,diff_bin2,-0.38471086205353355
pp436,dyn,828,trial6,cheek,diff_bin3,0.18456352733094133
pp436,dyn,828,trial6,cheek,diff_bin4,0.44340405350881335
pp436,dyn,828,trial6,cheek,diff_bin5,0.32462776167281565
pp436,dyn,828,trial6,cheek,diff_bin6,0.38282263727097837
pp436,dyn,828,trial7,brow,diff_bin1,-0.4977946738682514
pp436,dyn,828,trial7,brow,diff_bin2,-0.3434026886814223
pp436,dyn,828,trial7,brow,diff_bin3,0.023810878358923482
pp436,dyn,828,trial7,brow,diff_bin4,-0.0739372940807898
pp436,dyn,828,trial7,brow,diff_bin5,-0.16513759214874013
pp436,dyn,828,trial7,brow,diff_bin6,-0.12923393650261472
pp436,dyn,828,trial7,cheek,diff_bin1,-0.5028595464376425
pp436,dyn,828,trial7,cheek,diff_bin2,-0.18610318633640044
pp436,dyn,828,trial7,cheek,diff_bin3,2.078114394949237
pp436,dyn,828,trial7,cheek,diff_bin4,0.19700634674970008
pp436,dyn,828,trial7,cheek,diff_bin5,0.5587324757043362
pp436,dyn,828,trial7,cheek,diff_bin6,2.112715562623501
pp436,dyn,828,trial8,brow,diff_bin1,-0.055057104687163294
pp436,dyn,828,trial8,brow,diff_bin2,0.059609020674808
pp436,dyn,828,trial8,brow,diff_bin3,0.16384240840138675
pp436,dyn,828,trial8,brow,diff_bin4,0.09726713069805648
pp436,dyn,828,trial8,brow,diff_bin5,0.49082884293769663
pp436,dyn,828,trial8,brow,diff_bin6,-0.05380392298921832
pp436,dyn,828,trial8,cheek,diff_bin1,NA
pp436,dyn,828,trial8,cheek,diff_bin2,NA
pp436,dyn,828,trial8,cheek,diff_bin3,NA
pp436,dyn,828,trial8,cheek,diff_bin4,NA
pp436,dyn,828,trial8,cheek,diff_bin5,NA
pp436,dyn,828,trial8,cheek,diff_bin6,NA
pp436,dyn,929,trial1,brow,diff_bin1,-0.6493605286254884
pp436,dyn,929,trial1,brow,diff_bin2,-0.7345455545433026
pp436,dyn,929,trial1,brow,diff_bin3,-1.1049547349134081
pp436,dyn,929,trial1,brow,diff_bin4,-0.8672574963556824
pp436,dyn,929,trial1,brow,diff_bin5,-1.0650722273763074
pp436,dyn,929,trial1,brow,diff_bin6,-1.1012265193620214
pp436,dyn,929,trial1,cheek,diff_bin1,-0.7995576346750153
pp436,dyn,929,trial1,cheek,diff_bin2,-0.41680791848535803
pp436,dyn,929,trial1,cheek,diff_bin3,-0.7440283413913173
pp436,dyn,929,trial1,cheek,diff_bin4,-1.1978602526333675
pp436,dyn,929,trial1,cheek,diff_bin5,-1.3956861136572796
pp436,dyn,929,trial1,cheek,diff_bin6,-1.3404725780582152
pp436,dyn,929,trial2,brow,diff_bin1,0.2752212157016498
pp436,dyn,929,trial2,brow,diff_bin2,0.6782444497607751
pp436,dyn,929,trial2,brow,diff_bin3,3.116622738537339
pp436,dyn,929,trial2,brow,diff_bin4,5.715408284650868
pp436,dyn,929,trial2,brow,diff_bin5,0.9280975507885676
pp436,dyn,929,trial2,brow,diff_bin6,1.0293233024400783
pp436,dyn,929,trial2,cheek,diff_bin1,-0.20975110608283554
pp436,dyn,929,trial2,cheek,diff_bin2,-0.10439818744474849
pp436,dyn,929,trial2,cheek,diff_bin3,0.02968868049499296
pp436,dyn,929,trial2,cheek,diff_bin4,-0.12684635586160442
pp436,dyn,929,trial2,cheek,diff_bin5,-0.2476567146427997
pp436,dyn,929,trial2,cheek,diff_bin6,-0.1666391673274017
pp436,dyn,929,trial3,brow,diff_bin1,-0.36199438611946977
pp436,dyn,929,trial3,brow,diff_bin2,-0.23276002351888747
pp436,dyn,929,trial3,brow,diff_bin3,-0.6846886733403179
pp436,dyn,929,trial3,brow,diff_bin4,-0.9875513601911858
pp436,dyn,929,trial3,brow,diff_bin5,-0.475407329783496
pp436,dyn,929,trial3,brow,diff_bin6,-0.3023742668397345
pp436,dyn,929,trial3,cheek,diff_bin1,-0.258089349049035
pp436,dyn,929,trial3,cheek,diff_bin2,-0.23753572673998058
pp436,dyn,929,trial3,cheek,diff_bin3,-0.0234740461643288
pp436,dyn,929,trial3,cheek,diff_bin4,0.05894605272699971
pp436,dyn,929,trial3,cheek,diff_bin5,0.029874316134807066
pp436,dyn,929,trial3,cheek,diff_bin6,0.0023740247638140977
pp436,dyn,929,trial4,brow,diff_bin1,-0.4520185290884795
pp436,dyn,929,trial4,brow,diff_bin2,0.5686039752604106
pp436,dyn,929,trial4,brow,diff_bin3,0.14982198134962654
pp436,dyn,929,trial4,brow,diff_bin4,0.29074226328354635
pp436,dyn,929,trial4,brow,diff_bin5,1.9183433230321172
pp436,dyn,929,trial4,brow,diff_bin6,0.06053278537104234
pp436,dyn,929,trial4,cheek,diff_bin1,-0.24812234644311137
pp436,dyn,929,trial4,cheek,diff_bin2,-0.32010041213562745
pp436,dyn,929,trial4,cheek,diff_bin3,-0.44517717126035994
pp436,dyn,929,trial4,cheek,diff_bin4,-0.4582333843598593
pp436,dyn,929,trial4,cheek,diff_bin5,-0.16618689888168559
pp436,dyn,929,trial4,cheek,diff_bin6,-0.07585817147058155
pp436,dyn,929,trial5,brow,diff_bin1,-0.9846837100318799
pp436,dyn,929,trial5,brow,diff_bin2,0.47091816167373396
pp436,dyn,929,trial5,brow,diff_bin3,1.1047774644943362
pp436,dyn,929,trial5,brow,diff_bin4,2.5211860785967186
pp436,dyn,929,trial5,brow,diff_bin5,0.5252749178221003
pp436,dyn,929,trial5,brow,diff_bin6,-0.2931467195633575
pp436,dyn,929,trial5,cheek,diff_bin1,0.09283976824042872
pp436,dyn,929,trial5,cheek,diff_bin2,0.1773012772789231
pp436,dyn,929,trial5,cheek,diff_bin3,0.053656442537993954
pp436,dyn,929,trial5,cheek,diff_bin4,0.037031433281938364
pp436,dyn,929,trial5,cheek,diff_bin5,0.04967642707121733
pp436,dyn,929,trial5,cheek,diff_bin6,0.08366810898211885
pp436,dyn,929,trial7,brow,diff_bin1,-1.3650079854839978
pp436,dyn,929,trial7,brow,diff_bin2,-0.17216698629501037
pp436,dyn,929,trial7,brow,diff_bin3,-1.0242992113551896
pp436,dyn,929,trial7,brow,diff_bin4,-0.9640838307689306
pp436,dyn,929,trial7,brow,diff_bin5,-1.054939503869946
pp436,dyn,929,trial7,brow,diff_bin6,-1.0854858077573561
pp436,dyn,929,trial7,cheek,diff_bin1,-0.019889471216049226
pp436,dyn,929,trial7,cheek,diff_bin2,0.37299386368975485
pp436,dyn,929,trial7,cheek,diff_bin3,0.223934206936808
pp436,dyn,929,trial7,cheek,diff_bin4,0.24690374269340776
pp436,dyn,929,trial7,cheek,diff_bin5,0.33983196360126244
pp436,dyn,929,trial7,cheek,diff_bin6,0.13044790267936834
pp436,dyn,929,trial8,brow,diff_bin1,0.08924539176767216
pp436,dyn,929,trial8,brow,diff_bin2,0.4054857932441034
pp436,dyn,929,trial8,brow,diff_bin3,1.0132162576625512
pp436,dyn,929,trial8,brow,diff_bin4,0.47685449094207355
pp436,dyn,929,trial8,brow,diff_bin5,0.8810055885293493
pp436,dyn,929,trial8,brow,diff_bin6,0.5289555200341385
pp436,dyn,929,trial8,cheek,diff_bin1,0.028996230270433854
pp436,dyn,929,trial8,cheek,diff_bin2,0.12308467708926785
pp436,dyn,929,trial8,cheek,diff_bin3,0.106224685370229
pp436,dyn,929,trial8,cheek,diff_bin4,0.09318315867466598
pp436,dyn,929,trial8,cheek,diff_bin5,0.170338181754779
pp436,dyn,929,trial8,cheek,diff_bin6,0.17760060850135106
pp438,dyn,626,trial1,brow,diff_bin1,0.6718891426783795
pp438,dyn,626,trial1,brow,diff_bin2,3.3327166114977738
pp438,dyn,626,trial1,brow,diff_bin3,1.7351112070669208
pp438,dyn,626,trial1,brow,diff_bin4,0.7968110144977346
pp438,dyn,626,trial1,brow,diff_bin5,1.6249749771037907
pp438,dyn,626,trial1,brow,diff_bin6,1.5651603350490615
pp438,dyn,626,trial1,cheek,diff_bin1,NA
pp438,dyn,626,trial1,cheek,diff_bin2,NA
pp438,dyn,626,trial1,cheek,diff_bin3,NA
pp438,dyn,626,trial1,cheek,diff_bin4,NA
pp438,dyn,626,trial1,cheek,diff_bin5,NA
pp438,dyn,626,trial1,cheek,diff_bin6,NA
pp438,dyn,626,trial2,brow,diff_bin1,-1.2389638690148144
pp438,dyn,626,trial2,brow,diff_bin2,-1.0469185435413468
pp438,dyn,626,trial2,brow,diff_bin3,-2.3127711088231524
pp438,dyn,626,trial2,brow,diff_bin4,-0.9503918248322414
pp438,dyn,626,trial2,brow,diff_bin5,-1.2710554325891206
pp438,dyn,626,trial2,brow,diff_bin6,-0.6910550270472047
pp438,dyn,626,trial2,cheek,diff_bin1,-1.3667893207786346
pp438,dyn,626,trial2,cheek,diff_bin2,-1.5116430494826893
pp438,dyn,626,trial2,cheek,diff_bin3,-1.7902201435436162
pp438,dyn,626,trial2,cheek,diff_bin4,-1.5398664708273322
pp438,dyn,626,trial2,cheek,diff_bin5,-1.269239636300108
pp438,dyn,626,trial2,cheek,diff_bin6,-0.1201091232987862
pp438,dyn,626,trial3,brow,diff_bin1,0.5535362427387783
pp438,dyn,626,trial3,brow,diff_bin2,-1.125390191901312
pp438,dyn,626,trial3,brow,diff_bin3,-1.0818733596199226
pp438,dyn,626,trial3,brow,diff_bin4,-1.0571746169737295
pp438,dyn,626,trial3,brow,diff_bin5,-1.6842202466036333
pp438,dyn,626,trial3,brow,diff_bin6,-0.27017522544466444
pp438,dyn,626,trial3,cheek,diff_bin1,-0.16141489684322874
pp438,dyn,626,trial3,cheek,diff_bin2,0.2859462071181959
pp438,dyn,626,trial3,cheek,diff_bin3,0.2356210642698608
pp438,dyn,626,trial3,cheek,diff_bin4,0.8578878779727352
pp438,dyn,626,trial3,cheek,diff_bin5,-0.1285803249690387
pp438,dyn,626,trial3,cheek,diff_bin6,0.2647985167585478
pp438,dyn,626,trial4,brow,diff_bin1,0.1805394792988675
pp438,dyn,626,trial4,brow,diff_bin2,0.3007568287094242
pp438,dyn,626,trial4,brow,diff_bin3,0.2960523063006244
pp438,dyn,626,trial4,brow,diff_bin4,-0.05729093033165955
pp438,dyn,626,trial4,brow,diff_bin5,-0.6040236416970692
pp438,dyn,626,trial4,brow,diff_bin6,0.6377182462396417
pp438,dyn,626,trial4,cheek,diff_bin1,-0.5489119678032705
pp438,dyn,626,trial4,cheek,diff_bin2,-0.38306955393024134
pp438,dyn,626,trial4,cheek,diff_bin3,0.32585508868998747
pp438,dyn,626,trial4,cheek,diff_bin4,5.678526324945694
pp438,dyn,626,trial4,cheek,diff_bin5,2.155845828157569
pp438,dyn,626,trial4,cheek,diff_bin6,1.845785706343181
pp438,dyn,626,trial5,brow,diff_bin1,-1.326950108682001
pp438,dyn,626,trial5,brow,diff_bin2,-0.5611210679925307
pp438,dyn,626,trial5,brow,diff_bin3,-0.8880853754040515
pp438,dyn,626,trial5,brow,diff_bin4,-2.745783661578498
pp438,dyn,626,trial5,brow,diff_bin5,-1.9140913071658436
pp438,dyn,626,trial5,brow,diff_bin6,-1.6663477967453466
pp438,dyn,626,trial5,cheek,diff_bin1,-0.6486089918276894
pp438,dyn,626,trial5,cheek,diff_bin2,1.0767563321763702
pp438,dyn,626,trial5,cheek,diff_bin3,-0.2232701067746194
pp438,dyn,626,trial5,cheek,diff_bin4,0.17933103601206138
pp438,dyn,626,trial5,cheek,diff_bin5,1.2476869121509688
pp438,dyn,626,trial5,cheek,diff_bin6,0.7193921661364548
pp438,dyn,626,trial6,brow,diff_bin1,0.23857321524481961
pp438,dyn,626,trial6,brow,diff_bin2,-0.6382321486950675
pp438,dyn,626,trial6,brow,diff_bin3,-0.3534405243052795
pp438,dyn,626,trial6,brow,diff_bin4,-0.04722652108971165
pp438,dyn,626,trial6,brow,diff_bin5,-0.18895025865477655
pp438,dyn,626,trial6,brow,diff_bin6,0.27209293740751095
pp438,dyn,626,trial6,cheek,diff_bin1,0.12912258069963448
pp438,dyn,626,trial6,cheek,diff_bin2,-0.5672406518573451
pp438,dyn,626,trial6,cheek,diff_bin3,0.6675141563219501
pp438,dyn,626,trial6,cheek,diff_bin4,0.8749364275562411
pp438,dyn,626,trial6,cheek,diff_bin5,-0.17417982051110592
pp438,dyn,626,trial6,cheek,diff_bin6,-0.16996618295824362
pp438,dyn,626,trial7,brow,diff_bin1,-0.48598981260606067
pp438,dyn,626,trial7,brow,diff_bin2,1.2063781146305979
pp438,dyn,626,trial7,brow,diff_bin3,0.7954884878192563
pp438,dyn,626,trial7,brow,diff_bin4,1.6186118907015978
pp438,dyn,626,trial7,brow,diff_bin5,1.1708421685784216
pp438,dyn,626,trial7,brow,diff_bin6,3.321144946714411
pp438,dyn,626,trial7,cheek,diff_bin1,-0.25069869135710754
pp438,dyn,626,trial7,cheek,diff_bin2,-0.4899220007262083
pp438,dyn,626,trial7,cheek,diff_bin3,-0.30507846656763127
pp438,dyn,626,trial7,cheek,diff_bin4,0.22806593776244116
pp438,dyn,626,trial7,cheek,diff_bin5,1.054177405909441
pp438,dyn,626,trial7,cheek,diff_bin6,0.7101696758861448
pp438,dyn,626,trial8,brow,diff_bin1,-0.8680922722668871
pp438,dyn,626,trial8,brow,diff_bin2,0.27300643985302164
pp438,dyn,626,trial8,brow,diff_bin3,-0.8097897981292714
pp438,dyn,626,trial8,brow,diff_bin4,-0.4646794757123841
pp438,dyn,626,trial8,brow,diff_bin5,-0.31312664668607915
pp438,dyn,626,trial8,brow,diff_bin6,1.0095162248162273
pp438,dyn,626,trial8,cheek,diff_bin1,-0.6149580992405855
pp438,dyn,626,trial8,cheek,diff_bin2,0.8432785044310792
pp438,dyn,626,trial8,cheek,diff_bin3,-0.4218462951669577
pp438,dyn,626,trial8,cheek,diff_bin4,-0.17960188717505088
pp438,dyn,626,trial8,cheek,diff_bin5,-0.14152014400861695
pp438,dyn,626,trial8,cheek,diff_bin6,0.18587154358924157
pp438,dyn,727,trial1,brow,diff_bin1,-0.5728818944928908
pp438,dyn,727,trial1,brow,diff_bin2,0.4013742907721135
pp438,dyn,727,trial1,brow,diff_bin3,0.5516669798674916
pp438,dyn,727,trial1,brow,diff_bin4,-0.15863189453240611
pp438,dyn,727,trial1,brow,diff_bin5,-0.3139651433514974
pp438,dyn,727,trial1,brow,diff_bin6,0.8924088171904939
pp438,dyn,727,trial1,cheek,diff_bin1,0.7007030769422011
pp438,dyn,727,trial1,cheek,diff_bin2,0.5632430896044892
pp438,dyn,727,trial1,cheek,diff_bin3,1.6550522313678173
pp438,dyn,727,trial1,cheek,diff_bin4,-0.20347993982575502
pp438,dyn,727,trial1,cheek,diff_bin5,-0.4370585649259268
pp438,dyn,727,trial1,cheek,diff_bin6,0.5870143656102585
pp438,dyn,727,trial2,brow,diff_bin1,-0.23683221168859103
pp438,dyn,727,trial2,brow,diff_bin2,0.28738599957756716
pp438,dyn,727,trial2,brow,diff_bin3,-0.13929738103474398
pp438,dyn,727,trial2,brow,diff_bin4,0.5750339411441252
pp438,dyn,727,trial2,brow,diff_bin5,0.12003941675029273
pp438,dyn,727,trial2,brow,diff_bin6,0.6867663483530972
pp438,dyn,727,trial2,cheek,diff_bin1,-0.9511720828832978
pp438,dyn,727,trial2,cheek,diff_bin2,-0.8332697339984936
pp438,dyn,727,trial2,cheek,diff_bin3,-0.9192915421531519
pp438,dyn,727,trial2,cheek,diff_bin4,-0.09651918301030693
pp438,dyn,727,trial2,cheek,diff_bin5,3.239171209545141
pp438,dyn,727,trial2,cheek,diff_bin6,1.0585740246412911
pp438,dyn,727,trial3,brow,diff_bin1,-1.1041973619880765
pp438,dyn,727,trial3,brow,diff_bin2,0.14250107634361947
pp438,dyn,727,trial3,brow,diff_bin3,-0.5349501505234153
pp438,dyn,727,trial3,brow,diff_bin4,-0.28813074271893335
pp438,dyn,727,trial3,brow,diff_bin5,-0.3315635656715944
pp438,dyn,727,trial3,brow,diff_bin6,0.266330826889503
pp438,dyn,727,trial3,cheek,diff_bin1,0.009724564762577659
pp438,dyn,727,trial3,cheek,diff_bin2,-0.8349905106932852
pp438,dyn,727,trial3,cheek,diff_bin3,-1.6835217107253246
pp438,dyn,727,trial3,cheek,diff_bin4,0.005590429805052977
pp438,dyn,727,trial3,cheek,diff_bin5,0.5667197476937571
pp438,dyn,727,trial3,cheek,diff_bin6,-0.7976242908848842
pp438,dyn,727,trial4,brow,diff_bin1,NA
pp438,dyn,727,trial4,brow,diff_bin2,NA
pp438,dyn,727,trial4,brow,diff_bin3,NA
pp438,dyn,727,trial4,brow,diff_bin4,NA
pp438,dyn,727,trial4,brow,diff_bin5,NA
pp438,dyn,727,trial4,brow,diff_bin6,NA
pp438,dyn,727,trial4,cheek,diff_bin1,-0.5730067247348906
pp438,dyn,727,trial4,cheek,diff_bin2,-0.26716024047336573
pp438,dyn,727,trial4,cheek,diff_bin3,-0.6234113701785625
pp438,dyn,727,trial4,cheek,diff_bin4,-0.6816867725606004
pp438,dyn,727,trial4,cheek,diff_bin5,0.17646424150721976
pp438,dyn,727,trial4,cheek,diff_bin6,0.6487096578091324
pp438,dyn,727,trial5,brow,diff_bin1,0.12536715243979527
pp438,dyn,727,trial5,brow,diff_bin2,-0.06398987451435895
pp438,dyn,727,trial5,brow,diff_bin3,-1.7897095052562522
pp438,dyn,727,trial5,brow,diff_bin4,-1.3062358184234415
pp438,dyn,727,trial5,brow,diff_bin5,-1.0137993451193552
pp438,dyn,727,trial5,brow,diff_bin6,-1.4947527520903092
pp438,dyn,727,trial5,cheek,diff_bin1,NA
pp438,dyn,727,trial5,cheek,diff_bin2,NA
pp438,dyn,727,trial5,cheek,diff_bin3,NA
pp438,dyn,727,trial5,cheek,diff_bin4,NA
pp438,dyn,727,trial5,cheek,diff_bin5,NA
pp438,dyn,727,trial5,cheek,diff_bin6,NA
pp438,dyn,727,trial6,brow,diff_bin1,-1.9369933933125378
pp438,dyn,727,trial6,brow,diff_bin2,-1.2716395097824147
pp438,dyn,727,trial6,brow,diff_bin3,-1.994959830135239
pp438,dyn,727,trial6,brow,diff_bin4,-1.3359906555884855
pp438,dyn,727,trial6,brow,diff_bin5,-1.517450805642155
pp438,dyn,727,trial6,brow,diff_bin6,-2.385855236709186
pp438,dyn,727,trial6,cheek,diff_bin1,-0.17213191029175734
pp438,dyn,727,trial6,cheek,diff_bin2,0.031076723389672045
pp438,dyn,727,trial6,cheek,diff_bin3,0.29335578540650853
pp438,dyn,727,trial6,cheek,diff_bin4,0.2248245482259953
pp438,dyn,727,trial6,cheek,diff_bin5,0.5666857081751914
pp438,dyn,727,trial6,cheek,diff_bin6,0.8302368117174207
pp438,dyn,727,trial7,brow,diff_bin1,-0.026181486695364742
pp438,dyn,727,trial7,brow,diff_bin2,-0.2493942731271252
pp438,dyn,727,trial7,brow,diff_bin3,-0.2754371650329765
pp438,dyn,727,trial7,brow,diff_bin4,0.37378692738126534
pp438,dyn,727,trial7,brow,diff_bin5,-0.8674509045830741
pp438,dyn,727,trial7,brow,diff_bin6,0.2255944715041021
pp438,dyn,727,trial7,cheek,diff_bin1,-1.9418243059298692
pp438,dyn,727,trial7,cheek,diff_bin2,-2.124918782991032
pp438,dyn,727,trial7,cheek,diff_bin3,-1.2779776348657323
pp438,dyn,727,trial7,cheek,diff_bin4,-2.594461111051486
pp438,dyn,727,trial7,cheek,diff_bin5,-1.3648739715690978
pp438,dyn,727,trial7,cheek,diff_bin6,-1.5661745429624383
pp438,dyn,727,trial8,brow,diff_bin1,-0.45969218742860946
pp438,dyn,727,trial8,brow,diff_bin2,-1.8210633594747774
pp438,dyn,727,trial8,brow,diff_bin3,-1.4269755984091455
pp438,dyn,727,trial8,brow,diff_bin4,-0.5780613316071379
pp438,dyn,727,trial8,brow,diff_bin5,-1.8495425219137553
pp438,dyn,727,trial8,brow,diff_bin6,1.6684321279230434
pp438,dyn,727,trial8,cheek,diff_bin1,0.6590892500285483
pp438,dyn,727,trial8,cheek,diff_bin2,0.3241448158736727
pp438,dyn,727,trial8,cheek,diff_bin3,0.19876922302718825
pp438,dyn,727,trial8,cheek,diff_bin4,0.40555547349878385
pp438,dyn,727,trial8,cheek,diff_bin5,1.5772647235758197
pp438,dyn,727,trial8,cheek,diff_bin6,0.8275552495476988
pp438,dyn,828,trial1,brow,diff_bin1,-0.5836413193150981
pp438,dyn,828,trial1,brow,diff_bin2,-1.3881146512197013
pp438,dyn,828,trial1,brow,diff_bin3,-1.4004640225427978
pp438,dyn,828,trial1,brow,diff_bin4,-0.7519120047583859
pp438,dyn,828,trial1,brow,diff_bin5,-1.4558261701749138
pp438,dyn,828,trial1,brow,diff_bin6,-1.2052263425776453
pp438,dyn,828,trial1,cheek,diff_bin1,-1.7655901353589813
pp438,dyn,828,trial1,cheek,diff_bin2,-1.8380965023063454
pp438,dyn,828,trial1,cheek,diff_bin3,-2.3696508547296777
pp438,dyn,828,trial1,cheek,diff_bin4,-2.2348939556334244
pp438,dyn,828,trial1,cheek,diff_bin5,-2.6039450031878824
pp438,dyn,828,trial1,cheek,diff_bin6,-1.6056309135408922
pp438,dyn,828,trial2,brow,diff_bin1,1.8471575042186505
pp438,dyn,828,trial2,brow,diff_bin2,0.940696847237587
pp438,dyn,828,trial2,brow,diff_bin3,1.0153811404772677
pp438,dyn,828,trial2,brow,diff_bin4,1.2448946265636698
pp438,dyn,828,trial2,brow,diff_bin5,1.4004799033689461
pp438,dyn,828,trial2,brow,diff_bin6,1.4281189725206391
pp438,dyn,828,trial2,cheek,diff_bin1,1.4159721856474534
pp438,dyn,828,trial2,cheek,diff_bin2,0.22287673742475844
pp438,dyn,828,trial2,cheek,diff_bin3,0.9074735858718586
pp438,dyn,828,trial2,cheek,diff_bin4,0.2075327365247136
pp438,dyn,828,trial2,cheek,diff_bin5,0.004006092461936062
pp438,dyn,828,trial2,cheek,diff_bin6,1.4464216796615335
pp438,dyn,828,trial3,brow,diff_bin1,0.935958558904104
pp438,dyn,828,trial3,brow,diff_bin2,0.4054396479833041
pp438,dyn,828,trial3,brow,diff_bin3,0.5041506092393527
pp438,dyn,828,trial3,brow,diff_bin4,-0.9613081211014904
pp438,dyn,828,trial3,brow,diff_bin5,-0.39130482567827246
pp438,dyn,828,trial3,brow,diff_bin6,-0.12449119763639427
pp438,dyn,828,trial3,cheek,diff_bin1,0.13099122673583874
pp438,dyn,828,trial3,cheek,diff_bin2,-0.12675618734678795
pp438,dyn,828,trial3,cheek,diff_bin3,0.29341502900937544
pp438,dyn,828,trial3,cheek,diff_bin4,1.2686733660086293
pp438,dyn,828,trial3,cheek,diff_bin5,1.794503531567695
pp438,dyn,828,trial3,cheek,diff_bin6,0.3097130610534652
pp438,dyn,828,trial4,brow,diff_bin1,0.3473654483725285
pp438,dyn,828,trial4,brow,diff_bin2,0.23076050009729987
pp438,dyn,828,trial4,brow,diff_bin3,0.7322961926067486
pp438,dyn,828,trial4,brow,diff_bin4,0.48287249561168166
pp438,dyn,828,trial4,brow,diff_bin5,-0.3852799074691641
pp438,dyn,828,trial4,brow,diff_bin6,1.9135513638589035
pp438,dyn,828,trial4,cheek,diff_bin1,NA
pp438,dyn,828,trial4,cheek,diff_bin2,NA
pp438,dyn,828,trial4,cheek,diff_bin3,NA
pp438,dyn,828,trial4,cheek,diff_bin4,NA
pp438,dyn,828,trial4,cheek,diff_bin5,NA
pp438,dyn,828,trial4,cheek,diff_bin6,NA
pp438,dyn,828,trial5,brow,diff_bin1,-1.5208439401462046
pp438,dyn,828,trial5,brow,diff_bin2,-1.1147428450723897
pp438,dyn,828,trial5,brow,diff_bin3,-0.8482652543454263
pp438,dyn,828,trial5,brow,diff_bin4,-0.932862648375077
pp438,dyn,828,trial5,brow,diff_bin5,-0.8408724334173132
pp438,dyn,828,trial5,brow,diff_bin6,-0.29867622580324665
pp438,dyn,828,trial5,cheek,diff_bin1,0.0645013918942511
pp438,dyn,828,trial5,cheek,diff_bin2,-0.8803074510909235
pp438,dyn,828,trial5,cheek,diff_bin3,-1.0780304056940977
pp438,dyn,828,trial5,cheek,diff_bin4,0.2666764918362989
pp438,dyn,828,trial5,cheek,diff_bin5,1.9426707041360674
pp438,dyn,828,trial5,cheek,diff_bin6,4.112376033478746
pp438,dyn,828,trial6,brow,diff_bin1,1.193697057516132
pp438,dyn,828,trial6,brow,diff_bin2,0.7906202982765453
pp438,dyn,828,trial6,brow,diff_bin3,0.1287948065530204
pp438,dyn,828,trial6,brow,diff_bin4,-0.0565297726221623
pp438,dyn,828,trial6,brow,diff_bin5,0.7268572177715745
pp438,dyn,828,trial6,brow,diff_bin6,1.2540157555432312
pp438,dyn,828,trial6,cheek,diff_bin1,-0.030484578511613125
pp438,dyn,828,trial6,cheek,diff_bin2,-0.3977865689686564
pp438,dyn,828,trial6,cheek,diff_bin3,-1.1603754634413752
pp438,dyn,828,trial6,cheek,diff_bin4,-0.15792723883686033
pp438,dyn,828,trial6,cheek,diff_bin5,-1.7216637865207536
pp438,dyn,828,trial6,cheek,diff_bin6,-1.2090310517876333
pp438,dyn,828,trial7,brow,diff_bin1,9.8343908022136e-4
pp438,dyn,828,trial7,brow,diff_bin2,0.771769030164675
pp438,dyn,828,trial7,brow,diff_bin3,1.0426151059855233
pp438,dyn,828,trial7,brow,diff_bin4,2.046190546976794
pp438,dyn,828,trial7,brow,diff_bin5,1.0453874138335664
pp438,dyn,828,trial7,brow,diff_bin6,1.3407642136431512
pp438,dyn,828,trial7,cheek,diff_bin1,-0.0665926621147962
pp438,dyn,828,trial7,cheek,diff_bin2,-0.032088535738528434
pp438,dyn,828,trial7,cheek,diff_bin3,0.42346133554261023
pp438,dyn,828,trial7,cheek,diff_bin4,0.42791348088148295
pp438,dyn,828,trial7,cheek,diff_bin5,0.37599828612640757
pp438,dyn,828,trial7,cheek,diff_bin6,0.8432350389220881
pp438,dyn,828,trial8,brow,diff_bin1,-0.2909966194352568
pp438,dyn,828,trial8,brow,diff_bin2,0.8177585011241592
pp438,dyn,828,trial8,brow,diff_bin3,1.085916278425694
pp438,dyn,828,trial8,brow,diff_bin4,-0.7053306287244698
pp438,dyn,828,trial8,brow,diff_bin5,0.05285356305070221
pp438,dyn,828,trial8,brow,diff_bin6,-0.1313788948510089
pp438,dyn,828,trial8,cheek,diff_bin1,0.39019121917530775
pp438,dyn,828,trial8,cheek,diff_bin2,2.8259122325156634
pp438,dyn,828,trial8,cheek,diff_bin3,1.696498363157923
pp438,dyn,828,trial8,cheek,diff_bin4,1.2237759312839873
pp438,dyn,828,trial8,cheek,diff_bin5,1.374274344256971
pp438,dyn,828,trial8,cheek,diff_bin6,0.9498894903479451
pp438,dyn,929,trial1,brow,diff_bin1,1.726737342892927
pp438,dyn,929,trial1,brow,diff_bin2,0.0483149642252082
pp438,dyn,929,trial1,brow,diff_bin3,0.40132216354257877
pp438,dyn,929,trial1,brow,diff_bin4,1.6794400908187526
pp438,dyn,929,trial1,brow,diff_bin5,0.1473619627961702
pp438,dyn,929,trial1,brow,diff_bin6,1.5217545807952628
pp438,dyn,929,trial1,cheek,diff_bin1,-0.2127998943865751
pp438,dyn,929,trial1,cheek,diff_bin2,0.6761981266720098
pp438,dyn,929,trial1,cheek,diff_bin3,0.45677096354182745
pp438,dyn,929,trial1,cheek,diff_bin4,0.5872347224898815
pp438,dyn,929,trial1,cheek,diff_bin5,1.1524186727407733
