pp_no,condition,emotion,bin,bin_no,trial,muscle,rms
pp402,dyn,626,bin_3,3,trial2,cheek,5.2032
pp402,dyn,626,bin_4,4,trial2,brow,8.742
pp402,dyn,626,bin_4,4,trial2,cheek,3.6429
pp402,dyn,626,bin_5,5,trial2,brow,6.5981
pp402,dyn,626,bin_5,5,trial2,cheek,4.0281
pp402,dyn,626,bin_6,6,trial2,brow,7.2454
pp402,dyn,626,bin_6,6,trial2,cheek,3.7843
pp402,dyn,626,bin_0,0,trial3,brow,13.3671
pp402,dyn,626,bin_0,0,trial3,cheek,3.6186
pp402,dyn,626,bin_1,1,trial3,brow,14.1013
pp402,dyn,626,bin_1,1,trial3,cheek,3.5423
pp402,dyn,626,bin_2,2,trial3,brow,12.4471
pp402,dyn,626,bin_2,2,trial3,cheek,3.7346
pp402,dyn,626,bin_3,3,trial3,brow,7.6173
pp402,dyn,626,bin_3,3,trial3,cheek,6.229
pp402,dyn,626,bin_4,4,trial3,brow,8.5637
pp402,dyn,626,bin_4,4,trial3,cheek,3.8815
pp402,dyn,626,bin_5,5,trial3,brow,10.2385
pp402,dyn,626,bin_5,5,trial3,cheek,3.7014
pp402,dyn,626,bin_6,6,trial3,brow,11.1151
pp402,dyn,626,bin_6,6,trial3,cheek,3.9811
pp402,dyn,626,bin_0,0,trial4,brow,8.5939
pp402,dyn,626,bin_0,0,trial4,cheek,10.3749
pp402,dyn,626,bin_1,1,trial4,brow,9.9268
pp402,dyn,626,bin_1,1,trial4,cheek,12.9087
pp402,dyn,626,bin_2,2,trial4,brow,11.7329
pp402,dyn,626,bin_2,2,trial4,cheek,8.4784
pp402,dyn,626,bin_3,3,trial4,brow,7.7191
pp402,dyn,626,bin_3,3,trial4,cheek,5.842
pp402,dyn,626,bin_4,4,trial4,brow,7.0742
pp402,dyn,626,bin_4,4,trial4,cheek,19.7312
pp402,dyn,626,bin_5,5,trial4,brow,8.8512
pp402,dyn,626,bin_5,5,trial4,cheek,8.8737
pp402,dyn,626,bin_6,6,trial4,brow,11.687
pp402,dyn,626,bin_6,6,trial4,cheek,8.0949
pp402,dyn,626,bin_0,0,trial5,brow,12.9904
pp402,dyn,626,bin_0,0,trial5,cheek,55.6277
pp402,dyn,626,bin_1,1,trial5,brow,11.6902
pp402,dyn,626,bin_1,1,trial5,cheek,15.5533
pp402,dyn,626,bin_2,2,trial5,brow,14.6642
pp402,dyn,626,bin_2,2,trial5,cheek,13.1207
pp402,dyn,626,bin_3,3,trial5,brow,12.0714
pp402,dyn,626,bin_3,3,trial5,cheek,7.739
pp402,dyn,626,bin_4,4,trial5,brow,11.5362
pp402,dyn,626,bin_4,4,trial5,cheek,7.4448
pp402,dyn,626,bin_5,5,trial5,brow,12.6948
pp402,dyn,626,bin_5,5,trial5,cheek,7.6852
pp402,dyn,626,bin_6,6,trial5,brow,10.9035
pp402,dyn,626,bin_6,6,trial5,cheek,6.5078
pp402,dyn,626,bin_0,0,trial6,brow,10.0438
pp402,dyn,626,bin_0,0,trial6,cheek,4.1481
pp402,dyn,626,bin_1,1,trial6,brow,10.0425
pp402,dyn,626,bin_1,1,trial6,cheek,5.6771
pp402,dyn,626,bin_2,2,trial6,brow,12.0512
pp402,dyn,626,bin_2,2,trial6,cheek,9.1202
pp402,dyn,626,bin_3,3,trial6,brow,10.3469
pp402,dyn,626,bin_3,3,trial6,cheek,4.9831
pp402,dyn,626,bin_4,4,trial6,brow,9.6058
pp402,dyn,626,bin_4,4,trial6,cheek,10.8463
pp402,dyn,626,bin_5,5,trial6,brow,8.407
pp402,dyn,626,bin_5,5,trial6,cheek,6.4959
pp402,dyn,626,bin_6,6,trial6,brow,8.9164
pp402,dyn,626,bin_6,6,trial6,cheek,4.8429
pp402,dyn,626,bin_0,0,trial7,brow,14.3121
pp402,dyn,626,bin_0,0,trial7,cheek,4.9193
pp402,dyn,626,bin_1,1,trial7,brow,12.9018
pp402,dyn,626,bin_1,1,trial7,cheek,5.9862
pp402,dyn,626,bin_2,2,trial7,brow,11.5665
pp402,dyn,626,bin_2,2,trial7,cheek,13.027
pp402,dyn,626,bin_3,3,trial7,brow,11.7297
pp402,dyn,626,bin_3,3,trial7,cheek,4.2759
pp402,dyn,626,bin_4,4,trial7,brow,12.7039
pp402,dyn,626,bin_4,4,trial7,cheek,4.3215
pp402,dyn,626,bin_5,5,trial7,brow,13.4049
pp402,dyn,626,bin_5,5,trial7,cheek,5.4616
pp402,dyn,626,bin_6,6,trial7,brow,12.5667
pp402,dyn,626,bin_6,6,trial7,cheek,5.3375
pp402,dyn,626,bin_0,0,trial8,brow,11.8297
pp402,dyn,626,bin_0,0,trial8,cheek,4.5737
pp402,dyn,626,bin_1,1,trial8,brow,11.4561
pp402,dyn,626,bin_1,1,trial8,cheek,6.1542
pp402,dyn,626,bin_2,2,trial8,brow,12.6066
pp402,dyn,626,bin_2,2,trial8,cheek,5.0115
pp402,dyn,626,bin_3,3,trial8,brow,9.9369
pp402,dyn,626,bin_3,3,trial8,cheek,5.9499
pp402,dyn,626,bin_4,4,trial8,brow,11.0519
pp402,dyn,626,bin_4,4,trial8,cheek,5.0778
pp402,dyn,626,bin_5,5,trial8,brow,11.9456
pp402,dyn,626,bin_5,5,trial8,cheek,6.5777
pp402,dyn,626,bin_6,6,trial8,brow,12.5043
pp402,dyn,626,bin_6,6,trial8,cheek,6.9587
pp402,dyn,727,bin_0,0,trial1,brow,15.218
pp402,dyn,727,bin_0,0,trial1,cheek,4.4319
pp402,dyn,727,bin_1,1,trial1,brow,12.9772
pp402,dyn,727,bin_1,1,trial1,cheek,5.8205
pp402,dyn,727,bin_2,2,trial1,brow,15.476
pp402,dyn,727,bin_2,2,trial1,cheek,8.6274
pp402,dyn,727,bin_3,3,trial1,brow,12.6145
pp402,dyn,727,bin_3,3,trial1,cheek,6.0903
pp402,dyn,727,bin_4,4,trial1,brow,16.1212
pp402,dyn,727,bin_4,4,trial1,cheek,5.8212
pp402,dyn,727,bin_5,5,trial1,brow,13.2644
pp402,dyn,727,bin_5,5,trial1,cheek,5.8789
pp402,dyn,727,bin_6,6,trial1,brow,16.9009
pp402,dyn,727,bin_6,6,trial1,cheek,19.6246
pp402,dyn,727,bin_0,0,trial2,brow,12.0107
pp402,dyn,727,bin_0,0,trial2,cheek,4.6845
pp402,dyn,727,bin_1,1,trial2,brow,11.8674
pp402,dyn,727,bin_1,1,trial2,cheek,4.7673
pp402,dyn,727,bin_2,2,trial2,brow,27.422
pp402,dyn,727,bin_2,2,trial2,cheek,6.4877
pp402,dyn,727,bin_3,3,trial2,brow,35.6011
pp402,dyn,727,bin_3,3,trial2,cheek,6.8147
pp402,dyn,727,bin_4,4,trial2,brow,7.5275
pp402,dyn,727,bin_4,4,trial2,cheek,6.5814
pp402,dyn,727,bin_5,5,trial2,brow,7.412
pp402,dyn,727,bin_5,5,trial2,cheek,5.038
pp402,dyn,727,bin_6,6,trial2,brow,15.4571
pp402,dyn,727,bin_6,6,trial2,cheek,26.6998
pp402,dyn,727,bin_0,0,trial3,brow,10.5836
pp402,dyn,727,bin_0,0,trial3,cheek,6.71
pp402,dyn,727,bin_1,1,trial3,brow,10.6555
pp402,dyn,727,bin_1,1,trial3,cheek,4.8322
pp402,dyn,727,bin_2,2,trial3,brow,11.8082
pp402,dyn,727,bin_2,2,trial3,cheek,11.4972
pp402,dyn,727,bin_3,3,trial3,brow,12.0126
pp402,dyn,727,bin_3,3,trial3,cheek,12.6588
pp402,dyn,727,bin_4,4,trial3,brow,11.2624
pp402,dyn,727,bin_4,4,trial3,cheek,24.4261
pp402,dyn,727,bin_5,5,trial3,brow,8.8341
pp402,dyn,727,bin_5,5,trial3,cheek,8.1508
pp402,dyn,727,bin_6,6,trial3,brow,10.3286
pp402,dyn,727,bin_6,6,trial3,cheek,11.2309
pp402,dyn,727,bin_0,0,trial4,brow,16.6522
pp402,dyn,727,bin_0,0,trial4,cheek,5.4217
pp402,dyn,727,bin_1,1,trial4,brow,15.3931
pp402,dyn,727,bin_1,1,trial4,cheek,6.9293
pp402,dyn,727,bin_2,2,trial4,brow,14.1513
pp402,dyn,727,bin_2,2,trial4,cheek,6.8965
pp402,dyn,727,bin_3,3,trial4,brow,14.6419
pp402,dyn,727,bin_3,3,trial4,cheek,7.4804
pp402,dyn,727,bin_4,4,trial4,brow,32.1765
pp402,dyn,727,bin_4,4,trial4,cheek,6.7346
pp402,dyn,727,bin_5,5,trial4,brow,19.7416
pp402,dyn,727,bin_5,5,trial4,cheek,5.6028
pp402,dyn,727,bin_6,6,trial4,brow,12.516
pp402,dyn,727,bin_6,6,trial4,cheek,4.381
pp402,dyn,727,bin_0,0,trial5,brow,12.9098
pp402,dyn,727,bin_0,0,trial5,cheek,8.9505
pp402,dyn,727,bin_1,1,trial5,brow,15.4056
pp402,dyn,727,bin_1,1,trial5,cheek,12.9809
pp402,dyn,727,bin_2,2,trial5,brow,19.5833
pp402,dyn,727,bin_2,2,trial5,cheek,9.4606
pp402,dyn,727,bin_3,3,trial5,brow,15.2002
pp402,dyn,727,bin_3,3,trial5,cheek,7.0845
pp402,dyn,727,bin_4,4,trial5,brow,15.5228
pp402,dyn,727,bin_4,4,trial5,cheek,7.7917
pp402,dyn,727,bin_5,5,trial5,brow,15.11
pp402,dyn,727,bin_5,5,trial5,cheek,9.5172
pp402,dyn,727,bin_6,6,trial5,brow,16.7786
pp402,dyn,727,bin_6,6,trial5,cheek,24.0042
pp402,dyn,727,bin_0,0,trial6,brow,15.4884
pp402,dyn,727,bin_0,0,trial6,cheek,7.4142
pp402,dyn,727,bin_1,1,trial6,brow,15.6017
pp402,dyn,727,bin_1,1,trial6,cheek,6.4748
pp402,dyn,727,bin_2,2,trial6,brow,14.975
pp402,dyn,727,bin_2,2,trial6,cheek,6.7004
pp402,dyn,727,bin_3,3,trial6,brow,14.8149
pp402,dyn,727,bin_3,3,trial6,cheek,6.5271
pp402,dyn,727,bin_4,4,trial6,brow,14.0835
pp402,dyn,727,bin_4,4,trial6,cheek,9.0161
pp402,dyn,727,bin_5,5,trial6,brow,16.1001
pp402,dyn,727,bin_5,5,trial6,cheek,11.2225
pp402,dyn,727,bin_6,6,trial6,brow,12.9797
pp402,dyn,727,bin_6,6,trial6,cheek,17.2245
pp402,dyn,727,bin_0,0,trial7,brow,7.453
pp402,dyn,727,bin_0,0,trial7,cheek,7.615
pp402,dyn,727,bin_1,1,trial7,brow,8.8913
pp402,dyn,727,bin_1,1,trial7,cheek,5.7582
pp402,dyn,727,bin_2,2,trial7,brow,10.0341
pp402,dyn,727,bin_2,2,trial7,cheek,6.9634
pp402,dyn,727,bin_3,3,trial7,brow,12.0625
pp402,dyn,727,bin_3,3,trial7,cheek,7.2681
pp402,dyn,727,bin_4,4,trial7,brow,10.7665
pp402,dyn,727,bin_4,4,trial7,cheek,9.1525
pp402,dyn,727,bin_5,5,trial7,brow,9.4634
pp402,dyn,727,bin_5,5,trial7,cheek,7.9055
pp402,dyn,727,bin_6,6,trial7,brow,10.3929
pp402,dyn,727,bin_6,6,trial7,cheek,5.9181
pp402,dyn,727,bin_0,0,trial8,brow,10.4739
pp402,dyn,727,bin_0,0,trial8,cheek,7.3958
pp402,dyn,727,bin_1,1,trial8,brow,12.6017
pp402,dyn,727,bin_1,1,trial8,cheek,5.8037
pp402,dyn,727,bin_2,2,trial8,brow,12.5791
pp402,dyn,727,bin_2,2,trial8,cheek,5.2661
pp402,dyn,727,bin_3,3,trial8,brow,34.1769
pp402,dyn,727,bin_3,3,trial8,cheek,6.1844
pp402,dyn,727,bin_4,4,trial8,brow,13.9712
pp402,dyn,727,bin_4,4,trial8,cheek,6.6032
pp402,dyn,727,bin_5,5,trial8,brow,14.7176
pp402,dyn,727,bin_5,5,trial8,cheek,6.2743
pp402,dyn,727,bin_6,6,trial8,brow,14.5523
pp402,dyn,727,bin_6,6,trial8,cheek,4.3506
pp402,dyn,828,bin_0,0,trial1,brow,15.6786
pp402,dyn,828,bin_0,0,trial1,cheek,7.2209
pp402,dyn,828,bin_1,1,trial1,brow,17.0254
pp402,dyn,828,bin_1,1,trial1,cheek,12.0721
pp402,dyn,828,bin_2,2,trial1,brow,16.692
pp402,dyn,828,bin_2,2,trial1,cheek,10.593
pp402,dyn,828,bin_3,3,trial1,brow,16.6487
pp402,dyn,828,bin_3,3,trial1,cheek,5.0196
pp402,dyn,828,bin_4,4,trial1,brow,14.0475
pp402,dyn,828,bin_4,4,trial1,cheek,9.2277
pp402,dyn,828,bin_5,5,trial1,brow,25.3832
pp402,dyn,828,bin_5,5,trial1,cheek,9.7749
pp402,dyn,828,bin_6,6,trial1,brow,20.2066
pp402,dyn,828,bin_6,6,trial1,cheek,8.5252
pp402,dyn,828,bin_0,0,trial2,brow,18.9429
pp402,dyn,828,bin_0,0,trial2,cheek,12.5313
pp402,dyn,828,bin_1,1,trial2,brow,21.2421
pp402,dyn,828,bin_1,1,trial2,cheek,6.0558
pp402,dyn,828,bin_2,2,trial2,brow,19.9979
pp402,dyn,828,bin_2,2,trial2,cheek,5.9514
pp402,dyn,828,bin_3,3,trial2,brow,20.6345
pp402,dyn,828,bin_3,3,trial2,cheek,9.2104
pp402,dyn,828,bin_4,4,trial2,brow,20.0008
pp402,dyn,828,bin_4,4,trial2,cheek,5.7968
pp402,dyn,828,bin_5,5,trial2,brow,21.8425
pp402,dyn,828,bin_5,5,trial2,cheek,6.935
pp402,dyn,828,bin_6,6,trial2,brow,19.8911
pp402,dyn,828,bin_6,6,trial2,cheek,5.0204
pp402,dyn,828,bin_0,0,trial3,brow,19.4485
pp402,dyn,828,bin_0,0,trial3,cheek,6.0813
pp402,dyn,828,bin_1,1,trial3,brow,17.0415
pp402,dyn,828,bin_1,1,trial3,cheek,4.5627
pp402,dyn,828,bin_2,2,trial3,brow,18.2359
pp402,dyn,828,bin_2,2,trial3,cheek,4.727
pp402,dyn,828,bin_3,3,trial3,brow,18.2703
pp402,dyn,828,bin_3,3,trial3,cheek,5.8378
pp402,dyn,828,bin_4,4,trial3,brow,14.7859
pp402,dyn,828,bin_4,4,trial3,cheek,4.9669
pp402,dyn,828,bin_5,5,trial3,brow,14.2577
pp402,dyn,828,bin_5,5,trial3,cheek,6.4294
pp402,dyn,828,bin_6,6,trial3,brow,14.7037
pp402,dyn,828,bin_6,6,trial3,cheek,5.3567
pp402,dyn,828,bin_0,0,trial4,brow,16.2214
pp402,dyn,828,bin_0,0,trial4,cheek,4.1387
pp402,dyn,828,bin_1,1,trial4,brow,17.8886
pp402,dyn,828,bin_1,1,trial4,cheek,3.8399
pp402,dyn,828,bin_2,2,trial4,brow,15.6088
pp402,dyn,828,bin_2,2,trial4,cheek,7.6319
pp402,dyn,828,bin_3,3,trial4,brow,13.8849
pp402,dyn,828,bin_3,3,trial4,cheek,32.248
pp402,dyn,828,bin_4,4,trial4,brow,12.2945
pp402,dyn,828,bin_4,4,trial4,cheek,16.0322
pp402,dyn,828,bin_5,5,trial4,brow,14.8303
pp402,dyn,828,bin_5,5,trial4,cheek,12.844
pp402,dyn,828,bin_6,6,trial4,brow,16.7705
pp402,dyn,828,bin_6,6,trial4,cheek,13.014
pp402,dyn,828,bin_0,0,trial5,brow,12.5453
pp402,dyn,828,bin_0,0,trial5,cheek,17.6636
pp402,dyn,828,bin_1,1,trial5,brow,7.9315
pp402,dyn,828,bin_1,1,trial5,cheek,9.8133
pp402,dyn,828,bin_2,2,trial5,brow,10.7757
pp402,dyn,828,bin_2,2,trial5,cheek,19.8624
pp402,dyn,828,bin_3,3,trial5,brow,11.9798
pp402,dyn,828,bin_3,3,trial5,cheek,9.5199
pp402,dyn,828,bin_4,4,trial5,brow,14.2981
pp402,dyn,828,bin_4,4,trial5,cheek,8.0856
pp402,dyn,828,bin_5,5,trial5,brow,14.9714
pp402,dyn,828,bin_5,5,trial5,cheek,9.9669
pp402,dyn,828,bin_6,6,trial5,brow,15.7531
pp402,dyn,828,bin_6,6,trial5,cheek,6.6782
pp402,dyn,828,bin_0,0,trial6,brow,17.903
pp402,dyn,828,bin_0,0,trial6,cheek,4.6478
pp402,dyn,828,bin_1,1,trial6,brow,19.7412
pp402,dyn,828,bin_1,1,trial6,cheek,4.8813
pp402,dyn,828,bin_2,2,trial6,brow,20.3055
pp402,dyn,828,bin_2,2,trial6,cheek,4.4801
pp402,dyn,828,bin_3,3,trial6,brow,19.2232
pp402,dyn,828,bin_3,3,trial6,cheek,4.7052
pp402,dyn,828,bin_4,4,trial6,brow,16.9239
pp402,dyn,828,bin_4,4,trial6,cheek,4.4652
pp402,dyn,828,bin_5,5,trial6,brow,16.9747
pp402,dyn,828,bin_5,5,trial6,cheek,4.2967
pp402,dyn,828,bin_6,6,trial6,brow,20.0891
pp402,dyn,828,bin_6,6,trial6,cheek,4.5032
pp402,dyn,828,bin_0,0,trial7,brow,18.9048
pp402,dyn,828,bin_0,0,trial7,cheek,6.7253
pp402,dyn,828,bin_1,1,trial7,brow,15.3087
pp402,dyn,828,bin_1,1,trial7,cheek,5.7779
pp402,dyn,828,bin_2,2,trial7,brow,15.7053
pp402,dyn,828,bin_2,2,trial7,cheek,5.4307
pp402,dyn,828,bin_3,3,trial7,brow,13.811
pp402,dyn,828,bin_3,3,trial7,cheek,5.9962
pp402,dyn,828,bin_4,4,trial7,brow,11.0727
pp402,dyn,828,bin_4,4,trial7,cheek,11.2834
pp402,dyn,828,bin_5,5,trial7,brow,11.9883
pp402,dyn,828,bin_5,5,trial7,cheek,21.1366
pp402,dyn,828,bin_6,6,trial7,brow,11.0431
pp402,dyn,828,bin_6,6,trial7,cheek,7.5506
pp402,dyn,828,bin_0,0,trial8,brow,14.2376
pp402,dyn,828,bin_0,0,trial8,cheek,5.5821
pp402,dyn,828,bin_1,1,trial8,brow,13.8809
pp402,dyn,828,bin_1,1,trial8,cheek,3.7713
pp402,dyn,828,bin_2,2,trial8,brow,14.4755
pp402,dyn,828,bin_2,2,trial8,cheek,4.8147
pp402,dyn,828,bin_3,3,trial8,brow,15.4285
pp402,dyn,828,bin_3,3,trial8,cheek,4.2676
pp402,dyn,828,bin_4,4,trial8,brow,14.0726
pp402,dyn,828,bin_4,4,trial8,cheek,4.2584
pp402,dyn,828,bin_5,5,trial8,brow,12.9744
pp402,dyn,828,bin_5,5,trial8,cheek,5.9607
pp402,dyn,828,bin_6,6,trial8,brow,15.055
pp402,dyn,828,bin_6,6,trial8,cheek,4.5965
pp402,dyn,929,bin_0,0,trial1,brow,10.3976
pp402,dyn,929,bin_0,0,trial1,cheek,3.7629
pp402,dyn,929,bin_1,1,trial1,brow,9.6663
pp402,dyn,929,bin_1,1,trial1,cheek,4.2806
pp402,dyn,929,bin_2,2,trial1,brow,12.3202
pp402,dyn,929,bin_2,2,trial1,cheek,3.9847
pp402,dyn,929,bin_3,3,trial1,brow,10.9673
pp402,dyn,929,bin_3,3,trial1,cheek,4.0327
pp402,dyn,929,bin_4,4,trial1,brow,8.5136
pp402,dyn,929,bin_4,4,trial1,cheek,4.5398
pp402,dyn,929,bin_5,5,trial1,brow,7.8398
pp402,dyn,929,bin_5,5,trial1,cheek,6.0848
pp402,dyn,929,bin_6,6,trial1,brow,9.5781
pp402,dyn,929,bin_6,6,trial1,cheek,3.5928
pp402,dyn,929,bin_0,0,trial2,brow,9.8409
pp402,dyn,929,bin_0,0,trial2,cheek,3.8524
pp402,dyn,929,bin_1,1,trial2,brow,10.5023
pp402,dyn,929,bin_1,1,trial2,cheek,3.6451
pp402,dyn,929,bin_2,2,trial2,brow,10.5132
pp402,dyn,929,bin_2,2,trial2,cheek,3.6301
pp402,dyn,929,bin_3,3,trial2,brow,10.8685
pp402,dyn,929,bin_3,3,trial2,cheek,4.0993
pp402,dyn,929,bin_4,4,trial2,brow,9.7431
pp402,dyn,929,bin_4,4,trial2,cheek,4.6448
pp402,dyn,929,bin_5,5,trial2,brow,7.1669
pp402,dyn,929,bin_5,5,trial2,cheek,4.8189
pp402,dyn,929,bin_6,6,trial2,brow,8.4283
pp402,dyn,929,bin_6,6,trial2,cheek,4.3703
pp402,dyn,929,bin_0,0,trial3,brow,8.435
pp402,dyn,929,bin_0,0,trial3,cheek,6.2557
pp402,dyn,929,bin_1,1,trial3,brow,8.0708
pp402,dyn,929,bin_1,1,trial3,cheek,4.6577
pp402,dyn,929,bin_2,2,trial3,brow,8.5064
pp402,dyn,929,bin_2,2,trial3,cheek,5.9065
pp402,dyn,929,bin_3,3,trial3,brow,10.3587
pp402,dyn,929,bin_3,3,trial3,cheek,6.4435
pp402,dyn,929,bin_4,4,trial3,brow,9.2043
pp402,dyn,929,bin_4,4,trial3,cheek,11.7653
pp402,dyn,929,bin_5,5,trial3,brow,8.1653
pp402,dyn,929,bin_5,5,trial3,cheek,6.9338
pp402,dyn,929,bin_6,6,trial3,brow,8.834
pp402,dyn,929,bin_6,6,trial3,cheek,8.1436
pp402,dyn,929,bin_0,0,trial4,brow,10.6536
pp402,dyn,929,bin_0,0,trial4,cheek,4.2997
pp402,dyn,929,bin_1,1,trial4,brow,11.2163
pp402,dyn,929,bin_1,1,trial4,cheek,5.0725
pp402,dyn,929,bin_2,2,trial4,brow,10.127
pp402,dyn,929,bin_2,2,trial4,cheek,3.6665
pp402,dyn,929,bin_3,3,trial4,brow,15.8038
pp402,dyn,929,bin_3,3,trial4,cheek,7.0566
pp402,dyn,929,bin_4,4,trial4,brow,22.1457
pp402,dyn,929,bin_4,4,trial4,cheek,8.401
pp402,dyn,929,bin_5,5,trial4,brow,15.7889
pp402,dyn,929,bin_5,5,trial4,cheek,7.3402
pp402,dyn,929,bin_6,6,trial4,brow,9.6826
pp402,dyn,929,bin_6,6,trial4,cheek,7.6248
pp402,dyn,929,bin_0,0,trial5,brow,11.3299
pp402,dyn,929,bin_0,0,trial5,cheek,7.8107
pp402,dyn,929,bin_1,1,trial5,brow,11.5357
pp402,dyn,929,bin_1,1,trial5,cheek,4.1114
pp402,dyn,929,bin_2,2,trial5,brow,11.8881
pp402,dyn,929,bin_2,2,trial5,cheek,4.1235
pp402,dyn,929,bin_3,3,trial5,brow,11.3847
pp402,dyn,929,bin_3,3,trial5,cheek,7.1966
pp402,dyn,929,bin_4,4,trial5,brow,12.9559
pp402,dyn,929,bin_4,4,trial5,cheek,5.2282
pp402,dyn,929,bin_5,5,trial5,brow,13.8153
pp402,dyn,929,bin_5,5,trial5,cheek,4.5246
pp402,dyn,929,bin_6,6,trial5,brow,11.2686
pp402,dyn,929,bin_6,6,trial5,cheek,12.1826
pp402,dyn,929,bin_0,0,trial6,brow,11.7112
pp402,dyn,929,bin_0,0,trial6,cheek,12.3416
pp402,dyn,929,bin_1,1,trial6,brow,11.0349
pp402,dyn,929,bin_1,1,trial6,cheek,7.6834
pp402,dyn,929,bin_2,2,trial6,brow,13.0759
pp402,dyn,929,bin_2,2,trial6,cheek,4.8402
pp402,dyn,929,bin_3,3,trial6,brow,12.6559
pp402,dyn,929,bin_3,3,trial6,cheek,5.2998
pp402,dyn,929,bin_4,4,trial6,brow,13.0258
pp402,dyn,929,bin_4,4,trial6,cheek,4.9645
pp402,dyn,929,bin_5,5,trial6,brow,12.4809
pp402,dyn,929,bin_5,5,trial6,cheek,5.3254
pp402,dyn,929,bin_6,6,trial6,brow,11.1863
pp402,dyn,929,bin_6,6,trial6,cheek,4.1689
pp402,dyn,929,bin_0,0,trial7,brow,14.0163
pp402,dyn,929,bin_0,0,trial7,cheek,4.064
pp402,dyn,929,bin_1,1,trial7,brow,11.284
pp402,dyn,929,bin_1,1,trial7,cheek,3.7906
pp402,dyn,929,bin_2,2,trial7,brow,12.0391
pp402,dyn,929,bin_2,2,trial7,cheek,4.0663
pp402,dyn,929,bin_3,3,trial7,brow,16.6618
pp402,dyn,929,bin_3,3,trial7,cheek,4.9812
pp402,dyn,929,bin_4,4,trial7,brow,18.4396
pp402,dyn,929,bin_4,4,trial7,cheek,3.6492
pp402,dyn,929,bin_5,5,trial7,brow,10.987
pp402,dyn,929,bin_5,5,trial7,cheek,5.4069
pp402,dyn,929,bin_6,6,trial7,brow,10.2698
pp402,dyn,929,bin_6,6,trial7,cheek,9.5036
pp402,dyn,929,bin_0,0,trial8,brow,11.84
pp402,dyn,929,bin_0,0,trial8,cheek,8.0252
pp402,dyn,929,bin_1,1,trial8,brow,12.1599
pp402,dyn,929,bin_1,1,trial8,cheek,6.0201
pp402,dyn,929,bin_2,2,trial8,brow,12.2512
pp402,dyn,929,bin_2,2,trial8,cheek,5.3491
pp402,dyn,929,bin_3,3,trial8,brow,14.9962
pp402,dyn,929,bin_3,3,trial8,cheek,4.9387
pp402,dyn,929,bin_4,4,trial8,brow,15.3947
pp402,dyn,929,bin_4,4,trial8,cheek,4.5382
pp402,dyn,929,bin_5,5,trial8,brow,13.4901
pp402,dyn,929,bin_5,5,trial8,cheek,4.2049
pp402,dyn,929,bin_6,6,trial8,brow,12.3862
pp402,dyn,929,bin_6,6,trial8,cheek,4.6528
pp403,dyn,626,bin_0,0,trial1,brow,5.7393
pp403,dyn,626,bin_0,0,trial1,cheek,4.0405
pp403,dyn,626,bin_1,1,trial1,brow,5.1482
pp403,dyn,626,bin_1,1,trial1,cheek,4.518
pp403,dyn,626,bin_2,2,trial1,brow,4.5078
pp403,dyn,626,bin_2,2,trial1,cheek,3.4845
pp403,dyn,626,bin_3,3,trial1,brow,7.6872
pp403,dyn,626,bin_3,3,trial1,cheek,3.555
pp403,dyn,626,bin_4,4,trial1,brow,13.2776
pp403,dyn,626,bin_4,4,trial1,cheek,3.9516
pp403,dyn,626,bin_5,5,trial1,brow,6.343
pp403,dyn,626,bin_5,5,trial1,cheek,6.6433
pp403,dyn,626,bin_6,6,trial1,brow,3.9208
pp403,dyn,626,bin_6,6,trial1,cheek,3.9439
pp403,dyn,626,bin_0,0,trial2,brow,3.3825
pp403,dyn,626,bin_0,0,trial2,cheek,3.6598
pp403,dyn,626,bin_1,1,trial2,brow,3.7457
pp403,dyn,626,bin_1,1,trial2,cheek,3.8361
pp403,dyn,626,bin_2,2,trial2,brow,5.4638
pp403,dyn,626,bin_2,2,trial2,cheek,3.9267
pp403,dyn,626,bin_3,3,trial2,brow,5.0964
pp403,dyn,626,bin_3,3,trial2,cheek,4.5604
pp403,dyn,626,bin_4,4,trial2,brow,5.2768
pp403,dyn,626,bin_4,4,trial2,cheek,3.4287
pp403,dyn,626,bin_5,5,trial2,brow,4.9962
pp403,dyn,626,bin_5,5,trial2,cheek,3.4927
pp403,dyn,626,bin_6,6,trial2,brow,4.6585
pp403,dyn,626,bin_6,6,trial2,cheek,3.8882
pp403,dyn,626,bin_0,0,trial3,brow,4.9926
pp403,dyn,626,bin_0,0,trial3,cheek,3.2983
pp403,dyn,626,bin_1,1,trial3,brow,4.8237
pp403,dyn,626,bin_1,1,trial3,cheek,3.4615
pp403,dyn,626,bin_2,2,trial3,brow,4.9299
pp403,dyn,626,bin_2,2,trial3,cheek,3.6738
pp403,dyn,626,bin_3,3,trial3,brow,5.4087
pp403,dyn,626,bin_3,3,trial3,cheek,3.8101
pp403,dyn,626,bin_4,4,trial3,brow,4.1306
pp403,dyn,626,bin_4,4,trial3,cheek,3.6062
pp403,dyn,626,bin_5,5,trial3,brow,4.4622
pp403,dyn,626,bin_5,5,trial3,cheek,4.2836
pp403,dyn,626,bin_6,6,trial3,brow,5.2048
pp403,dyn,626,bin_6,6,trial3,cheek,4.4724
pp403,dyn,626,bin_0,0,trial4,brow,6.2718
pp403,dyn,626,bin_0,0,trial4,cheek,4.1396
pp403,dyn,626,bin_1,1,trial4,brow,4.6757
pp403,dyn,626,bin_1,1,trial4,cheek,7.8158
pp403,dyn,626,bin_2,2,trial4,brow,5.5114
