pp_no,condition,emotion,trial,muscle,bin,Zdiff
pp426,dyn,828,trial1,brow,diff_bin5,-0.03751802682556304
pp426,dyn,828,trial1,brow,diff_bin6,0.4646615017489234
pp426,dyn,828,trial1,cheek,diff_bin1,NA
pp426,dyn,828,trial1,cheek,diff_bin2,NA
pp426,dyn,828,trial1,cheek,diff_bin3,NA
pp426,dyn,828,trial1,cheek,diff_bin4,NA
pp426,dyn,828,trial1,cheek,diff_bin5,NA
pp426,dyn,828,trial1,cheek,diff_bin6,NA
pp426,dyn,828,trial2,brow,diff_bin1,0.1608197155124655
pp426,dyn,828,trial2,brow,diff_bin2,0.034313464744535616
pp426,dyn,828,trial2,brow,diff_bin3,-0.2238756370760595
pp426,dyn,828,trial2,brow,diff_bin4,-0.23684178826544544
pp426,dyn,828,trial2,brow,diff_bin5,-0.4238896118872403
pp426,dyn,828,trial2,brow,diff_bin6,-0.46466150174892296
pp426,dyn,828,trial2,cheek,diff_bin1,-0.433642837257304
pp426,dyn,828,trial2,cheek,diff_bin2,0.16359353758006062
pp426,dyn,828,trial2,cheek,diff_bin3,0.25325452585723607
pp426,dyn,828,trial2,cheek,diff_bin4,0.16759229325149
pp426,dyn,828,trial2,cheek,diff_bin5,-0.06371350703145284
pp426,dyn,828,trial2,cheek,diff_bin6,-0.23894786667723178
pp426,dyn,828,trial3,brow,diff_bin1,-0.028742456819058515
pp426,dyn,828,trial3,brow,diff_bin2,0.4967564235142863
pp426,dyn,828,trial3,brow,diff_bin3,0.8447225645587317
pp426,dyn,828,trial3,brow,diff_bin4,0.23013685837283487
pp426,dyn,828,trial3,brow,diff_bin5,0.4357218411094935
pp426,dyn,828,trial3,brow,diff_bin6,0.3730603271866412
pp426,dyn,828,trial3,cheek,diff_bin1,0.16474873366291787
pp426,dyn,828,trial3,cheek,diff_bin2,0.4313324450915887
pp426,dyn,828,trial3,cheek,diff_bin3,0.3135024446401164
pp426,dyn,828,trial3,cheek,diff_bin4,0.33918334217441176
pp426,dyn,828,trial3,cheek,diff_bin5,0.5556493158544918
pp426,dyn,828,trial3,cheek,diff_bin6,1.1347579983147065
pp426,dyn,828,trial4,brow,diff_bin1,0.6798601707286627
pp426,dyn,828,trial4,brow,diff_bin2,-0.6179381711322022
pp426,dyn,828,trial4,brow,diff_bin3,-0.7000242613615871
pp426,dyn,828,trial4,brow,diff_bin4,-0.3428388417148027
pp426,dyn,828,trial4,brow,diff_bin5,-0.8936784129658073
pp426,dyn,828,trial4,brow,diff_bin6,-0.1950345783468158
pp426,dyn,828,trial4,cheek,diff_bin1,-0.3066601293801132
pp426,dyn,828,trial4,cheek,diff_bin2,-1.0073309842518023
pp426,dyn,828,trial4,cheek,diff_bin3,-0.2568978365800955
pp426,dyn,828,trial4,cheek,diff_bin4,0.7994845505745821
pp426,dyn,828,trial4,cheek,diff_bin5,0.45959031850302734
pp426,dyn,828,trial4,cheek,diff_bin6,0.7198648820945528
pp426,dyn,828,trial5,brow,diff_bin1,-0.42181897177334543
pp426,dyn,828,trial5,brow,diff_bin2,-0.469443694392917
pp426,dyn,828,trial5,brow,diff_bin3,-0.40771889861682686
pp426,dyn,828,trial5,brow,diff_bin4,-0.4711692278211618
pp426,dyn,828,trial5,brow,diff_bin5,-0.6379050579447544
pp426,dyn,828,trial5,brow,diff_bin6,-0.5565584820417603
pp426,dyn,828,trial5,cheek,diff_bin1,0.5169058164601921
pp426,dyn,828,trial5,cheek,diff_bin2,0.0783756111600295
pp426,dyn,828,trial5,cheek,diff_bin3,-0.5305904469801969
pp426,dyn,828,trial5,cheek,diff_bin4,-0.4121384178687242
pp426,dyn,828,trial5,cheek,diff_bin5,-0.6424667445430952
pp426,dyn,828,trial5,cheek,diff_bin6,0.27929086834010375
pp426,dyn,828,trial6,brow,diff_bin1,-0.5177093294286942
pp426,dyn,828,trial6,brow,diff_bin2,-0.38149079050749846
pp426,dyn,828,trial6,brow,diff_bin3,-0.6812898984263519
pp426,dyn,828,trial6,brow,diff_bin4,-0.5064194107124604
pp426,dyn,828,trial6,brow,diff_bin5,-0.05802722414413655
pp426,dyn,828,trial6,brow,diff_bin6,0.6982987279333415
pp426,dyn,828,trial6,cheek,diff_bin1,0.39703200755443335
pp426,dyn,828,trial6,cheek,diff_bin2,0.8465810062603139
pp426,dyn,828,trial6,cheek,diff_bin3,0.3484249108372721
pp426,dyn,828,trial6,cheek,diff_bin4,0.51930506986305
pp426,dyn,828,trial6,cheek,diff_bin5,0.5362775661573419
pp426,dyn,828,trial6,cheek,diff_bin6,2.0994355887379212
pp426,dyn,828,trial7,brow,diff_bin1,0.3303163991212502
pp426,dyn,828,trial7,brow,diff_bin2,-0.04811773217049864
pp426,dyn,828,trial7,brow,diff_bin3,0.3106946189943459
pp426,dyn,828,trial7,brow,diff_bin4,0.18931566755605955
pp426,dyn,828,trial7,brow,diff_bin5,0.22357983134550297
pp426,dyn,828,trial7,brow,diff_bin6,1.5070808962294775
pp426,dyn,828,trial7,cheek,diff_bin1,1.2924866942433357
pp426,dyn,828,trial7,cheek,diff_bin2,0.73701510086313
pp426,dyn,828,trial7,cheek,diff_bin3,1.3562890625119313
pp426,dyn,828,trial7,cheek,diff_bin4,-0.7017371897174036
pp426,dyn,828,trial7,cheek,diff_bin5,-0.5727106733859273
pp426,dyn,828,trial7,cheek,diff_bin6,0.7909538718088642
pp426,dyn,828,trial8,brow,diff_bin1,-0.1707292074861035
pp426,dyn,828,trial8,brow,diff_bin2,-0.2050919731857317
pp426,dyn,828,trial8,brow,diff_bin3,-0.5286048405041861
pp426,dyn,828,trial8,brow,diff_bin4,-0.2533083072664154
pp426,dyn,828,trial8,brow,diff_bin5,-0.4477019731970264
pp426,dyn,828,trial8,brow,diff_bin6,-0.398746124789951
pp426,dyn,828,trial8,cheek,diff_bin1,NA
pp426,dyn,828,trial8,cheek,diff_bin2,NA
pp426,dyn,828,trial8,cheek,diff_bin3,NA
pp426,dyn,828,trial8,cheek,diff_bin4,NA
pp426,dyn,828,trial8,cheek,diff_bin5,NA
pp426,dyn,828,trial8,cheek,diff_bin6,NA
pp426,dyn,929,trial1,brow,diff_bin1,-0.1735393619263883
pp426,dyn,929,trial1,brow,diff_bin2,-0.9697004857187864
pp426,dyn,929,trial1,brow,diff_bin3,-1.7961323959381177
pp426,dyn,929,trial1,brow,diff_bin4,1.904841001917574
pp426,dyn,929,trial1,brow,diff_bin5,0.08031125584604759
pp426,dyn,929,trial1,brow,diff_bin6,-0.7343870270612153
pp426,dyn,929,trial1,cheek,diff_bin1,-0.48989200036875336
pp426,dyn,929,trial1,cheek,diff_bin2,-0.8614208328631767
pp426,dyn,929,trial1,cheek,diff_bin3,-1.7125337622177776
pp426,dyn,929,trial1,cheek,diff_bin4,-1.5787976003177282
pp426,dyn,929,trial1,cheek,diff_bin5,-1.5318788671062826
pp426,dyn,929,trial1,cheek,diff_bin6,-1.3035054876490544
pp426,dyn,929,trial2,brow,diff_bin1,-0.17768064215417714
pp426,dyn,929,trial2,brow,diff_bin2,-0.29915819550264866
pp426,dyn,929,trial2,brow,diff_bin3,0.1643200833240495
pp426,dyn,929,trial2,brow,diff_bin4,-0.16417218045877077
pp426,dyn,929,trial2,brow,diff_bin5,-0.31444149158139256
pp426,dyn,929,trial2,brow,diff_bin6,-0.3440713655921197
pp426,dyn,929,trial2,cheek,diff_bin1,-0.3632647374401349
pp426,dyn,929,trial2,cheek,diff_bin2,-0.25254363596009377
pp426,dyn,929,trial2,cheek,diff_bin3,-0.06166969857716553
pp426,dyn,929,trial2,cheek,diff_bin4,-0.1540853852057713
pp426,dyn,929,trial2,cheek,diff_bin5,0.21353355285436448
pp426,dyn,929,trial2,cheek,diff_bin6,-0.017683386191435724
pp426,dyn,929,trial3,brow,diff_bin1,0.4055989575478399
pp426,dyn,929,trial3,brow,diff_bin2,0.9507689189631813
pp426,dyn,929,trial3,brow,diff_bin3,0.5895408209987929
pp426,dyn,929,trial3,brow,diff_bin4,0.8269249197702584
pp426,dyn,929,trial3,brow,diff_bin5,0.35057909166435997
pp426,dyn,929,trial3,brow,diff_bin6,0.3828712172500942
pp426,dyn,929,trial3,cheek,diff_bin1,-0.32007817618868994
pp426,dyn,929,trial3,cheek,diff_bin2,-0.09312657652574874
pp426,dyn,929,trial3,cheek,diff_bin3,0.12058469880290179
pp426,dyn,929,trial3,cheek,diff_bin4,-0.14466609406862485
pp426,dyn,929,trial3,cheek,diff_bin5,-0.07393254930288429
pp426,dyn,929,trial3,cheek,diff_bin6,0.4234237949858718
pp426,dyn,929,trial4,brow,diff_bin1,0.44301838246321723
pp426,dyn,929,trial4,brow,diff_bin2,0.28190286122019526
pp426,dyn,929,trial4,brow,diff_bin3,0.05077998374550552
pp426,dyn,929,trial4,brow,diff_bin4,-0.01952317821671873
pp426,dyn,929,trial4,brow,diff_bin5,-0.0505827799251351
pp426,dyn,929,trial4,brow,diff_bin6,-0.09593965861044051
pp426,dyn,929,trial4,cheek,diff_bin1,-0.18696404294864066
pp426,dyn,929,trial4,cheek,diff_bin2,-0.5118407259430465
pp426,dyn,929,trial4,cheek,diff_bin3,-0.49700089934018377
pp426,dyn,929,trial4,cheek,diff_bin4,0.05704891424573588
pp426,dyn,929,trial4,cheek,diff_bin5,-0.41284930776586726
pp426,dyn,929,trial4,cheek,diff_bin6,-0.38299193208585547
pp426,dyn,929,trial5,brow,diff_bin1,NA
pp426,dyn,929,trial5,brow,diff_bin2,NA
pp426,dyn,929,trial5,brow,diff_bin3,NA
pp426,dyn,929,trial5,brow,diff_bin4,NA
pp426,dyn,929,trial5,brow,diff_bin5,NA
pp426,dyn,929,trial5,brow,diff_bin6,NA
pp426,dyn,929,trial5,cheek,diff_bin1,0.3771270904344258
pp426,dyn,929,trial5,cheek,diff_bin2,-0.8679077031746067
pp426,dyn,929,trial5,cheek,diff_bin3,-1.511973949986274
pp426,dyn,929,trial5,cheek,diff_bin4,-0.330119495985836
pp426,dyn,929,trial5,cheek,diff_bin5,1.1264050420232754
pp426,dyn,929,trial5,cheek,diff_bin6,0.19300660707435735
pp426,dyn,929,trial6,brow,diff_bin1,0.3455503942449015
pp426,dyn,929,trial6,brow,diff_bin2,0.2596681304733769
pp426,dyn,929,trial6,brow,diff_bin3,-0.2411802723136056
pp426,dyn,929,trial6,brow,diff_bin4,-0.5138145539763693
pp426,dyn,929,trial6,brow,diff_bin5,-0.5903789372353689
pp426,dyn,929,trial6,brow,diff_bin6,-0.7233436131204455
pp426,dyn,929,trial6,cheek,diff_bin1,0.2588527837972393
pp426,dyn,929,trial6,cheek,diff_bin2,0.975696383828933
pp426,dyn,929,trial6,cheek,diff_bin3,1.3693516643719366
pp426,dyn,929,trial6,cheek,diff_bin4,1.231527885563314
pp426,dyn,929,trial6,cheek,diff_bin5,1.3026168752776262
pp426,dyn,929,trial6,cheek,diff_bin6,3.6982269674127997
pp426,dyn,929,trial7,brow,diff_bin1,0.5171177179675821
pp426,dyn,929,trial7,brow,diff_bin2,1.011754200412881
pp426,dyn,929,trial7,brow,diff_bin3,0.693861641974997
pp426,dyn,929,trial7,brow,diff_bin4,0.36374244667411715
pp426,dyn,929,trial7,brow,diff_bin5,0.42448122334835336
pp426,dyn,929,trial7,brow,diff_bin6,1.1291890754437488
pp426,dyn,929,trial7,cheek,diff_bin1,1.431554530371959
pp426,dyn,929,trial7,cheek,diff_bin2,2.800195304846752
pp426,dyn,929,trial7,cheek,diff_bin3,1.71937607747778
pp426,dyn,929,trial7,cheek,diff_bin4,1.123828066146131
pp426,dyn,929,trial7,cheek,diff_bin5,-0.1384458074686229
pp426,dyn,929,trial7,cheek,diff_bin6,0.35420089125155996
pp426,dyn,929,trial8,brow,diff_bin1,0.7061375797930856
pp426,dyn,929,trial8,brow,diff_bin2,0.6868116053967372
pp426,dyn,929,trial8,brow,diff_bin3,0.5532060170954559
pp426,dyn,929,trial8,brow,diff_bin4,0.6454974050290345
pp426,dyn,929,trial8,brow,diff_bin5,0.612761570847466
pp426,dyn,929,trial8,brow,diff_bin6,1.003027931361469
pp426,dyn,929,trial8,cheek,diff_bin1,0.02870217959715371
pp426,dyn,929,trial8,cheek,diff_bin2,1.4337760613005317
pp426,dyn,929,trial8,cheek,diff_bin3,2.093126440900776
pp426,dyn,929,trial8,cheek,diff_bin4,-0.6681476420773905
pp426,dyn,929,trial8,cheek,diff_bin5,0.3754387269287109
pp426,dyn,929,trial8,cheek,diff_bin6,-0.5847958016373597
pp428,dyn,626,trial1,brow,diff_bin1,0.1842095296410732
pp428,dyn,626,trial1,brow,diff_bin2,0.021614081423732306
pp428,dyn,626,trial1,brow,diff_bin3,-0.18623010949088378
pp428,dyn,626,trial1,brow,diff_bin4,-0.2858508190557919
pp428,dyn,626,trial1,brow,diff_bin5,-0.06444425127047672
pp428,dyn,626,trial1,brow,diff_bin6,-0.1516659481206376
pp428,dyn,626,trial1,cheek,diff_bin1,-0.05093607327418659
pp428,dyn,626,trial1,cheek,diff_bin2,-0.12506296900340108
pp428,dyn,626,trial1,cheek,diff_bin3,-0.08769827531650265
pp428,dyn,626,trial1,cheek,diff_bin4,-0.004911838661764922
pp428,dyn,626,trial1,cheek,diff_bin5,0.03986656577033387
pp428,dyn,626,trial1,cheek,diff_bin6,0.0933045111279559
pp428,dyn,626,trial2,brow,diff_bin1,0.05832128202862631
pp428,dyn,626,trial2,brow,diff_bin2,-0.11728547582764681
pp428,dyn,626,trial2,brow,diff_bin3,-0.3563261950294915
pp428,dyn,626,trial2,brow,diff_bin4,2.7766440917943775
pp428,dyn,626,trial2,brow,diff_bin5,0.060892929110203525
pp428,dyn,626,trial2,brow,diff_bin6,-0.15999318628955422
pp428,dyn,626,trial2,cheek,diff_bin1,0.15502416366788874
pp428,dyn,626,trial2,cheek,diff_bin2,0.08776975737602954
pp428,dyn,626,trial2,cheek,diff_bin3,0.12043705857974307
pp428,dyn,626,trial2,cheek,diff_bin4,0.22790522921678014
pp428,dyn,626,trial2,cheek,diff_bin5,0.10600789427813406
pp428,dyn,626,trial2,cheek,diff_bin6,0.06275103654167558
pp428,dyn,626,trial3,brow,diff_bin1,0.2796666201215229
pp428,dyn,626,trial3,brow,diff_bin2,0.09117101201115453
pp428,dyn,626,trial3,brow,diff_bin3,-0.07243472613109152
pp428,dyn,626,trial3,brow,diff_bin4,-0.04028913761137638
pp428,dyn,626,trial3,brow,diff_bin5,-0.15359468343182037
pp428,dyn,626,trial3,brow,diff_bin6,-0.12046941983340899
pp428,dyn,626,trial3,cheek,diff_bin1,-0.03862073559001089
pp428,dyn,626,trial3,cheek,diff_bin2,-0.024589828477193598
pp428,dyn,626,trial3,cheek,diff_bin3,0.007301381794515449
pp428,dyn,626,trial3,cheek,diff_bin4,0.14314793006366255
pp428,dyn,626,trial3,cheek,diff_bin5,0.10477227582060056
pp428,dyn,626,trial3,cheek,diff_bin6,-0.022864047325762638
pp428,dyn,626,trial4,brow,diff_bin1,-0.03508461375580334
pp428,dyn,626,trial4,brow,diff_bin2,-0.19581255635437983
pp428,dyn,626,trial4,brow,diff_bin3,-0.09362019970789447
pp428,dyn,626,trial4,brow,diff_bin4,-0.3686639780518203
pp428,dyn,626,trial4,brow,diff_bin5,-0.19731268381863323
pp428,dyn,626,trial4,brow,diff_bin6,-0.10222297149269453
pp428,dyn,626,trial4,cheek,diff_bin1,-0.03442371752351325
pp428,dyn,626,trial4,cheek,diff_bin2,-0.014357682242082337
pp428,dyn,626,trial4,cheek,diff_bin3,-0.01957587258753335
pp428,dyn,626,trial4,cheek,diff_bin4,0.045891482216157686
pp428,dyn,626,trial4,cheek,diff_bin5,0.018074749337471885
pp428,dyn,626,trial4,cheek,diff_bin6,-0.021924568829125746
pp428,dyn,626,trial5,brow,diff_bin1,0.12239815514459204
pp428,dyn,626,trial5,brow,diff_bin2,0.08948719546964548
pp428,dyn,626,trial5,brow,diff_bin3,0.05627008733260628
pp428,dyn,626,trial5,brow,diff_bin4,-0.07252657066971961
pp428,dyn,626,trial5,brow,diff_bin5,-0.14232842002681556
pp428,dyn,626,trial5,brow,diff_bin6,0.04047282668863202
pp428,dyn,626,trial5,cheek,diff_bin1,0.1333855230768698
pp428,dyn,626,trial5,cheek,diff_bin2,0.04027503468191507
pp428,dyn,626,trial5,cheek,diff_bin3,-0.029797807099855023
pp428,dyn,626,trial5,cheek,diff_bin4,-0.034934303662989774
pp428,dyn,626,trial5,cheek,diff_bin5,0.006280209515562296
pp428,dyn,626,trial5,cheek,diff_bin6,0.04272584815140279
pp428,dyn,626,trial6,brow,diff_bin1,0.09340589578442966
pp428,dyn,626,trial6,brow,diff_bin2,0.09322220670717431
pp428,dyn,626,trial6,brow,diff_bin3,-0.2261824837939586
pp428,dyn,626,trial6,brow,diff_bin4,-0.2854528260550716
pp428,dyn,626,trial6,brow,diff_bin5,0.04466706061929965
pp428,dyn,626,trial6,brow,diff_bin6,-0.11997958229406101
pp428,dyn,626,trial6,cheek,diff_bin1,0.07238069113220436
pp428,dyn,626,trial6,cheek,diff_bin2,0.07976376670903618
pp428,dyn,626,trial6,cheek,diff_bin3,0.12212199284001579
pp428,dyn,626,trial6,cheek,diff_bin4,0.24319217823270978
pp428,dyn,626,trial6,cheek,diff_bin5,0.24730750251689126
pp428,dyn,626,trial6,cheek,diff_bin6,0.13574443104125178
pp428,dyn,626,trial7,brow,diff_bin1,0.05357598086619207
pp428,dyn,626,trial7,brow,diff_bin2,0.17015731523102634
pp428,dyn,626,trial7,brow,diff_bin3,-0.15399267643254083
pp428,dyn,626,trial7,brow,diff_bin4,-0.20015986451609363
pp428,dyn,626,trial7,brow,diff_bin5,0.024400032428774324
pp428,dyn,626,trial7,brow,diff_bin6,-0.1977106768193534
pp428,dyn,626,trial7,cheek,diff_bin1,0.06537544929858519
pp428,dyn,626,trial7,cheek,diff_bin2,0.2512900744048089
pp428,dyn,626,trial7,cheek,diff_bin3,0.09736877679818967
pp428,dyn,626,trial7,cheek,diff_bin4,0.1543910368549376
pp428,dyn,626,trial7,cheek,diff_bin5,0.04100006699997183
pp428,dyn,626,trial7,cheek,diff_bin6,0.06433385357405297
pp428,dyn,626,trial8,brow,diff_bin1,-0.28113613273956706
pp428,dyn,626,trial8,brow,diff_bin2,-0.13712389617124263
pp428,dyn,626,trial8,brow,diff_bin3,-0.3446925534699756
pp428,dyn,626,trial8,brow,diff_bin4,-0.6195526427366458
pp428,dyn,626,trial8,brow,diff_bin5,-0.3352631808375258
pp428,dyn,626,trial8,brow,diff_bin6,-0.372613293212814
pp428,dyn,626,trial8,cheek,diff_bin1,NA
pp428,dyn,626,trial8,cheek,diff_bin2,NA
pp428,dyn,626,trial8,cheek,diff_bin3,NA
pp428,dyn,626,trial8,cheek,diff_bin4,NA
pp428,dyn,626,trial8,cheek,diff_bin5,NA
pp428,dyn,626,trial8,cheek,diff_bin6,NA
pp428,dyn,727,trial1,brow,diff_bin1,-0.0201751836518973
pp428,dyn,727,trial1,brow,diff_bin2,-0.011174418866377045
pp428,dyn,727,trial1,brow,diff_bin3,-0.028257503051140054
pp428,dyn,727,trial1,brow,diff_bin4,-0.11055020966161122
pp428,dyn,727,trial1,brow,diff_bin5,-0.050177732936965036
pp428,dyn,727,trial1,brow,diff_bin6,0.15993195659713594
pp428,dyn,727,trial1,cheek,diff_bin1,0.01979031876611337
pp428,dyn,727,trial1,cheek,diff_bin2,-0.2243821848543915
pp428,dyn,727,trial1,cheek,diff_bin3,-0.4372966050161383
pp428,dyn,727,trial1,cheek,diff_bin4,-0.2179794346653548
pp428,dyn,727,trial1,cheek,diff_bin5,-0.47449791113840417
pp428,dyn,727,trial1,cheek,diff_bin6,-0.5898188966005914
pp428,dyn,727,trial2,brow,diff_bin1,0.06820987735421499
pp428,dyn,727,trial2,brow,diff_bin2,0.8176000828643011
pp428,dyn,727,trial2,brow,diff_bin3,1.398149411530359
pp428,dyn,727,trial2,brow,diff_bin4,0.9516318795684093
pp428,dyn,727,trial2,brow,diff_bin5,0.8731966435803038
pp428,dyn,727,trial2,brow,diff_bin6,1.1275754007329843
pp428,dyn,727,trial2,cheek,diff_bin1,0.07659813264428128
pp428,dyn,727,trial2,cheek,diff_bin2,0.47157735842059784
pp428,dyn,727,trial2,cheek,diff_bin3,0.2503608076309614
pp428,dyn,727,trial2,cheek,diff_bin4,0.20258015669874013
pp428,dyn,727,trial2,cheek,diff_bin5,0.14644631652468154
pp428,dyn,727,trial2,cheek,diff_bin6,0.0824494498026832
pp428,dyn,727,trial3,brow,diff_bin1,-0.6374929426152677
pp428,dyn,727,trial3,brow,diff_bin2,-0.5620885764018784
pp428,dyn,727,trial3,brow,diff_bin3,-0.5905297685302741
pp428,dyn,727,trial3,brow,diff_bin4,-0.6427893110094683
pp428,dyn,727,trial3,brow,diff_bin5,-0.6163074690384649
pp428,dyn,727,trial3,brow,diff_bin6,-0.5196563995558542
pp428,dyn,727,trial3,cheek,diff_bin1,0.2576009190887395
pp428,dyn,727,trial3,cheek,diff_bin2,0.6572264787342935
pp428,dyn,727,trial3,cheek,diff_bin3,0.6736571407026507
pp428,dyn,727,trial3,cheek,diff_bin4,0.9440533484466743
pp428,dyn,727,trial3,cheek,diff_bin5,0.6164919165268495
pp428,dyn,727,trial3,cheek,diff_bin6,0.2408843288822754
pp428,dyn,727,trial4,brow,diff_bin1,0.02283867527210237
pp428,dyn,727,trial4,brow,diff_bin2,0.49054168081085514
pp428,dyn,727,trial4,brow,diff_bin3,2.7423554640400147
pp428,dyn,727,trial4,brow,diff_bin4,4.694051909879871
pp428,dyn,727,trial4,brow,diff_bin5,0.5711199560336079
pp428,dyn,727,trial4,brow,diff_bin6,5.07673748749553
pp428,dyn,727,trial4,cheek,diff_bin1,-0.4481414546186213
pp428,dyn,727,trial4,cheek,diff_bin2,-0.19770916492813329
pp428,dyn,727,trial4,cheek,diff_bin3,0.3377731547093574
pp428,dyn,727,trial4,cheek,diff_bin4,0.10612022322881892
pp428,dyn,727,trial4,cheek,diff_bin5,1.4304581283576732
pp428,dyn,727,trial4,cheek,diff_bin6,3.7007181272036864
pp428,dyn,727,trial5,brow,diff_bin1,-0.1340011818578989
pp428,dyn,727,trial5,brow,diff_bin2,-0.05492303409939925
pp428,dyn,727,trial5,brow,diff_bin3,0.03392124959985188
pp428,dyn,727,trial5,brow,diff_bin4,0.39434983402138335
pp428,dyn,727,trial5,brow,diff_bin5,0.1231022966074049
pp428,dyn,727,trial5,brow,diff_bin6,0.03777872022221773
pp428,dyn,727,trial5,cheek,diff_bin1,0.016614472978568662
pp428,dyn,727,trial5,cheek,diff_bin2,-0.3652426890131989
pp428,dyn,727,trial5,cheek,diff_bin3,-0.08429777162758867
pp428,dyn,727,trial5,cheek,diff_bin4,0.6255497146411645
pp428,dyn,727,trial5,cheek,diff_bin5,0.5318163111560482
pp428,dyn,727,trial5,cheek,diff_bin6,0.8457553048746375
pp428,dyn,727,trial6,brow,diff_bin1,9.796750786961184e-4
pp428,dyn,727,trial6,brow,diff_bin2,0.035880599757244114
pp428,dyn,727,trial6,brow,diff_bin3,-0.008939535093101636
pp428,dyn,727,trial6,brow,diff_bin4,-0.018613826495225583
pp428,dyn,727,trial6,brow,diff_bin5,0.18540350864323407
pp428,dyn,727,trial6,brow,diff_bin6,0.3438659526223258
pp428,dyn,727,trial6,cheek,diff_bin1,NA
pp428,dyn,727,trial6,cheek,diff_bin2,NA
pp428,dyn,727,trial6,cheek,diff_bin3,NA
pp428,dyn,727,trial6,cheek,diff_bin4,NA
pp428,dyn,727,trial6,cheek,diff_bin5,NA
pp428,dyn,727,trial6,cheek,diff_bin6,NA
pp428,dyn,727,trial7,brow,diff_bin1,0.3153941456477206
pp428,dyn,727,trial7,brow,diff_bin2,1.229033001070447
pp428,dyn,727,trial7,brow,diff_bin3,1.6541507555321293
pp428,dyn,727,trial7,brow,diff_bin4,-0.06230121203582913
pp428,dyn,727,trial7,brow,diff_bin5,-0.6665464316678487
pp428,dyn,727,trial7,brow,diff_bin6,-0.697865419339914
pp428,dyn,727,trial7,cheek,diff_bin1,0.5247089520945338
pp428,dyn,727,trial7,cheek,diff_bin2,0.013295663071970998
pp428,dyn,727,trial7,cheek,diff_bin3,0.2391279125624759
pp428,dyn,727,trial7,cheek,diff_bin4,0.612315321905931
pp428,dyn,727,trial7,cheek,diff_bin5,0.8227278699842422
pp428,dyn,727,trial7,cheek,diff_bin6,1.0390427938349034
pp428,dyn,727,trial8,brow,diff_bin1,-0.26472657517140763
pp428,dyn,727,trial8,brow,diff_bin2,0.11149926989409809
pp428,dyn,727,trial8,brow,diff_bin3,0.5139008084685148
pp428,dyn,727,trial8,brow,diff_bin4,1.2703936582991475
pp428,dyn,727,trial8,brow,diff_bin5,2.1469579349624697
pp428,dyn,727,trial8,brow,diff_bin6,0.8404081432901944
pp428,dyn,727,trial8,cheek,diff_bin1,0.30139899813304333
pp428,dyn,727,trial8,cheek,diff_bin2,0.04586084704778931
pp428,dyn,727,trial8,cheek,diff_bin3,-0.13666348609230972
pp428,dyn,727,trial8,cheek,diff_bin4,-0.3748212849897801
pp428,dyn,727,trial8,cheek,diff_bin5,-0.21948055791541599
pp428,dyn,727,trial8,cheek,diff_bin6,-0.11927292218173624
pp428,dyn,828,trial1,brow,diff_bin1,-0.014756355872859839
pp428,dyn,828,trial1,brow,diff_bin2,1.588206376797399
pp428,dyn,828,trial1,brow,diff_bin3,0.9988705872692859
pp428,dyn,828,trial1,brow,diff_bin4,1.22441015929285
pp428,dyn,828,trial1,brow,diff_bin5,1.058385848300073
pp428,dyn,828,trial1,brow,diff_bin6,1.1689666728078936
pp428,dyn,828,trial1,cheek,diff_bin1,0.167370136520433
pp428,dyn,828,trial1,cheek,diff_bin2,0.20279460287732043
pp428,dyn,828,trial1,cheek,diff_bin3,-0.010467015859270436
pp428,dyn,828,trial1,cheek,diff_bin4,-0.23850499747231446
pp428,dyn,828,trial1,cheek,diff_bin5,-0.15926202862554445
pp428,dyn,828,trial1,cheek,diff_bin6,-0.23127509773732563
pp428,dyn,828,trial2,brow,diff_bin1,-0.3932783144040596
pp428,dyn,828,trial2,brow,diff_bin2,-0.4580899438290473
pp428,dyn,828,trial2,brow,diff_bin3,-0.5938361719208737
pp428,dyn,828,trial2,brow,diff_bin4,-0.5520469068452438
pp428,dyn,828,trial2,brow,diff_bin5,-0.6592907131162558
pp428,dyn,828,trial2,brow,diff_bin6,-0.5936218679974088
pp428,dyn,828,trial2,cheek,diff_bin1,-0.0263462447969931
pp428,dyn,828,trial2,cheek,diff_bin2,0.02215943845328494
pp428,dyn,828,trial2,cheek,diff_bin3,-0.06206685111477683
pp428,dyn,828,trial2,cheek,diff_bin4,-0.04449247619399188
pp428,dyn,828,trial2,cheek,diff_bin5,-0.0039315132739699
pp428,dyn,828,trial2,cheek,diff_bin6,-0.0829191890510016
pp428,dyn,828,trial3,brow,diff_bin1,-0.2077523463759885
pp428,dyn,828,trial3,brow,diff_bin2,-0.39805423041270294
pp428,dyn,828,trial3,brow,diff_bin3,-0.4396291915648679
pp428,dyn,828,trial3,brow,diff_bin4,-0.8575524571673757
pp428,dyn,828,trial3,brow,diff_bin5,2.5599522103252874
pp428,dyn,828,trial3,brow,diff_bin6,1.9392362034326904
pp428,dyn,828,trial3,cheek,diff_bin1,-0.07321805240094603
pp428,dyn,828,trial3,cheek,diff_bin2,0.05992238932897509
pp428,dyn,828,trial3,cheek,diff_bin3,0.0991456165635683
pp428,dyn,828,trial3,cheek,diff_bin4,0.24220164112212522
pp428,dyn,828,trial3,cheek,diff_bin5,2.5381032758926536
pp428,dyn,828,trial3,cheek,diff_bin6,3.1928176708207228
pp428,dyn,828,trial4,brow,diff_bin1,0.19443488827496352
