pp_no,model,emotion,trial,muscle,bin,zdiff
pp401,adult,434,trial7,cheek,diff_bin1,-0.04143281246656122
pp401,adult,434,trial7,cheek,diff_bin10,NA
pp401,adult,434,trial7,cheek,diff_bin2,-0.0503869110520232
pp401,adult,434,trial7,cheek,diff_bin3,0.11735498969419089
pp401,adult,434,trial7,cheek,diff_bin4,0.2350182791899769
pp401,adult,434,trial7,cheek,diff_bin5,0.05127159743920956
pp401,adult,434,trial7,cheek,diff_bin6,0.128172291428424
pp401,adult,434,trial7,cheek,diff_bin7,0.11420496998223939
pp401,adult,434,trial7,cheek,diff_bin8,0.16642827550463427
pp401,adult,434,trial7,cheek,diff_bin9,0.223530760495754
pp401,adult,434,trial8,brow,diff_bin1,-0.030154157362811795
pp401,adult,434,trial8,brow,diff_bin10,0.14896323859414418
pp401,adult,434,trial8,brow,diff_bin2,-0.2126739970278424
pp401,adult,434,trial8,brow,diff_bin3,0.20472078486021794
pp401,adult,434,trial8,brow,diff_bin4,0.8648161294998797
pp401,adult,434,trial8,brow,diff_bin5,0.20061658713735286
pp401,adult,434,trial8,brow,diff_bin6,-0.4292395390467951
pp401,adult,434,trial8,brow,diff_bin7,-0.6582240006002206
pp401,adult,434,trial8,brow,diff_bin8,0.8803185136447951
pp401,adult,434,trial8,brow,diff_bin9,0.4774904438819292
pp401,adult,434,trial8,cheek,diff_bin1,-0.03637937658823914
pp401,adult,434,trial8,cheek,diff_bin10,-0.041499834162560256
pp401,adult,434,trial8,cheek,diff_bin2,-0.044354958412116174
pp401,adult,434,trial8,cheek,diff_bin3,-0.03128572769231769
pp401,adult,434,trial8,cheek,diff_bin4,-0.011916457548616255
pp401,adult,434,trial8,cheek,diff_bin5,-0.012814548275002446
pp401,adult,434,trial8,cheek,diff_bin6,-0.03231786181070179
pp401,adult,434,trial8,cheek,diff_bin7,0.00950367649265349
pp401,adult,434,trial8,cheek,diff_bin8,NA
pp401,adult,434,trial8,cheek,diff_bin9,-0.027063360844382767
pp401,adult,535,trial1,brow,diff_bin1,-0.36701734973537953
pp401,adult,535,trial1,brow,diff_bin10,-0.4606483475269595
pp401,adult,535,trial1,brow,diff_bin2,0.3094309899762159
pp401,adult,535,trial1,brow,diff_bin3,-0.37501309244935527
pp401,adult,535,trial1,brow,diff_bin4,-0.46917572207032177
pp401,adult,535,trial1,brow,diff_bin5,0.28667714767846664
pp401,adult,535,trial1,brow,diff_bin6,-0.06258369895539843
pp401,adult,535,trial1,brow,diff_bin7,-0.2549706253738456
pp401,adult,535,trial1,brow,diff_bin8,-0.32474198666255205
pp401,adult,535,trial1,brow,diff_bin9,-0.43300349239885305
pp401,adult,535,trial1,cheek,diff_bin1,NA
pp401,adult,535,trial1,cheek,diff_bin10,NA
pp401,adult,535,trial1,cheek,diff_bin2,NA
pp401,adult,535,trial1,cheek,diff_bin3,NA
pp401,adult,535,trial1,cheek,diff_bin4,NA
pp401,adult,535,trial1,cheek,diff_bin5,NA
pp401,adult,535,trial1,cheek,diff_bin6,NA
pp401,adult,535,trial1,cheek,diff_bin7,NA
pp401,adult,535,trial1,cheek,diff_bin8,NA
pp401,adult,535,trial1,cheek,diff_bin9,NA
pp401,adult,535,trial2,brow,diff_bin1,NA
pp401,adult,535,trial2,brow,diff_bin10,-0.13263150879538604
pp401,adult,535,trial2,brow,diff_bin2,-0.1946410453750467
pp401,adult,535,trial2,brow,diff_bin3,-0.4853373296836766
pp401,adult,535,trial2,brow,diff_bin4,-0.2585431912673244
pp401,adult,535,trial2,brow,diff_bin5,-0.1590429780793157
pp401,adult,535,trial2,brow,diff_bin6,0.17267401818478945
pp401,adult,535,trial2,brow,diff_bin7,-0.35489614402536385
pp401,adult,535,trial2,brow,diff_bin8,-0.3084953179564956
pp401,adult,535,trial2,brow,diff_bin9,0.5017541205751365
pp401,adult,535,trial2,cheek,diff_bin1,0.1403032184042371
pp401,adult,535,trial2,cheek,diff_bin10,-0.02584356597720161
pp401,adult,535,trial2,cheek,diff_bin2,-0.015696481202957996
pp401,adult,535,trial2,cheek,diff_bin3,-0.012063905279814019
pp401,adult,535,trial2,cheek,diff_bin4,NA
pp401,adult,535,trial2,cheek,diff_bin5,0.014758177458972482
pp401,adult,535,trial2,cheek,diff_bin6,0.29305906792508213
pp401,adult,535,trial2,cheek,diff_bin7,0.011313262284625647
pp401,adult,535,trial2,cheek,diff_bin8,-0.16191101319430395
pp401,adult,535,trial2,cheek,diff_bin9,-0.09451399569774294
pp401,adult,535,trial3,brow,diff_bin1,-0.1503667466237251
pp401,adult,535,trial3,brow,diff_bin10,NA
pp401,adult,535,trial3,brow,diff_bin2,-0.0772142069001194
pp401,adult,535,trial3,brow,diff_bin3,-0.210377347524892
pp401,adult,535,trial3,brow,diff_bin4,-0.457756270375096
pp401,adult,535,trial3,brow,diff_bin5,-0.3757999075568472
pp401,adult,535,trial3,brow,diff_bin6,-0.8737475442335754
pp401,adult,535,trial3,brow,diff_bin7,-0.6704727979492892
pp401,adult,535,trial3,brow,diff_bin8,-0.21537468672112675
pp401,adult,535,trial3,brow,diff_bin9,-0.6407652113231623
pp401,adult,535,trial3,cheek,diff_bin1,0.006688765260696894
pp401,adult,535,trial3,cheek,diff_bin10,0.02206354232285984
pp401,adult,535,trial3,cheek,diff_bin2,-0.03065572374992742
pp401,adult,535,trial3,cheek,diff_bin3,0.0052276922879194165
pp401,adult,535,trial3,cheek,diff_bin4,0.014637538406174322
pp401,adult,535,trial3,cheek,diff_bin5,NA
pp401,adult,535,trial3,cheek,diff_bin6,0.02384631943643234
pp401,adult,535,trial3,cheek,diff_bin7,-8.846863871863619e-4
pp401,adult,535,trial3,cheek,diff_bin8,0.008042603519876013
pp401,adult,535,trial3,cheek,diff_bin9,0.02424844961242617
pp401,adult,535,trial4,brow,diff_bin1,-0.10086119067123844
pp401,adult,535,trial4,brow,diff_bin10,-0.381158756397065
pp401,adult,535,trial4,brow,diff_bin2,0.674470669306277
pp401,adult,535,trial4,brow,diff_bin3,0.5862197856280904
pp401,adult,535,trial4,brow,diff_bin4,0.16565647803688552
pp401,adult,535,trial4,brow,diff_bin5,0.2599892298432558
pp401,adult,535,trial4,brow,diff_bin6,-0.07302494808455245
pp401,adult,535,trial4,brow,diff_bin7,-0.061733088028379846
pp401,adult,535,trial4,brow,diff_bin8,0.4688354776995144
pp401,adult,535,trial4,brow,diff_bin9,-0.4287079072174086
pp401,adult,535,trial4,cheek,diff_bin1,0.057504615167113415
pp401,adult,535,trial4,cheek,diff_bin10,0.0883211909874384
pp401,adult,535,trial4,cheek,diff_bin2,NA
pp401,adult,535,trial4,cheek,diff_bin3,0.05805419307430498
pp401,adult,535,trial4,cheek,diff_bin4,0.012626887526205277
pp401,adult,535,trial4,cheek,diff_bin5,0.009275802726256943
pp401,adult,535,trial4,cheek,diff_bin6,0.06423359344540969
pp401,adult,535,trial4,cheek,diff_bin7,0.17217873702134556
pp401,adult,535,trial4,cheek,diff_bin8,0.021487155737268726
pp401,adult,535,trial4,cheek,diff_bin9,8.042603519869962e-5
pp401,adult,535,trial5,brow,diff_bin1,-0.18143531073308167
pp401,adult,535,trial5,brow,diff_bin10,-0.5936201006931527
pp401,adult,535,trial5,brow,diff_bin2,-0.21120669317873517
pp401,adult,535,trial5,brow,diff_bin3,-0.17363095547768545
pp401,adult,535,trial5,brow,diff_bin4,0.4954383344420232
pp401,adult,535,trial5,brow,diff_bin5,-0.2696011333185666
pp401,adult,535,trial5,brow,diff_bin6,0.07015413620586469
pp401,adult,535,trial5,brow,diff_bin7,0.37101522109236745
pp401,adult,535,trial5,brow,diff_bin8,-0.5912383900975005
pp401,adult,535,trial5,brow,diff_bin9,-0.19423700518471262
pp401,adult,535,trial5,cheek,diff_bin1,-0.009128354995059207
pp401,adult,535,trial5,cheek,diff_bin10,-0.025950800690799913
pp401,adult,535,trial5,cheek,diff_bin2,-0.013659021644589375
pp401,adult,535,trial5,cheek,diff_bin3,0.019127992038105168
pp401,adult,535,trial5,cheek,diff_bin4,0.04566858365369597
pp401,adult,535,trial5,cheek,diff_bin5,-0.014905625190170135
pp401,adult,535,trial5,cheek,diff_bin6,-0.0789649622259826
pp401,adult,535,trial5,cheek,diff_bin7,0.08192732118913704
pp401,adult,535,trial5,cheek,diff_bin8,0.02577654428120263
pp401,adult,535,trial5,cheek,diff_bin9,0.05557439032234329
pp401,adult,535,trial6,brow,diff_bin1,-1.7012218540371493e-4
pp401,adult,535,trial6,brow,diff_bin10,-0.07606588214864425
pp401,adult,535,trial6,brow,diff_bin2,0.15009029807244392
pp401,adult,535,trial6,brow,diff_bin3,0.0873577422048172
pp401,adult,535,trial6,brow,diff_bin4,0.08967565698094333
pp401,adult,535,trial6,brow,diff_bin5,-0.09656560548979397
pp401,adult,535,trial6,brow,diff_bin6,-0.5616158645640752
pp401,adult,535,trial6,brow,diff_bin7,-0.5552150173382597
pp401,adult,535,trial6,brow,diff_bin8,0.026411469283929654
pp401,adult,535,trial6,brow,diff_bin9,-0.1715469587064897
pp401,adult,535,trial6,cheek,diff_bin1,-0.13236784959795944
pp401,adult,535,trial6,cheek,diff_bin10,0.015924354969354404
pp401,adult,535,trial6,cheek,diff_bin2,NA
pp401,adult,535,trial6,cheek,diff_bin3,0.02140672970206997
pp401,adult,535,trial6,cheek,diff_bin4,-0.14156322628901769
pp401,adult,535,trial6,cheek,diff_bin5,-0.1484128436201121
pp401,adult,535,trial6,cheek,diff_bin6,-0.14705900536093292
pp401,adult,535,trial6,cheek,diff_bin7,-0.10391043747679812
pp401,adult,535,trial6,cheek,diff_bin8,-0.06525232322459412
pp401,adult,535,trial6,cheek,diff_bin9,-0.0756004730868346
pp401,adult,535,trial7,brow,diff_bin1,-0.050058453055048656
pp401,adult,535,trial7,brow,diff_bin10,0.42613480916317703
pp401,adult,535,trial7,brow,diff_bin2,0.0794470605835435
pp401,adult,535,trial7,brow,diff_bin3,-0.24110566726344154
pp401,adult,535,trial7,brow,diff_bin4,-0.20712376072904565
pp401,adult,535,trial7,brow,diff_bin5,0.2724294146509039
pp401,adult,535,trial7,brow,diff_bin6,0.22373193907908495
pp401,adult,535,trial7,brow,diff_bin7,0.33786266021181466
pp401,adult,535,trial7,brow,diff_bin8,0.015417323052213314
pp401,adult,535,trial7,brow,diff_bin9,0.14103129169969508
pp401,adult,535,trial7,cheek,diff_bin1,NA
pp401,adult,535,trial7,cheek,diff_bin10,0.08948736849782046
pp401,adult,535,trial7,cheek,diff_bin2,0.26692060648548505
pp401,adult,535,trial7,cheek,diff_bin3,0.029449333221945984
pp401,adult,535,trial7,cheek,diff_bin4,0.002721080857558067
pp401,adult,535,trial7,cheek,diff_bin5,0.028712094565957413
pp401,adult,535,trial7,cheek,diff_bin6,0.23973660658830415
pp401,adult,535,trial7,cheek,diff_bin7,0.08995652036981316
pp401,adult,535,trial7,cheek,diff_bin8,0.01316306109419707
pp401,adult,535,trial7,cheek,diff_bin9,-0.0612176171254562
pp401,adult,535,trial8,brow,diff_bin1,-0.12287074840784652
pp401,adult,535,trial8,brow,diff_bin10,-0.38562446376391296
pp401,adult,535,trial8,brow,diff_bin2,0.07953212167624554
pp401,adult,535,trial8,brow,diff_bin3,-0.4543538266670213
pp401,adult,535,trial8,brow,diff_bin4,0.040361488487035774
pp401,adult,535,trial8,brow,diff_bin5,-0.32712369725820406
pp401,adult,535,trial8,brow,diff_bin6,-0.6176923899277811
pp401,adult,535,trial8,brow,diff_bin7,-0.4040827208802181
pp401,adult,535,trial8,brow,diff_bin8,-0.16474207129034033
pp401,adult,535,trial8,brow,diff_bin9,-0.2227962670593647
pp401,adult,535,trial8,cheek,diff_bin1,0.09679273336170785
pp401,adult,535,trial8,cheek,diff_bin10,0.009637719884651397
pp401,adult,535,trial8,cheek,diff_bin2,NA
pp401,adult,535,trial8,cheek,diff_bin3,0.006903234687893556
pp401,adult,535,trial8,cheek,diff_bin4,-0.007332173542286935
pp401,adult,535,trial8,cheek,diff_bin5,-0.08387095037310704
pp401,adult,535,trial8,cheek,diff_bin6,-0.05290692682158432
pp401,adult,535,trial8,cheek,diff_bin7,-0.005388544358316927
pp401,adult,535,trial8,cheek,diff_bin8,-0.05346990906797572
pp401,adult,535,trial8,cheek,diff_bin9,0.07972900956037088
pp401,child,121,trial1,brow,diff_bin1,-0.6683250053585675
pp401,child,121,trial1,brow,diff_bin10,5.036828808521515
pp401,child,121,trial1,brow,diff_bin2,0.31704395777303296
pp401,child,121,trial1,brow,diff_bin3,0.522147517550409
pp401,child,121,trial1,brow,diff_bin4,0.5463473984240904
pp401,child,121,trial1,brow,diff_bin5,3.6443787209919556
pp401,child,121,trial1,brow,diff_bin6,NA
pp401,child,121,trial1,brow,diff_bin7,9.196762812379486
pp401,child,121,trial1,brow,diff_bin8,3.9359468815007794
pp401,child,121,trial1,brow,diff_bin9,3.631513230720799
pp401,child,121,trial1,cheek,diff_bin1,-1.5773288066572833
pp401,child,121,trial1,cheek,diff_bin10,4.034505034049803
pp401,child,121,trial1,cheek,diff_bin2,-0.8682794760058143
pp401,child,121,trial1,cheek,diff_bin3,-0.5640814022057039
pp401,child,121,trial1,cheek,diff_bin4,-0.7841940562055105
pp401,child,121,trial1,cheek,diff_bin5,-0.22233777430697232
pp401,child,121,trial1,cheek,diff_bin6,10.663647793986007
pp401,child,121,trial1,cheek,diff_bin7,12.298333768079205
pp401,child,121,trial1,cheek,diff_bin8,1.7601103759856664
pp401,child,121,trial1,cheek,diff_bin9,1.6362408774403756
pp401,child,121,trial2,brow,diff_bin1,0.21484305489173977
pp401,child,121,trial2,brow,diff_bin10,-0.22934597119740832
pp401,child,121,trial2,brow,diff_bin2,0.025199348712927838
pp401,child,121,trial2,brow,diff_bin3,-0.21603391018956622
pp401,child,121,trial2,brow,diff_bin4,0.39763934310805155
pp401,child,121,trial2,brow,diff_bin5,0.5471554788047581
pp401,child,121,trial2,brow,diff_bin6,0.0547793437000022
pp401,child,121,trial2,brow,diff_bin7,0.5687184658046813
pp401,child,121,trial2,brow,diff_bin8,0.3591066681141058
pp401,child,121,trial2,brow,diff_bin9,-0.2404039132486509
pp401,child,121,trial2,cheek,diff_bin1,NA
pp401,child,121,trial2,cheek,diff_bin10,-0.3592362905544619
pp401,child,121,trial2,cheek,diff_bin2,-0.3485798408906262
pp401,child,121,trial2,cheek,diff_bin3,-0.4891779547572587
pp401,child,121,trial2,cheek,diff_bin4,-0.09085461109619941
pp401,child,121,trial2,cheek,diff_bin5,-0.11917797982536273
pp401,child,121,trial2,cheek,diff_bin6,-0.2056761806816292
pp401,child,121,trial2,cheek,diff_bin7,-0.10648407060315836
pp401,child,121,trial2,cheek,diff_bin8,-0.3896507361987931
pp401,child,121,trial2,cheek,diff_bin9,0.1014038260464367
pp401,child,121,trial3,brow,diff_bin1,-1.5495366604767318
pp401,child,121,trial3,brow,diff_bin10,NA
pp401,child,121,trial3,brow,diff_bin2,-1.796469012590251
pp401,child,121,trial3,brow,diff_bin3,-1.2771710416453543
pp401,child,121,trial3,brow,diff_bin4,-0.23276968017865873
pp401,child,121,trial3,brow,diff_bin5,-1.0880802325691046
pp401,child,121,trial3,brow,diff_bin6,-0.8807012885619532
pp401,child,121,trial3,brow,diff_bin7,-0.8434445299585355
pp401,child,121,trial3,brow,diff_bin8,-0.32276431625723356
pp401,child,121,trial3,brow,diff_bin9,-0.24342358203956715
pp401,child,121,trial3,cheek,diff_bin1,0.14955221245209455
pp401,child,121,trial3,cheek,diff_bin10,NA
pp401,child,121,trial3,cheek,diff_bin2,-0.5652341753768861
pp401,child,121,trial3,cheek,diff_bin3,-0.14892220850970428
pp401,child,121,trial3,cheek,diff_bin4,0.36319057061840093
pp401,child,121,trial3,cheek,diff_bin5,-0.02524037071321089
pp401,child,121,trial3,cheek,diff_bin6,-0.5134666173872843
pp401,child,121,trial3,cheek,diff_bin7,-0.4544875249081935
pp401,child,121,trial3,cheek,diff_bin8,-0.554872621175446
pp401,child,121,trial3,cheek,diff_bin9,0.9812378424424728
pp401,child,121,trial4,brow,diff_bin1,-0.17894727377155223
pp401,child,121,trial4,brow,diff_bin10,-0.4768737509598406
pp401,child,121,trial4,brow,diff_bin2,-0.8092074401460341
pp401,child,121,trial4,brow,diff_bin3,0.6290693110766558
pp401,child,121,trial4,brow,diff_bin4,0.1668260680615361
pp401,child,121,trial4,brow,diff_bin5,0.21486432016491558
pp401,child,121,trial4,brow,diff_bin6,0.13131306185850677
pp401,child,121,trial4,brow,diff_bin7,0.6384260312738612
pp401,child,121,trial4,brow,diff_bin8,-0.44754893925087197
pp401,child,121,trial4,brow,diff_bin9,-0.9555337848664203
pp401,child,121,trial4,cheek,diff_bin1,-0.7135397842833999
pp401,child,121,trial4,cheek,diff_bin10,-0.7240755948944375
pp401,child,121,trial4,cheek,diff_bin2,-0.7011541748627907
pp401,child,121,trial4,cheek,diff_bin3,-0.5646443844520953
pp401,child,121,trial4,cheek,diff_bin4,-0.5937049918372472
pp401,child,121,trial4,cheek,diff_bin5,-0.7589670898314995
pp401,child,121,trial4,cheek,diff_bin6,-0.3431376791755101
pp401,child,121,trial4,cheek,diff_bin7,-0.37621958832060004
pp401,child,121,trial4,cheek,diff_bin8,-0.6228594295967979
pp401,child,121,trial4,cheek,diff_bin9,-0.6781389244567456
pp401,child,121,trial6,brow,diff_bin1,0.7399039148671878
pp401,child,121,trial6,brow,diff_bin10,-0.6406376196841098
pp401,child,121,trial6,brow,diff_bin2,-0.13718227725493581
pp401,child,121,trial6,brow,diff_bin3,-0.14075484314841424
pp401,child,121,trial6,brow,diff_bin4,-0.024582655790839625
pp401,child,121,trial6,brow,diff_bin5,-0.48187109015607527
pp401,child,121,trial6,brow,diff_bin6,0.16506105038797236
pp401,child,121,trial6,brow,diff_bin7,-0.4345345920674864
pp401,child,121,trial6,brow,diff_bin8,0.5318657473915973
pp401,child,121,trial6,brow,diff_bin9,-8.718762001943547e-4
pp401,child,121,trial6,cheek,diff_bin1,0.02368546736603483
pp401,child,121,trial6,cheek,diff_bin10,-0.0034583195135466926
pp401,child,121,trial6,cheek,diff_bin2,-0.041204938700164784
pp401,child,121,trial6,cheek,diff_bin3,NA
pp401,child,121,trial6,cheek,diff_bin4,-0.07377748295566261
pp401,child,121,trial6,cheek,diff_bin5,-0.08854906475383495
pp401,child,121,trial6,cheek,diff_bin6,-0.11441943940943605
pp401,child,121,trial6,cheek,diff_bin7,-0.08096220876675192
pp401,child,121,trial6,cheek,diff_bin8,-0.001796181452772383
pp401,child,121,trial6,cheek,diff_bin9,-0.10329383787360763
pp401,child,121,trial7,brow,diff_bin1,-0.14849540258428395
pp401,child,121,trial7,brow,diff_bin10,-0.2740030448658881
pp401,child,121,trial7,brow,diff_bin2,0.13135559240485783
pp401,child,121,trial7,brow,diff_bin3,0.056204117002758514
pp401,child,121,trial7,brow,diff_bin4,-0.07085589022065508
pp401,child,121,trial7,brow,diff_bin5,0.15145127555567384
pp401,child,121,trial7,brow,diff_bin6,-0.05605526009053019
pp401,child,121,trial7,brow,diff_bin7,-0.18079735253781792
pp401,child,121,trial7,brow,diff_bin8,0.21907484425365797
pp401,child,121,trial7,brow,diff_bin9,0.25699082632551495
pp401,child,121,trial7,cheek,diff_bin1,0.08762416534904927
pp401,child,121,trial7,cheek,diff_bin10,0.10896387335512026
pp401,child,121,trial7,cheek,diff_bin2,-0.022867802674847504
pp401,child,121,trial7,cheek,diff_bin3,-0.029918485093938796
pp401,child,121,trial7,cheek,diff_bin4,NA
pp401,child,121,trial7,cheek,diff_bin5,-0.057893341003907584
pp401,child,121,trial7,cheek,diff_bin6,-0.15636161676558935
pp401,child,121,trial7,cheek,diff_bin7,-0.13479403499312187
pp401,child,121,trial7,cheek,diff_bin8,0.17299640171253294
pp401,child,121,trial7,cheek,diff_bin9,-0.05062818915761963
pp401,child,121,trial8,brow,diff_bin1,-0.7911957537664138
pp401,child,121,trial8,brow,diff_bin10,-0.40219011156760187
pp401,child,121,trial8,brow,diff_bin2,-0.6548002916189706
pp401,child,121,trial8,brow,diff_bin3,-0.4612225099026973
pp401,child,121,trial8,brow,diff_bin4,-0.10451881765741887
pp401,child,121,trial8,brow,diff_bin5,-0.23436457566681845
pp401,child,121,trial8,brow,diff_bin6,-0.5880911296675317
pp401,child,121,trial8,brow,diff_bin7,-0.4303453332519195
pp401,child,121,trial8,brow,diff_bin8,-0.3610418079730737
pp401,child,121,trial8,brow,diff_bin9,-0.5278253454882591
pp401,child,121,trial8,cheek,diff_bin1,-0.8217932276609312
pp401,child,121,trial8,cheek,diff_bin10,-2.04652089166765
pp401,child,121,trial8,cheek,diff_bin2,-1.2402096757824803
pp401,child,121,trial8,cheek,diff_bin3,-1.2282664095554647
pp401,child,121,trial8,cheek,diff_bin4,-1.8339548806373271
pp401,child,121,trial8,cheek,diff_bin5,-1.599915118208935
pp401,child,121,trial8,cheek,diff_bin6,-1.6375410983427552
pp401,child,121,trial8,cheek,diff_bin7,-1.6243244198917588
pp401,child,121,trial8,cheek,diff_bin8,-1.2708385908540083
pp401,child,121,trial8,cheek,diff_bin9,-1.181538883104985
pp401,child,323,trial1,brow,diff_bin1,0.02524187925927901
pp401,child,323,trial1,brow,diff_bin10,0.04712384535683434
pp401,child,323,trial1,brow,diff_bin2,0.07032425839126843
pp401,child,323,trial1,brow,diff_bin3,0.1719935294431747
pp401,child,323,trial1,brow,diff_bin4,0.08106322134487898
pp401,child,323,trial1,brow,diff_bin5,0.23083454031969097
pp401,child,323,trial1,brow,diff_bin6,0.32023374874935306
pp401,child,323,trial1,brow,diff_bin7,-0.10994146231716262
pp401,child,323,trial1,brow,diff_bin8,0.14122267915827447
pp401,child,323,trial1,brow,diff_bin9,-0.1071131809848258
pp401,child,323,trial1,cheek,diff_bin1,-0.09738252428649871
pp401,child,323,trial1,cheek,diff_bin10,0.013726043340588412
pp401,child,323,trial1,cheek,diff_bin2,0.0439394238969226
pp401,child,323,trial1,cheek,diff_bin3,-0.14187152609061285
pp401,child,323,trial1,cheek,diff_bin4,-0.07183385377169257
pp401,child,323,trial1,cheek,diff_bin5,-0.148868591152905
pp401,child,323,trial1,cheek,diff_bin6,-0.00789515578867836
pp401,child,323,trial1,cheek,diff_bin7,-0.00620620904950428
pp401,child,323,trial1,cheek,diff_bin8,-0.16715210982142312
pp401,child,323,trial1,cheek,diff_bin9,-0.041245151717764106
pp401,child,323,trial2,brow,diff_bin1,NA
pp401,child,323,trial2,brow,diff_bin10,-0.5112171671382195
pp401,child,323,trial2,brow,diff_bin2,-0.2834448261557957
pp401,child,323,trial2,brow,diff_bin3,-0.6917806016711072
