pp_no,model,emotion,trial,muscle,bin,zdiff,emo
pp434,child,323,trial7,cheek,diff_bin9,0.18827692719481254,Angry
pp434,child,323,trial8,brow,diff_bin1,0.467190355430667,Angry
pp434,child,323,trial8,brow,diff_bin10,-1.2447620768595473,Angry
pp434,child,323,trial8,brow,diff_bin2,0.8943055588209904,Angry
pp434,child,323,trial8,brow,diff_bin3,0.9675314729505063,Angry
pp434,child,323,trial8,brow,diff_bin4,0.21514648437517547,Angry
pp434,child,323,trial8,brow,diff_bin5,0.811703275295839,Angry
pp434,child,323,trial8,brow,diff_bin6,0.668095743192387,Angry
pp434,child,323,trial8,brow,diff_bin7,-0.01151449547120964,Angry
pp434,child,323,trial8,brow,diff_bin8,-1.2003714409969448,Angry
pp434,child,323,trial8,brow,diff_bin9,-1.348451383607102,Angry
pp434,child,323,trial8,cheek,diff_bin1,0.012954308568914441,Angry
pp434,child,323,trial8,cheek,diff_bin10,NA,Angry
pp434,child,323,trial8,cheek,diff_bin2,0.02936692075283398,Angry
pp434,child,323,trial8,cheek,diff_bin3,0.06813431321054403,Angry
pp434,child,323,trial8,cheek,diff_bin4,0.07646481252624715,Angry
pp434,child,323,trial8,cheek,diff_bin5,0.045836852886173673,Angry
pp434,child,323,trial8,cheek,diff_bin6,0.12360091759927361,Angry
pp434,child,323,trial8,cheek,diff_bin7,0.1716541418630197,Angry
pp434,child,323,trial8,cheek,diff_bin8,0.5569206285644811,Angry
pp434,child,323,trial8,cheek,diff_bin9,3.8795670299423892,Angry
pp434,child,424,trial1,brow,diff_bin1,0.015653436773467255,Fear
pp434,child,424,trial1,brow,diff_bin10,NA,Fear
pp434,child,424,trial1,brow,diff_bin2,0.09219442711190046,Fear
pp434,child,424,trial1,brow,diff_bin3,0.061162175262745866,Fear
pp434,child,424,trial1,brow,diff_bin4,-0.0352300406580795,Fear
pp434,child,424,trial1,brow,diff_bin5,-0.023480155160201133,Fear
pp434,child,424,trial1,brow,diff_bin6,0.03148341606693622,Fear
pp434,child,424,trial1,brow,diff_bin7,-0.10710246213425045,Fear
pp434,child,424,trial1,brow,diff_bin8,0.12218703967660177,Fear
pp434,child,424,trial1,brow,diff_bin9,-0.11210450020095997,Fear
pp434,child,424,trial1,cheek,diff_bin1,-0.12558800917916615,Fear
pp434,child,424,trial1,cheek,diff_bin10,-0.22226765720085798,Fear
pp434,child,424,trial1,cheek,diff_bin2,-0.2098865481261434,Fear
pp434,child,424,trial1,cheek,diff_bin3,-0.03876739245771013,Fear
pp434,child,424,trial1,cheek,diff_bin4,-0.04667754547766664,Fear
pp434,child,424,trial1,cheek,diff_bin5,NA,Fear
pp434,child,424,trial1,cheek,diff_bin6,-0.07044621783714988,Fear
pp434,child,424,trial1,cheek,diff_bin7,-0.3698092070078748,Fear
pp434,child,424,trial1,cheek,diff_bin8,-0.18779926094964608,Fear
pp434,child,424,trial1,cheek,diff_bin9,-0.15548991612658672,Fear
pp434,child,424,trial2,brow,diff_bin1,-0.44345519440824144,Fear
pp434,child,424,trial2,brow,diff_bin10,NA,Fear
pp434,child,424,trial2,brow,diff_bin2,-0.36381490205200406,Fear
pp434,child,424,trial2,brow,diff_bin3,-0.2765440496645901,Fear
pp434,child,424,trial2,brow,diff_bin4,-0.31865924860272854,Fear
pp434,child,424,trial2,brow,diff_bin5,-0.28393921966909796,Fear
pp434,child,424,trial2,brow,diff_bin6,-0.09386177313413699,Fear
pp434,child,424,trial2,brow,diff_bin7,-0.27283665674455837,Fear
pp434,child,424,trial2,brow,diff_bin8,0.1347215585967091,Fear
pp434,child,424,trial2,brow,diff_bin9,-0.19990498014837835,Fear
pp434,child,424,trial2,cheek,diff_bin1,-1.1959616379979803,Fear
pp434,child,424,trial2,cheek,diff_bin10,-2.2854610232732595,Fear
pp434,child,424,trial2,cheek,diff_bin2,NA,Fear
pp434,child,424,trial2,cheek,diff_bin3,0.11423865919401122,Fear
pp434,child,424,trial2,cheek,diff_bin4,-1.3447833333420431,Fear
pp434,child,424,trial2,cheek,diff_bin5,-1.374284000643524,Fear
pp434,child,424,trial2,cheek,diff_bin6,-1.239448372957935,Fear
pp434,child,424,trial2,cheek,diff_bin7,-1.771033583878787,Fear
pp434,child,424,trial2,cheek,diff_bin8,-1.7643462564464565,Fear
pp434,child,424,trial2,cheek,diff_bin9,-1.544333183922784,Fear
pp434,child,424,trial3,brow,diff_bin1,-0.1618502591702749,Fear
pp434,child,424,trial3,brow,diff_bin10,-0.10153156483642506,Fear
pp434,child,424,trial3,brow,diff_bin2,-0.053355072711568,Fear
pp434,child,424,trial3,brow,diff_bin3,NA,Fear
pp434,child,424,trial3,brow,diff_bin4,-0.31765884098938674,Fear
pp434,child,424,trial3,brow,diff_bin5,-0.28272303786464303,Fear
pp434,child,424,trial3,brow,diff_bin6,-0.4299791153814596,Fear
pp434,child,424,trial3,brow,diff_bin7,-0.2251113288374832,Fear
pp434,child,424,trial3,brow,diff_bin8,0.09472486989858886,Fear
pp434,child,424,trial3,brow,diff_bin9,0.4219366228036128,Fear
pp434,child,424,trial3,cheek,diff_bin1,-0.03653191443033105,Fear
pp434,child,424,trial3,cheek,diff_bin10,0.1083347044037534,Fear
pp434,child,424,trial3,cheek,diff_bin2,-0.09390918379972643,Fear
pp434,child,424,trial3,cheek,diff_bin3,-0.06612811498084512,Fear
pp434,child,424,trial3,cheek,diff_bin4,-0.05002120919383188,Fear
pp434,child,424,trial3,cheek,diff_bin5,-0.08082112868216534,Fear
pp434,child,424,trial3,cheek,diff_bin6,0.008540672463576288,Fear
pp434,child,424,trial3,cheek,diff_bin7,-0.08599903077976995,Fear
pp434,child,424,trial3,cheek,diff_bin8,0.13728127886084104,Fear
pp434,child,424,trial3,cheek,diff_bin9,0.07017872473985642,Fear
pp434,child,424,trial4,brow,diff_bin1,-0.1595355905746994,Fear
pp434,child,424,trial4,brow,diff_bin10,-0.2568693666021995,Fear
pp434,child,424,trial4,brow,diff_bin2,-0.1823684231615616,Fear
pp434,child,424,trial4,brow,diff_bin3,-0.16765654649476897,Fear
pp434,child,424,trial4,brow,diff_bin4,0.07724716041843915,Fear
pp434,child,424,trial4,brow,diff_bin5,-0.37819330951434943,Fear
pp434,child,424,trial4,brow,diff_bin6,-0.32250395237165036,Fear
pp434,child,424,trial4,brow,diff_bin7,0.017556172822372394,Fear
pp434,child,424,trial4,brow,diff_bin8,-0.20145463115728052,Fear
pp434,child,424,trial4,brow,diff_bin9,-0.2065939800728801,Fear
pp434,child,424,trial4,cheek,diff_bin1,NA,Fear
pp434,child,424,trial4,cheek,diff_bin10,NA,Fear
pp434,child,424,trial4,cheek,diff_bin2,NA,Fear
pp434,child,424,trial4,cheek,diff_bin3,NA,Fear
pp434,child,424,trial4,cheek,diff_bin4,NA,Fear
pp434,child,424,trial4,cheek,diff_bin5,NA,Fear
pp434,child,424,trial4,cheek,diff_bin6,NA,Fear
pp434,child,424,trial4,cheek,diff_bin7,NA,Fear
pp434,child,424,trial4,cheek,diff_bin8,NA,Fear
pp434,child,424,trial4,cheek,diff_bin9,NA,Fear
pp434,child,424,trial5,brow,diff_bin1,-0.020439700649064002,Fear
pp434,child,424,trial5,brow,diff_bin10,-0.31710959759382645,Fear
pp434,child,424,trial5,brow,diff_bin2,-0.18676237032604365,Fear
pp434,child,424,trial5,brow,diff_bin3,-0.10596474367201852,Fear
pp434,child,424,trial5,brow,diff_bin4,0.03479849227585343,Fear
pp434,child,424,trial5,brow,diff_bin5,-0.1796614378548717,Fear
pp434,child,424,trial5,brow,diff_bin6,-0.1903128365616296,Fear
pp434,child,424,trial5,brow,diff_bin7,0.10223773491643084,Fear
pp434,child,424,trial5,brow,diff_bin8,-0.023499770995756883,Fear
pp434,child,424,trial5,brow,diff_bin9,-0.3101263601359888,Fear
pp434,child,424,trial5,cheek,diff_bin1,0.02204907387688415,Fear
pp434,child,424,trial5,cheek,diff_bin10,0.3406906727025274,Fear
pp434,child,424,trial5,cheek,diff_bin2,0.2788806605779871,Fear
pp434,child,424,trial5,cheek,diff_bin3,-0.4341030836072803,Fear
pp434,child,424,trial5,cheek,diff_bin4,-0.005158795447797626,Fear
pp434,child,424,trial5,cheek,diff_bin5,-0.25400380252971766,Fear
pp434,child,424,trial5,cheek,diff_bin6,-0.18992009907818513,Fear
pp434,child,424,trial5,cheek,diff_bin7,-0.6156544700701491,Fear
pp434,child,424,trial5,cheek,diff_bin8,-0.2669963243982453,Fear
pp434,child,424,trial5,cheek,diff_bin9,NA,Fear
pp434,child,424,trial6,brow,diff_bin1,0.06730193179168734,Fear
pp434,child,424,trial6,brow,diff_bin10,-0.02985530171581119,Fear
pp434,child,424,trial6,brow,diff_bin2,-0.05068731907598961,Fear
pp434,child,424,trial6,brow,diff_bin3,0.02016507895128372,Fear
pp434,child,424,trial6,brow,diff_bin4,-0.027324858929122897,Fear
pp434,child,424,trial6,brow,diff_bin5,-0.056532838071595204,Fear
pp434,child,424,trial6,brow,diff_bin6,-0.01930198218683199,Fear
pp434,child,424,trial6,brow,diff_bin7,0.07418709007174629,Fear
pp434,child,424,trial6,brow,diff_bin8,0.07501095516508666,Fear
pp434,child,424,trial6,brow,diff_bin9,-0.050569624062655194,Fear
pp434,child,424,trial6,cheek,diff_bin1,-0.0752610935884277,Fear
pp434,child,424,trial6,cheek,diff_bin10,0.8705180718411665,Fear
pp434,child,424,trial6,cheek,diff_bin2,-0.13584828012534178,Fear
pp434,child,424,trial6,cheek,diff_bin3,0.20520541892351193,Fear
pp434,child,424,trial6,cheek,diff_bin4,0.39781955562443594,Fear
pp434,child,424,trial6,cheek,diff_bin5,0.7214479900496171,Fear
pp434,child,424,trial6,cheek,diff_bin6,0.7847674275088832,Fear
pp434,child,424,trial6,cheek,diff_bin7,0.37726080043247145,Fear
pp434,child,424,trial6,cheek,diff_bin8,0.25304847003938474,Fear
pp434,child,424,trial6,cheek,diff_bin9,0.29210246224419456,Fear
pp434,child,424,trial7,brow,diff_bin1,-0.1291898929699951,Fear
pp434,child,424,trial7,brow,diff_bin10,-0.1250705675032931,Fear
pp434,child,424,trial7,brow,diff_bin2,-0.13083762315667596,Fear
pp434,child,424,trial7,brow,diff_bin3,-0.05825903160049889,Fear
pp434,child,424,trial7,brow,diff_bin4,-0.11286951778763316,Fear
pp434,child,424,trial7,brow,diff_bin5,-0.049765374804870643,Fear
pp434,child,424,trial7,brow,diff_bin6,-0.12391323320550557,Fear
pp434,child,424,trial7,brow,diff_bin7,0.008630967644518261,Fear
pp434,child,424,trial7,brow,diff_bin8,-0.025461354551329196,Fear
pp434,child,424,trial7,brow,diff_bin9,-0.054649717858245794,Fear
pp434,child,424,trial7,cheek,diff_bin1,-0.09805532680777135,Fear
pp434,child,424,trial7,cheek,diff_bin10,0.07554769333552747,Fear
pp434,child,424,trial7,cheek,diff_bin2,0.057396376019202,Fear
pp434,child,424,trial7,cheek,diff_bin3,-0.03876739245771016,Fear
pp434,child,424,trial7,cheek,diff_bin4,-0.08433675224659054,Fear
pp434,child,424,trial7,cheek,diff_bin5,-0.11955030784026222,Fear
pp434,child,424,trial7,cheek,diff_bin6,0.014845866899773463,Fear
pp434,child,424,trial7,cheek,diff_bin7,-0.05754922921765543,Fear
pp434,child,424,trial7,cheek,diff_bin8,-0.13924926379092706,Fear
pp434,child,424,trial7,cheek,diff_bin9,-0.09675607462091856,Fear
pp434,child,424,trial8,brow,diff_bin1,NA,Fear
pp434,child,424,trial8,brow,diff_bin10,NA,Fear
pp434,child,424,trial8,brow,diff_bin2,NA,Fear
pp434,child,424,trial8,brow,diff_bin3,NA,Fear
pp434,child,424,trial8,brow,diff_bin4,NA,Fear
pp434,child,424,trial8,brow,diff_bin5,NA,Fear
pp434,child,424,trial8,brow,diff_bin6,NA,Fear
pp434,child,424,trial8,brow,diff_bin7,NA,Fear
pp434,child,424,trial8,brow,diff_bin8,NA,Fear
pp434,child,424,trial8,brow,diff_bin9,NA,Fear
pp434,child,424,trial8,cheek,diff_bin1,NA,Fear
pp434,child,424,trial8,cheek,diff_bin10,-0.9184566562060728,Fear
pp434,child,424,trial8,cheek,diff_bin2,-0.6214246783117601,Fear
pp434,child,424,trial8,cheek,diff_bin3,-1.0778634355430243,Fear
pp434,child,424,trial8,cheek,diff_bin4,-1.3398920309915385,Fear
pp434,child,424,trial8,cheek,diff_bin5,-1.2097566391583876,Fear
pp434,child,424,trial8,cheek,diff_bin6,-0.9967366004639525,Fear
pp434,child,424,trial8,cheek,diff_bin7,-0.7283263839800144,Fear
pp434,child,424,trial8,cheek,diff_bin8,-0.8959490227338291,Fear
pp434,child,424,trial8,cheek,diff_bin9,-0.9918644047632545,Fear
pp434,child,525,trial2,brow,diff_bin1,0.15284659065019768,Sad
pp434,child,525,trial2,brow,diff_bin10,NA,Sad
pp434,child,525,trial2,brow,diff_bin2,0.19664875144612826,Sad
pp434,child,525,trial2,brow,diff_bin3,-0.00466856886226219,Sad
pp434,child,525,trial2,brow,diff_bin4,0.014927650857905705,Sad
pp434,child,525,trial2,brow,diff_bin5,0.06379069722721292,Sad
pp434,child,525,trial2,brow,diff_bin6,-0.054198553640464,Sad
pp434,child,525,trial2,brow,diff_bin7,0.2070647601262175,Sad
pp434,child,525,trial2,brow,diff_bin8,0.15737784866356985,Sad
pp434,child,525,trial2,brow,diff_bin9,0.19647220892612682,Sad
pp434,child,525,trial2,cheek,diff_bin1,NA,Sad
pp434,child,525,trial2,cheek,diff_bin10,-0.1469874569626235,Sad
pp434,child,525,trial2,cheek,diff_bin2,-0.11469721878937077,Sad
pp434,child,525,trial2,cheek,diff_bin3,0.20917960208329694,Sad
pp434,child,525,trial2,cheek,diff_bin4,-0.1862134090156934,Sad
pp434,child,525,trial2,cheek,diff_bin5,0.14750333650740344,Sad
pp434,child,525,trial2,cheek,diff_bin6,-0.020195728845637945,Sad
pp434,child,525,trial2,cheek,diff_bin7,-0.11890068174683552,Sad
pp434,child,525,trial2,cheek,diff_bin8,-0.1243269702919266,Sad
pp434,child,525,trial2,cheek,diff_bin9,-0.19463944158042984,Sad
pp434,child,525,trial3,brow,diff_bin1,0.06520303738722494,Sad
pp434,child,525,trial3,brow,diff_bin10,0.16628343800586826,Sad
pp434,child,525,trial3,brow,diff_bin2,0.35998981411863806,Sad
pp434,child,525,trial3,brow,diff_bin3,0.1546708633568799,Sad
pp434,child,525,trial3,brow,diff_bin4,0.18350614162379345,Sad
pp434,child,525,trial3,brow,diff_bin5,-0.12259897222327198,Sad
pp434,child,525,trial3,brow,diff_bin6,-0.08611351808962625,Sad
pp434,child,525,trial3,brow,diff_bin7,-0.010906404568982286,Sad
pp434,child,525,trial3,brow,diff_bin8,0.02326438096908806,Sad
pp434,child,525,trial3,brow,diff_bin9,-0.014554949982346799,Sad
pp434,child,525,trial3,cheek,diff_bin1,-0.41021977134895743,Sad
pp434,child,525,trial3,cheek,diff_bin10,-0.10267913606098261,Sad
pp434,child,525,trial3,cheek,diff_bin2,-0.2548827084208241,Sad
pp434,child,525,trial3,cheek,diff_bin3,-0.1656164405241157,Sad
pp434,child,525,trial3,cheek,diff_bin4,-0.2828357370879653,Sad
pp434,child,525,trial3,cheek,diff_bin5,-0.44126807728477735,Sad
pp434,child,525,trial3,cheek,diff_bin6,-0.4012014326402146,Sad
pp434,child,525,trial3,cheek,diff_bin7,-0.39476249165537075,Sad
pp434,child,525,trial3,cheek,diff_bin8,0.4610243531848623,Sad
pp434,child,525,trial3,cheek,diff_bin9,0.4060354150412991,Sad
pp434,child,525,trial4,brow,diff_bin1,-0.09788301942306038,Sad
pp434,child,525,trial4,brow,diff_bin10,0.1368793005078387,Sad
pp434,child,525,trial4,brow,diff_bin2,-0.014947266693461303,Sad
pp434,child,525,trial4,brow,diff_bin3,0.02348015516020102,Sad
pp434,child,525,trial4,brow,diff_bin4,-0.021518571604628722,Sad
pp434,child,525,trial4,brow,diff_bin5,0.00951368024452598,Sad
pp434,child,525,trial4,brow,diff_bin6,0.06749809014724462,Sad
pp434,child,525,trial4,brow,diff_bin7,0.07044046548060318,Sad
pp434,child,525,trial4,brow,diff_bin8,0.0045901055200393,Sad
pp434,child,525,trial4,brow,diff_bin9,0.09219442711190057,Sad
pp434,child,525,trial4,cheek,diff_bin1,0.009419578354682545,Sad
pp434,child,525,trial4,cheek,diff_bin10,0.16034300517747788,Sad
pp434,child,525,trial4,cheek,diff_bin2,0.06112217273150039,Sad
pp434,child,525,trial4,cheek,diff_bin3,0.07323578870892195,Sad
pp434,child,525,trial4,cheek,diff_bin4,0.00460470260340462,Sad
pp434,child,525,trial4,cheek,diff_bin5,-0.036359954582071086,Sad
pp434,child,525,trial4,cheek,diff_bin6,0.01238110907471468,Sad
pp434,child,525,trial4,cheek,diff_bin7,-0.04247408252020174,Sad
pp434,child,525,trial4,cheek,diff_bin8,0.20123123576372706,Sad
pp434,child,525,trial4,cheek,diff_bin9,0.14821028255024984,Sad
pp434,child,525,trial5,brow,diff_bin1,-0.06914582033392536,Sad
pp434,child,525,trial5,brow,diff_bin10,NA,Sad
pp434,child,525,trial5,brow,diff_bin2,0.1052585735920124,Sad
pp434,child,525,trial5,brow,diff_bin3,0.018085800382377115,Sad
pp434,child,525,trial5,brow,diff_bin4,-0.0019223518844608267,Sad
pp434,child,525,trial5,brow,diff_bin5,0.006747847431168963,Sad
pp434,child,525,trial5,brow,diff_bin6,0.05109925162265977,Sad
pp434,child,525,trial5,brow,diff_bin7,0.06973429540059717,Sad
pp434,child,525,trial5,brow,diff_bin8,0.062299893724977906,Sad
pp434,child,525,trial5,brow,diff_bin9,0.02395093521353847,Sad
pp434,child,525,trial5,cheek,diff_bin1,-0.030895452737366713,Sad
pp434,child,525,trial5,cheek,diff_bin10,0.08212038086901816,Sad
pp434,child,525,trial5,cheek,diff_bin2,0.0019870915798924638,Sad
pp434,child,525,trial5,cheek,diff_bin3,0.05042244883977162,Sad
pp434,child,525,trial5,cheek,diff_bin4,-0.05533285784008296,Sad
pp434,child,525,trial5,cheek,diff_bin5,0.027972135316947977,Sad
pp434,child,525,trial5,cheek,diff_bin6,-0.063777997054626,Sad
pp434,child,525,trial5,cheek,diff_bin7,0.1412363553708195,Sad
pp434,child,525,trial5,cheek,diff_bin8,0.05279167341579735,Sad
pp434,child,525,trial5,cheek,diff_bin9,0.11326422005387135,Sad
pp434,child,525,trial6,brow,diff_bin1,-0.1085932656364853,Sad
pp434,child,525,trial6,brow,diff_bin10,0.043645234111484854,Sad
pp434,child,525,trial6,brow,diff_bin2,0.0034523870578074267,Sad
pp434,child,525,trial6,brow,diff_bin3,0.031208794369156134,Sad
pp434,child,525,trial6,brow,diff_bin4,0.06916543616948118,Sad
pp434,child,525,trial6,brow,diff_bin5,0.02073393818239977,Sad
pp434,child,525,trial6,brow,diff_bin6,0.024676721129100243,Sad
pp434,child,525,trial6,brow,diff_bin7,0.03946706113811571,Sad
pp434,child,525,trial6,brow,diff_bin8,-0.058847506667170535,Sad
pp434,child,525,trial6,brow,diff_bin9,0.08146456506291982,Sad
pp434,child,525,trial6,cheek,diff_bin1,0.22379618918539076,Sad
pp434,child,525,trial6,cheek,diff_bin10,-0.016145119086626275,Sad
pp434,child,525,trial6,cheek,diff_bin2,-0.13135821742077697,Sad
pp434,child,525,trial6,cheek,diff_bin3,-0.15669363506440603,Sad
pp434,child,525,trial6,cheek,diff_bin4,0.016660998631406215,Sad
pp434,child,525,trial6,cheek,diff_bin5,NA,Sad
pp434,child,525,trial6,cheek,diff_bin6,-0.13437706809022892,Sad
pp434,child,525,trial6,cheek,diff_bin7,-0.04686861197573311,Sad
pp434,child,525,trial6,cheek,diff_bin8,0.07356060175563525,Sad
pp434,child,525,trial6,cheek,diff_bin9,-0.08884592160096189,Sad
pp434,child,525,trial7,brow,diff_bin1,0.0753640402050898,Sad
pp434,child,525,trial7,brow,diff_bin10,-0.008611351808962608,Sad
pp434,child,525,trial7,brow,diff_bin2,0.04307637488036886,Sad
pp434,child,525,trial7,brow,diff_bin3,-0.05621898470270359,Sad
pp434,child,525,trial7,brow,diff_bin4,-0.06267259460053654,Sad
pp434,child,525,trial7,brow,diff_bin5,0.04772532790707534,Sad
pp434,child,525,trial7,brow,diff_bin6,0.0652226532227807,Sad
pp434,child,525,trial7,brow,diff_bin7,0.018536964600158745,Sad
pp434,child,525,trial7,brow,diff_bin8,0.10417970263644766,Sad
pp434,child,525,trial7,brow,diff_bin9,-0.04446909920482517,Sad
pp434,child,525,trial7,cheek,diff_bin1,0.10925182359447322,Sad
pp434,child,525,trial7,cheek,diff_bin10,-0.07816530435903973,Sad
pp434,child,525,trial7,cheek,diff_bin2,-0.0825980471141845,Sad
pp434,child,525,trial7,cheek,diff_bin3,-0.14163759501675915,Sad
pp434,child,525,trial7,cheek,diff_bin4,-0.014425520604027131,Sad
pp434,child,525,trial7,cheek,diff_bin5,-0.11576719117854362,Sad
pp434,child,525,trial7,cheek,diff_bin6,-0.13777805175581415,Sad
pp434,child,525,trial7,cheek,diff_bin7,0.0878332691612091,Sad
pp434,child,525,trial7,cheek,diff_bin8,-0.07571965318378748,Sad
pp434,child,525,trial7,cheek,diff_bin9,-0.13477830773616878,Sad
pp434,child,525,trial8,brow,diff_bin1,0.14054746175675897,Sad
pp434,child,525,trial8,brow,diff_bin10,-0.08334768527626923,Sad
pp434,child,525,trial8,brow,diff_bin2,NA,Sad
pp434,child,525,trial8,brow,diff_bin3,0.009258674382301546,Sad
pp434,child,525,trial8,brow,diff_bin4,-0.16944158753033972,Sad
pp434,child,525,trial8,brow,diff_bin5,-0.15898634717913906,Sad
pp434,child,525,trial8,brow,diff_bin6,-0.16381184272584703,Sad
pp434,child,525,trial8,brow,diff_bin7,-0.08340653278293636,Sad
pp434,child,525,trial8,brow,diff_bin8,-0.19500102125944752,Sad
pp434,child,525,trial8,brow,diff_bin9,-0.19301982186831945,Sad
pp434,child,525,trial8,cheek,diff_bin1,-0.12707832786408557,Sad
pp434,child,525,trial8,cheek,diff_bin10,-0.13238997651033663,Sad
pp434,child,525,trial8,cheek,diff_bin2,0.05403360565323012,Sad
pp434,child,525,trial8,cheek,diff_bin3,-0.09860941965216435,Sad
pp434,child,525,trial8,cheek,diff_bin4,-0.007298740226143519,Sad
pp434,child,525,trial8,cheek,diff_bin5,-0.0040697164088183135,Sad
pp434,child,525,trial8,cheek,diff_bin6,-0.16234920340717712,Sad
pp434,child,525,trial8,cheek,diff_bin7,-0.017406157973865855,Sad
pp434,child,525,trial8,cheek,diff_bin8,-0.07604446623050082,Sad
pp434,child,525,trial8,cheek,diff_bin9,-0.143166127001292,Sad
pp436,adult,131,trial1,brow,diff_bin1,1.9109095838744299,Happy
pp436,adult,131,trial1,brow,diff_bin10,-0.6292175813869635,Happy
pp436,adult,131,trial1,brow,diff_bin2,-0.7801074311267168,Happy
pp436,adult,131,trial1,brow,diff_bin3,-0.7153369680489808,Happy
pp436,adult,131,trial1,brow,diff_bin4,0.08023116274585967,Happy
pp436,adult,131,trial1,brow,diff_bin5,-0.8555688035494319,Happy
pp436,adult,131,trial1,brow,diff_bin6,-0.8325093344699536,Happy
pp436,adult,131,trial1,brow,diff_bin7,0.04799395918253767,Happy
pp436,adult,131,trial1,brow,diff_bin8,NA,Happy
pp436,adult,131,trial1,brow,diff_bin9,-0.2245419913502411,Happy
pp436,adult,131,trial1,cheek,diff_bin1,0.15256594512168983,Happy
pp436,adult,131,trial1,cheek,diff_bin10,0.09030604345968568,Happy
pp436,adult,131,trial1,cheek,diff_bin2,0.1287490271411337,Happy
pp436,adult,131,trial1,cheek,diff_bin3,0.017175714955226518,Happy
pp436,adult,131,trial1,cheek,diff_bin4,0.06228192886938505,Happy
pp436,adult,131,trial1,cheek,diff_bin5,0.0778166168747374,Happy
pp436,adult,131,trial1,cheek,diff_bin6,-0.08165485776085246,Happy
pp436,adult,131,trial1,cheek,diff_bin7,-0.09426543398639553,Happy
pp436,adult,131,trial1,cheek,diff_bin8,0.09226095811473711,Happy
pp436,adult,131,trial1,cheek,diff_bin9,0.14258762017815976,Happy
pp436,adult,131,trial2,brow,diff_bin1,0.1413173739877872,Happy
pp436,adult,131,trial2,brow,diff_bin10,NA,Happy
pp436,adult,131,trial2,brow,diff_bin2,-0.1725677243808036,Happy
pp436,adult,131,trial2,brow,diff_bin3,0.26957539102186134,Happy
pp436,adult,131,trial2,brow,diff_bin4,-0.12697510791267674,Happy
pp436,adult,131,trial2,brow,diff_bin5,-0.1562846470707583,Happy
pp436,adult,131,trial2,brow,diff_bin6,0.3190167348541808,Happy
pp436,adult,131,trial2,brow,diff_bin7,-0.0018421259179042249,Happy
pp436,adult,131,trial2,brow,diff_bin8,0.1966469417362645,Happy
pp436,adult,131,trial2,brow,diff_bin9,1.5237012949521198,Happy
pp436,adult,131,trial2,cheek,diff_bin1,-0.022776132431810536,Happy
pp436,adult,131,trial2,cheek,diff_bin10,0.31289648084513333,Happy
pp436,adult,131,trial2,cheek,diff_bin2,-0.010440896298528235,Happy
pp436,adult,131,trial2,cheek,diff_bin3,-0.005809675946702175,Happy
pp436,adult,131,trial2,cheek,diff_bin4,0.0037170912455202765,Happy
pp436,adult,131,trial2,cheek,diff_bin5,0.1821044302194247,Happy
pp436,adult,131,trial2,cheek,diff_bin6,0.1288701767817284,Happy
pp436,adult,131,trial2,cheek,diff_bin7,0.11384211454613585,Happy
pp436,adult,131,trial2,cheek,diff_bin8,0.17191134000393116,Happy
pp436,adult,131,trial2,cheek,diff_bin9,0.2234054440585394,Happy
pp436,adult,131,trial3,brow,diff_bin1,0.03684251835808239,Happy
pp436,adult,131,trial3,brow,diff_bin10,-0.11506707965765361,Happy
pp436,adult,131,trial3,brow,diff_bin2,-0.04611893815895668,Happy
pp436,adult,131,trial3,brow,diff_bin3,-0.2766149436367094,Happy
pp436,adult,131,trial3,brow,diff_bin4,0.25802920892928377,Happy
pp436,adult,131,trial3,brow,diff_bin5,NA,Happy
pp436,adult,131,trial3,brow,diff_bin6,-0.026513455175548678,Happy
pp436,adult,131,trial3,brow,diff_bin7,0.3638198687860631,Happy
pp436,adult,131,trial3,brow,diff_bin8,0.09332341480524953,Happy
pp436,adult,131,trial3,brow,diff_bin9,0.2637529573170574,Happy
pp436,adult,131,trial3,cheek,diff_bin1,-0.008965073404010537,Happy
pp436,adult,131,trial3,cheek,diff_bin10,-0.003788679669508188,Happy
pp436,adult,131,trial3,cheek,diff_bin2,0.0013326460465420409,Happy
pp436,adult,131,trial3,cheek,diff_bin3,0.010215117422874342,Happy
pp436,adult,131,trial3,cheek,diff_bin4,0.01870109906635109,Happy
pp436,adult,131,trial3,cheek,diff_bin5,NA,Happy
pp436,adult,131,trial3,cheek,diff_bin6,-0.009433151560853836,Happy
pp436,adult,131,trial3,cheek,diff_bin7,-0.007764590601753607,Happy
pp436,adult,131,trial3,cheek,diff_bin8,-0.021437979583423195,Happy
pp436,adult,131,trial3,cheek,diff_bin9,-0.03447808635289307,Happy
pp436,adult,131,trial4,brow,diff_bin1,0.14809376575722033,Happy
pp436,adult,131,trial4,brow,diff_bin10,-0.5360586421100979,Happy
pp436,adult,131,trial4,brow,diff_bin2,0.07190870100961444,Happy
pp436,adult,131,trial4,brow,diff_bin3,0.14996878678080128,Happy
pp436,adult,131,trial4,brow,diff_bin4,0.012039608677730573,Happy
pp436,adult,131,trial4,brow,diff_bin5,-0.19894959913364463,Happy
pp436,adult,131,trial4,brow,diff_bin6,0.13098831080525353,Happy
pp436,adult,131,trial4,brow,diff_bin7,-0.2803978807895481,Happy
pp436,adult,131,trial4,brow,diff_bin8,-0.16796240958604314,Happy
pp436,adult,131,trial4,brow,diff_bin9,-0.3940833660087737,Happy
pp436,adult,131,trial4,cheek,diff_bin1,-0.03442852513628608,Happy
