pp_no,model,emotion,trial,muscle,bin,zdiff,emo_type
pp461,adult,434,trial4,cheek,bin9,-0.027430650251194677,adult_fear
pp461,adult,434,trial5,brow,bin1,-0.0407194169038028,adult_fear
pp461,adult,434,trial5,brow,in10,1.3810730483988196,adult_fear
pp461,adult,434,trial5,brow,bin2,-0.17289124473039297,adult_fear
pp461,adult,434,trial5,brow,bin3,-0.21710863937184846,adult_fear
pp461,adult,434,trial5,brow,bin4,-0.245617979055253,adult_fear
pp461,adult,434,trial5,brow,bin5,-0.21971570024439485,adult_fear
pp461,adult,434,trial5,brow,bin6,0.0328161221326976,adult_fear
pp461,adult,434,trial5,brow,bin7,-0.030615516419808177,adult_fear
pp461,adult,434,trial5,brow,bin8,0.5188379584981109,adult_fear
pp461,adult,434,trial5,brow,bin9,1.508749235823145,adult_fear
pp461,adult,434,trial5,cheek,bin1,-0.2789902436626428,adult_fear
pp461,adult,434,trial5,cheek,in10,NA,adult_fear
pp461,adult,434,trial5,cheek,bin2,-0.30748195591714533,adult_fear
pp461,adult,434,trial5,cheek,bin3,-0.3102382057363887,adult_fear
pp461,adult,434,trial5,cheek,bin4,-0.3413794337624646,adult_fear
pp461,adult,434,trial5,cheek,bin5,-0.3295005621041309,adult_fear
pp461,adult,434,trial5,cheek,bin6,-0.07473894726258212,adult_fear
pp461,adult,434,trial5,cheek,bin7,-0.28691367708379356,adult_fear
pp461,adult,434,trial5,cheek,bin8,-0.24088618864444636,adult_fear
pp461,adult,434,trial5,cheek,bin9,-0.013398262219283474,adult_fear
pp461,adult,434,trial6,brow,bin1,0.03223312584308888,adult_fear
pp461,adult,434,trial6,brow,in10,0.21471096449064045,adult_fear
pp461,adult,434,trial6,brow,bin2,0.045022093745422515,adult_fear
pp461,adult,434,trial6,brow,bin3,0.0031366842624022395,adult_fear
pp461,adult,434,trial6,brow,bin4,0.32143213035043566,adult_fear
pp461,adult,434,trial6,brow,bin5,NA,adult_fear
pp461,adult,434,trial6,brow,bin6,0.6627025569782633,adult_fear
pp461,adult,434,trial6,brow,bin7,0.5609902324798959,adult_fear
pp461,adult,434,trial6,brow,bin8,0.185290179903763,adult_fear
pp461,adult,434,trial6,brow,bin9,0.5388610071208015,adult_fear
pp461,adult,434,trial6,cheek,bin1,-0.01636170166047457,adult_fear
pp461,adult,434,trial6,cheek,in10,0.0036289576207806373,adult_fear
pp461,adult,434,trial6,cheek,bin2,0.024134451720208783,adult_fear
pp461,adult,434,trial6,cheek,bin3,-0.0039052104500442164,adult_fear
pp461,adult,434,trial6,cheek,bin4,-0.027411814831017622,adult_fear
pp461,adult,434,trial6,cheek,bin5,-5.650626053118613e-4,adult_fear
pp461,adult,434,trial6,cheek,bin6,0.024768577532836566,adult_fear
pp461,adult,434,trial6,cheek,bin7,-0.01071735408074831,adult_fear
pp461,adult,434,trial6,cheek,bin8,-0.02825940873898547,adult_fear
pp461,adult,434,trial6,cheek,bin9,-0.034205123041544716,adult_fear
pp461,adult,434,trial7,brow,bin1,0.04593353864889546,adult_fear
pp461,adult,434,trial7,brow,in10,0.11299863999227293,adult_fear
pp461,adult,434,trial7,brow,bin2,0.010239385537213541,adult_fear
pp461,adult,434,trial7,brow,bin3,-0.021435377662306326,adult_fear
pp461,adult,434,trial7,brow,bin4,0.034893559615388134,adult_fear
pp461,adult,434,trial7,brow,bin5,0.03881030933571761,adult_fear
pp461,adult,434,trial7,brow,bin6,-0.015120953060768827,adult_fear
pp461,adult,434,trial7,brow,bin7,0.03979976078498326,adult_fear
pp461,adult,434,trial7,brow,bin8,0.12765565938595871,adult_fear
pp461,adult,434,trial7,brow,bin9,0.008876323789677537,adult_fear
pp461,adult,434,trial7,cheek,bin1,-0.008733356488764499,adult_fear
pp461,adult,434,trial7,cheek,in10,0.16337215614244371,adult_fear
pp461,adult,434,trial7,cheek,bin2,-0.041883696000393655,adult_fear
pp461,adult,434,trial7,cheek,bin3,-0.048407029855049466,adult_fear
pp461,adult,434,trial7,cheek,bin4,-0.02322407307831753,adult_fear
pp461,adult,434,trial7,cheek,bin5,-0.06142858367079168,adult_fear
pp461,adult,434,trial7,cheek,bin6,-0.032384365757762046,adult_fear
pp461,adult,434,trial7,cheek,bin7,0.016041499517464475,adult_fear
pp461,adult,434,trial7,cheek,bin8,0.024109337826639377,adult_fear
pp461,adult,434,trial7,cheek,bin9,0.1816990199747251,adult_fear
pp461,adult,434,trial8,brow,bin1,0.03186772676016503,adult_fear
pp461,adult,434,trial8,brow,in10,-0.0414912711463834,adult_fear
pp461,adult,434,trial8,brow,bin2,NA,adult_fear
pp461,adult,434,trial8,brow,bin3,0.0039578057970624525,adult_fear
pp461,adult,434,trial8,brow,bin4,0.009919148138696043,adult_fear
pp461,adult,434,trial8,brow,bin5,-0.07127745481618467,adult_fear
pp461,adult,434,trial8,brow,bin6,-0.0140124389889775,adult_fear
pp461,adult,434,trial8,brow,bin7,-0.07780126540906052,adult_fear
pp461,adult,434,trial8,brow,bin8,-0.03343196328369283,adult_fear
pp461,adult,434,trial8,brow,bin9,0.015363183913493644,adult_fear
pp461,adult,434,trial8,cheek,bin1,-0.010309253310245348,adult_fear
pp461,adult,434,trial8,cheek,in10,0.10388989922328185,adult_fear
pp461,adult,434,trial8,cheek,bin2,0.007596952804748314,adult_fear
pp461,adult,434,trial8,cheek,bin3,-0.021830251985214988,adult_fear
pp461,adult,434,trial8,cheek,bin4,-0.032327859497230826,adult_fear
pp461,adult,434,trial8,cheek,bin5,-0.014754412472031964,adult_fear
pp461,adult,434,trial8,cheek,bin6,0.07799747495321385,adult_fear
pp461,adult,434,trial8,cheek,bin7,0.06852325860415165,adult_fear
pp461,adult,434,trial8,cheek,bin8,-0.001858428124136835,adult_fear
pp461,adult,434,trial8,cheek,bin9,0.07971777666271884,adult_fear
pp461,adult,535,trial1,brow,bin1,-0.019427735510061994,adult_sad
pp461,adult,535,trial1,brow,in10,0.011228836986479196,adult_sad
pp461,adult,535,trial1,brow,bin2,-0.014069917496403739,adult_sad
pp461,adult,535,trial1,brow,bin3,0.010259913575580037,adult_sad
pp461,adult,535,trial1,brow,bin4,-6.36369189361774e-4,adult_sad
pp461,adult,535,trial1,brow,bin5,0.025590252627687216,adult_sad
pp461,adult,535,trial1,brow,bin6,0.03814520089264278,adult_sad
pp461,adult,535,trial1,brow,bin7,NA,adult_sad
pp461,adult,535,trial1,brow,bin8,0.007053433982731672,adult_sad
pp461,adult,535,trial1,brow,bin9,0.015662893273644563,adult_sad
pp461,adult,535,trial1,cheek,bin1,NA,adult_sad
pp461,adult,535,trial1,cheek,in10,NA,adult_sad
pp461,adult,535,trial1,cheek,bin2,NA,adult_sad
pp461,adult,535,trial1,cheek,bin3,NA,adult_sad
pp461,adult,535,trial1,cheek,bin4,NA,adult_sad
pp461,adult,535,trial1,cheek,bin5,NA,adult_sad
pp461,adult,535,trial1,cheek,bin6,NA,adult_sad
pp461,adult,535,trial1,cheek,bin7,NA,adult_sad
pp461,adult,535,trial1,cheek,bin8,NA,adult_sad
pp461,adult,535,trial1,cheek,bin9,NA,adult_sad
pp461,adult,535,trial2,brow,bin1,-0.03288181185547051,adult_sad
pp461,adult,535,trial2,brow,in10,NA,adult_sad
pp461,adult,535,trial2,brow,bin2,0.0053619236213315324,adult_sad
pp461,adult,535,trial2,brow,bin3,-0.0260459750794238,adult_sad
pp461,adult,535,trial2,brow,bin4,-0.0073818825965958346,adult_sad
pp461,adult,535,trial2,brow,bin5,0.04929192572565594,adult_sad
pp461,adult,535,trial2,brow,bin6,0.2624263368697487,adult_sad
pp461,adult,535,trial2,brow,bin7,0.1364129205531105,adult_sad
pp461,adult,535,trial2,brow,bin8,0.04894705468109861,adult_sad
pp461,adult,535,trial2,brow,bin9,0.11961277395396136,adult_sad
pp461,adult,535,trial2,cheek,bin1,0.08526794714155989,adult_sad
pp461,adult,535,trial2,cheek,in10,0.1953672565498798,adult_sad
pp461,adult,535,trial2,cheek,bin2,0.08322116481565245,adult_sad
pp461,adult,535,trial2,cheek,bin3,0.22988630326104217,adult_sad
pp461,adult,535,trial2,cheek,bin4,0.16542521694174356,adult_sad
pp461,adult,535,trial2,cheek,bin5,0.3772044029392367,adult_sad
pp461,adult,535,trial2,cheek,bin6,0.4035739911871235,adult_sad
pp461,adult,535,trial2,cheek,bin7,0.2964820705337411,adult_sad
pp461,adult,535,trial2,cheek,bin8,0.05345492246250205,adult_sad
pp461,adult,535,trial2,cheek,bin9,0.08066582614496431,adult_sad
pp461,adult,535,trial3,brow,bin1,-0.027794963948250095,adult_sad
pp461,adult,535,trial3,brow,in10,-0.18897701559438762,adult_sad
pp461,adult,535,trial3,brow,bin2,-0.05309782403880625,adult_sad
pp461,adult,535,trial3,brow,bin3,0.00793613963249154,adult_sad
pp461,adult,535,trial3,brow,bin4,-0.012144387497625364,adult_sad
pp461,adult,535,trial3,brow,bin5,-0.05173476229127022,adult_sad
pp461,adult,535,trial3,brow,bin6,-0.01426288105704887,adult_sad
pp461,adult,535,trial3,brow,bin7,0.0076159022339740146,adult_sad
pp461,adult,535,trial3,brow,bin8,-0.06090258422575212,adult_sad
pp461,adult,535,trial3,brow,bin9,-0.14237836850241736,adult_sad
pp461,adult,535,trial3,cheek,bin1,0.15283059931668141,adult_sad
pp461,adult,535,trial3,cheek,in10,1.0417933684666938,adult_sad
pp461,adult,535,trial3,cheek,bin2,0.015451323018583235,adult_sad
pp461,adult,535,trial3,cheek,bin3,-0.1255569109002955,adult_sad
pp461,adult,535,trial3,cheek,bin4,-0.18139765325189208,adult_sad
pp461,adult,535,trial3,cheek,bin5,-0.08768515939761609,adult_sad
pp461,adult,535,trial3,cheek,bin6,-0.17415229495711557,adult_sad
pp461,adult,535,trial3,cheek,bin7,-0.2001577317482459,adult_sad
pp461,adult,535,trial3,cheek,bin8,0.008162015410060272,adult_sad
pp461,adult,535,trial3,cheek,bin9,NA,adult_sad
pp461,adult,535,trial4,brow,bin1,-0.03989008415379586,adult_sad
pp461,adult,535,trial4,brow,in10,1.9338027982400332,adult_sad
pp461,adult,535,trial4,brow,bin2,-0.025064734845504755,adult_sad
pp461,adult,535,trial4,brow,bin3,0.004922623600288334,adult_sad
pp461,adult,535,trial4,brow,bin4,-0.0023401963737817444,adult_sad
pp461,adult,535,trial4,brow,bin5,0.19214654471817624,adult_sad
pp461,adult,535,trial4,brow,bin6,1.0500255848775122,adult_sad
pp461,adult,535,trial4,brow,bin7,3.9534620641441443,adult_sad
pp461,adult,535,trial4,brow,bin8,2.9567519005121228,adult_sad
pp461,adult,535,trial4,brow,bin9,2.4737025241021797,adult_sad
pp461,adult,535,trial4,cheek,bin1,-0.02878680050394314,adult_sad
pp461,adult,535,trial4,cheek,in10,-0.0674559181274515,adult_sad
pp461,adult,535,trial4,cheek,bin2,-0.05049776149470331,adult_sad
pp461,adult,535,trial4,cheek,bin3,-0.1403427157392892,adult_sad
pp461,adult,535,trial4,cheek,bin4,-0.1450829631505165,adult_sad
pp461,adult,535,trial4,cheek,bin5,-0.2069573184321653,adult_sad
pp461,adult,535,trial4,cheek,bin6,-0.1844929406343227,adult_sad
pp461,adult,535,trial4,cheek,bin7,-0.15032548843313215,adult_sad
pp461,adult,535,trial4,cheek,bin8,-0.10678427545715707,adult_sad
pp461,adult,535,trial4,cheek,bin9,-0.17326075173540134,adult_sad
pp461,adult,535,trial5,brow,bin1,NA,adult_sad
pp461,adult,535,trial5,brow,in10,NA,adult_sad
pp461,adult,535,trial5,brow,bin2,NA,adult_sad
pp461,adult,535,trial5,brow,bin3,NA,adult_sad
pp461,adult,535,trial5,brow,bin4,NA,adult_sad
pp461,adult,535,trial5,brow,bin5,NA,adult_sad
pp461,adult,535,trial5,brow,bin6,NA,adult_sad
pp461,adult,535,trial5,brow,bin7,NA,adult_sad
pp461,adult,535,trial5,brow,bin8,NA,adult_sad
pp461,adult,535,trial5,brow,bin9,NA,adult_sad
pp461,adult,535,trial5,cheek,bin1,0.020511772572820552,adult_sad
pp461,adult,535,trial5,cheek,in10,-0.0493990286510414,adult_sad
pp461,adult,535,trial5,cheek,bin2,-0.009511887189416313,adult_sad
pp461,adult,535,trial5,cheek,bin3,0.02760016903278828,adult_sad
pp461,adult,535,trial5,cheek,bin4,-0.03708694232863513,adult_sad
pp461,adult,535,trial5,cheek,bin5,-0.006441713700555185,adult_sad
pp461,adult,535,trial5,cheek,bin6,0.022520884058373825,adult_sad
pp461,adult,535,trial5,cheek,bin7,-0.01496160209397962,adult_sad
pp461,adult,535,trial5,cheek,bin8,-0.0446838951333835,adult_sad
pp461,adult,535,trial5,cheek,bin9,-0.030356418852031664,adult_sad
pp461,adult,535,trial6,brow,bin1,0.15766765147779152,adult_sad
pp461,adult,535,trial6,brow,in10,1.0420524947759608,adult_sad
pp461,adult,535,trial6,brow,bin2,-0.12432601156291134,adult_sad
pp461,adult,535,trial6,brow,bin3,-0.2042129256700089,adult_sad
pp461,adult,535,trial6,brow,bin4,-0.047033841505340214,adult_sad
pp461,adult,535,trial6,brow,bin5,-0.08829930422969204,adult_sad
pp461,adult,535,trial6,brow,bin6,NA,adult_sad
pp461,adult,535,trial6,brow,bin7,1.5170630913615801,adult_sad
pp461,adult,535,trial6,brow,bin8,1.6348611867239422,adult_sad
pp461,adult,535,trial6,brow,bin9,0.8597594084737079,adult_sad
pp461,adult,535,trial6,cheek,bin1,0.008174572356844878,adult_sad
pp461,adult,535,trial6,cheek,in10,0.05555821104894065,adult_sad
pp461,adult,535,trial6,cheek,bin2,0.026488879242341556,adult_sad
pp461,adult,535,trial6,cheek,bin3,0.011615175775854858,adult_sad
pp461,adult,535,trial6,cheek,bin4,-0.02428513508162533,adult_sad
pp461,adult,535,trial6,cheek,bin5,-0.014252134600643673,adult_sad
pp461,adult,535,trial6,cheek,bin6,-0.005832701781496918,adult_sad
pp461,adult,535,trial6,cheek,bin7,0.10009142282090766,adult_sad
pp461,adult,535,trial6,cheek,bin8,0.10770721104583303,adult_sad
pp461,adult,535,trial6,cheek,bin9,0.05689552588151203,adult_sad
pp461,adult,535,trial7,brow,bin1,0.23188472138805982,adult_sad
pp461,adult,535,trial7,brow,in10,0.24341326773468996,adult_sad
pp461,adult,535,trial7,brow,bin2,-0.24657048003545895,adult_sad
pp461,adult,535,trial7,brow,bin3,-0.04091648607212128,adult_sad
pp461,adult,535,trial7,brow,bin4,-0.2986213741175735,adult_sad
pp461,adult,535,trial7,brow,bin5,-0.21352854948072975,adult_sad
pp461,adult,535,trial7,brow,bin6,-0.23692640761087413,adult_sad
pp461,adult,535,trial7,brow,bin7,NA,adult_sad
pp461,adult,535,trial7,brow,bin8,0.012645271633768052,adult_sad
pp461,adult,535,trial7,brow,bin9,0.1064584069687039,adult_sad
pp461,adult,535,trial7,cheek,bin1,-0.00514206970833786,adult_sad
pp461,adult,535,trial7,cheek,in10,-0.005926878882382136,adult_sad
pp461,adult,535,trial7,cheek,bin2,0.016022664097287476,adult_sad
pp461,adult,535,trial7,cheek,bin3,-0.053429808568932646,adult_sad
pp461,adult,535,trial7,cheek,bin4,-0.023029440403154466,adult_sad
pp461,adult,535,trial7,cheek,bin5,0.008111787622921418,adult_sad
pp461,adult,535,trial7,cheek,bin6,NA,adult_sad
pp461,adult,535,trial7,cheek,bin7,0.0646494405210693,adult_sad
pp461,adult,535,trial7,cheek,bin8,0.11159986454909265,adult_sad
pp461,adult,535,trial7,cheek,bin9,0.06765682927600686,adult_sad
pp461,adult,535,trial8,brow,bin1,0.040785106626575536,adult_sad
pp461,adult,535,trial8,brow,in10,-0.035156318506479454,adult_sad
pp461,adult,535,trial8,brow,bin2,-0.005074531084200452,adult_sad
pp461,adult,535,trial8,brow,bin3,0.11290421101578699,adult_sad
pp461,adult,535,trial8,brow,bin4,0.2548145402434479,adult_sad
pp461,adult,535,trial8,brow,bin5,0.12025324875099641,adult_sad
pp461,adult,535,trial8,brow,bin6,0.17723497764874577,adult_sad
pp461,adult,535,trial8,brow,bin7,NA,adult_sad
pp461,adult,535,trial8,brow,bin8,0.08339310306009692,adult_sad
pp461,adult,535,trial8,brow,bin9,-0.002315562727741964,adult_sad
pp461,adult,535,trial8,cheek,bin1,-0.015288082710382012,adult_sad
pp461,adult,535,trial8,cheek,in10,-0.12461513989144246,adult_sad
pp461,adult,535,trial8,cheek,bin2,0.12782343979493532,adult_sad
pp461,adult,535,trial8,cheek,bin3,0.13341755958752274,adult_sad
pp461,adult,535,trial8,cheek,bin4,0.05341725162214789,adult_sad
pp461,adult,535,trial8,cheek,bin5,-0.04852004237611185,adult_sad
pp461,adult,535,trial8,cheek,bin6,-0.019796026606092254,adult_sad
pp461,adult,535,trial8,cheek,bin7,-0.12059063844694351,adult_sad
pp461,adult,535,trial8,cheek,bin8,-0.12411286202005417,adult_sad
pp461,adult,535,trial8,cheek,bin9,-0.10136595291955558,adult_sad
pp461,child,121,trial1,brow,bin1,NA,child_happy
pp461,child,121,trial1,brow,in10,NA,child_happy
pp461,child,121,trial1,brow,bin2,NA,child_happy
pp461,child,121,trial1,brow,bin3,NA,child_happy
pp461,child,121,trial1,brow,bin4,NA,child_happy
pp461,child,121,trial1,brow,bin5,NA,child_happy
pp461,child,121,trial1,brow,bin6,NA,child_happy
pp461,child,121,trial1,brow,bin7,NA,child_happy
pp461,child,121,trial1,brow,bin8,NA,child_happy
pp461,child,121,trial1,brow,bin9,NA,child_happy
pp461,child,121,trial1,cheek,bin1,0.07136740705088812,child_happy
pp461,child,121,trial1,cheek,in10,NA,child_happy
pp461,child,121,trial1,cheek,bin2,0.17330470104914783,child_happy
pp461,child,121,trial1,cheek,bin3,0.3093215486211051,child_happy
pp461,child,121,trial1,cheek,bin4,0.49286016129979004,child_happy
pp461,child,121,trial1,cheek,bin5,0.6282554400059043,child_happy
pp461,child,121,trial1,cheek,bin6,0.5435399985228716,child_happy
pp461,child,121,trial1,cheek,bin7,0.5992677283534058,child_happy
pp461,child,121,trial1,cheek,bin8,0.3638375330869151,child_happy
pp461,child,121,trial1,cheek,bin9,1.6052047352763659,child_happy
pp461,child,121,trial2,brow,bin1,-0.04846669858332234,child_happy
pp461,child,121,trial2,brow,in10,-0.09915042531022747,child_happy
pp461,child,121,trial2,brow,bin2,-0.03676571671441356,child_happy
pp461,child,121,trial2,brow,bin3,-0.047181643381579014,child_happy
pp461,child,121,trial2,brow,bin4,-0.019579642993974078,child_happy
pp461,child,121,trial2,brow,bin5,-0.00828922189239542,child_happy
pp461,child,121,trial2,brow,bin6,-0.06578415174930743,child_happy
pp461,child,121,trial2,brow,bin7,-0.11765850470146991,child_happy
pp461,child,121,trial2,brow,bin8,-0.08087636555636321,child_happy
pp461,child,121,trial2,brow,bin9,-0.0661331284015381,child_happy
pp461,child,121,trial2,cheek,bin1,-0.1573573786325686,child_happy
pp461,child,121,trial2,cheek,in10,NA,child_happy
pp461,child,121,trial2,cheek,bin2,-0.16079798205157858,child_happy
pp461,child,121,trial2,cheek,bin3,-0.1585377316303312,child_happy
pp461,child,121,trial2,cheek,bin4,-0.14061896856855283,child_happy
pp461,child,121,trial2,cheek,bin5,0.010918265229303614,child_happy
pp461,child,121,trial2,cheek,bin6,-0.2083762534188373,child_happy
pp461,child,121,trial2,cheek,bin7,-0.13660074559744623,child_happy
pp461,child,121,trial2,cheek,bin8,0.03983063520109382,child_happy
pp461,child,121,trial2,cheek,bin9,-0.027355308570486472,child_happy
pp461,child,121,trial3,brow,bin1,-0.04612650220954062,child_happy
pp461,child,121,trial3,brow,in10,-0.03479502503122889,child_happy
pp461,child,121,trial3,brow,bin2,-0.07389683251175083,child_happy
pp461,child,121,trial3,brow,bin3,-0.05017052576774239,child_happy
pp461,child,121,trial3,brow,bin4,-0.03772232330229269,child_happy
pp461,child,121,trial3,brow,bin5,-0.030155688360398336,child_happy
pp461,child,121,trial3,brow,bin6,-0.050490763166259944,child_happy
pp461,child,121,trial3,brow,bin7,-0.03360029319829816,child_happy
pp461,child,121,trial3,brow,bin8,-0.09202309038937634,child_happy
pp461,child,121,trial3,brow,bin9,-0.05019926502145555,child_happy
pp461,child,121,trial3,cheek,bin1,NA,child_happy
pp461,child,121,trial3,cheek,in10,NA,child_happy
pp461,child,121,trial3,cheek,bin2,NA,child_happy
pp461,child,121,trial3,cheek,bin3,NA,child_happy
pp461,child,121,trial3,cheek,bin4,NA,child_happy
pp461,child,121,trial3,cheek,bin5,NA,child_happy
pp461,child,121,trial3,cheek,bin6,NA,child_happy
pp461,child,121,trial3,cheek,bin7,NA,child_happy
pp461,child,121,trial3,cheek,bin8,NA,child_happy
pp461,child,121,trial3,cheek,bin9,NA,child_happy
pp461,child,121,trial4,brow,bin1,-0.023184366531132705,child_happy
pp461,child,121,trial4,brow,in10,-0.06523400032108506,child_happy
pp461,child,121,trial4,brow,bin2,-0.042000366497872754,child_happy
pp461,child,121,trial4,brow,bin3,0.0039249609356760695,child_happy
pp461,child,121,trial4,brow,bin4,-0.03378093993592346,child_happy
pp461,child,121,trial4,brow,bin5,-0.08430865357124306,child_happy
pp461,child,121,trial4,brow,bin6,-0.051628016491764406,child_happy
pp461,child,121,trial4,brow,bin7,-0.030738684650007175,child_happy
pp461,child,121,trial4,brow,bin8,-0.046565802230583875,child_happy
pp461,child,121,trial4,brow,bin9,0.0013671673552093644,child_happy
pp461,child,121,trial4,cheek,bin1,-0.019444432096120318,child_happy
pp461,child,121,trial4,cheek,in10,0.5136481867018743,child_happy
pp461,child,121,trial4,cheek,bin2,-0.10788928677421133,child_happy
pp461,child,121,trial4,cheek,bin3,-0.06455526342018392,child_happy
pp461,child,121,trial4,cheek,bin4,0.028661231036096135,child_happy
pp461,child,121,trial4,cheek,bin5,-0.04208460714894893,child_happy
pp461,child,121,trial4,cheek,bin6,0.0792908404720389,child_happy
pp461,child,121,trial4,cheek,bin7,0.2718327839953593,child_happy
pp461,child,121,trial4,cheek,bin8,0.8134955189739171,child_happy
pp461,child,121,trial4,cheek,bin9,0.5774311978947986,child_happy
pp461,child,121,trial5,brow,bin1,-0.025015467553425097,child_happy
pp461,child,121,trial5,brow,in10,-0.1052390414897334,child_happy
pp461,child,121,trial5,brow,bin2,0.01894737941228572,child_happy
pp461,child,121,trial5,brow,bin3,-0.018688726128867683,child_happy
pp461,child,121,trial5,brow,bin4,-0.014230036195662432,child_happy
pp461,child,121,trial5,brow,bin5,0.04631946577018581,child_happy
pp461,child,121,trial5,brow,bin6,-0.02996683040742648,child_happy
pp461,child,121,trial5,brow,bin7,-0.04388073481224475,child_happy
pp461,child,121,trial5,brow,bin8,-0.08128692632369333,child_happy
pp461,child,121,trial5,brow,bin9,-0.15717497855699536,child_happy
pp461,child,121,trial5,cheek,bin1,-0.051081659520192224,child_happy
pp461,child,121,trial5,cheek,in10,2.8017750298113704,child_happy
pp461,child,121,trial5,cheek,bin2,-0.015250411870027847,child_happy
pp461,child,121,trial5,cheek,bin3,-0.036641170717778004,child_happy
pp461,child,121,trial5,cheek,bin4,0.007967382734897221,child_happy
pp461,child,121,trial5,cheek,bin5,0.03855610510244595,child_happy
pp461,child,121,trial5,cheek,bin6,0.5047076405911619,child_happy
pp461,child,121,trial5,cheek,bin7,2.5170462614681157,child_happy
pp461,child,121,trial5,cheek,bin8,2.1829875276811364,child_happy
pp461,child,121,trial5,cheek,bin9,2.322664725240836,child_happy
pp461,child,121,trial6,brow,bin1,0.04347427965258799,child_happy
pp461,child,121,trial6,brow,in10,-0.11875880755791474,child_happy
pp461,child,121,trial6,brow,bin2,0.008510924706753686,child_happy
pp461,child,121,trial6,brow,bin3,0.04087132438771493,child_happy
pp461,child,121,trial6,brow,bin4,-0.01919371587268376,child_happy
pp461,child,121,trial6,brow,bin5,0.025397289067042167,child_happy
pp461,child,121,trial6,brow,bin6,-0.09560728588816841,child_happy
pp461,child,121,trial6,brow,bin7,-0.03341554085299958,child_happy
pp461,child,121,trial6,brow,bin8,-0.09223658198838802,child_happy
pp461,child,121,trial6,brow,bin9,-0.07320709042263629,child_happy
pp461,child,121,trial6,cheek,bin1,-0.005286474596362112,child_happy
pp461,child,121,trial6,cheek,in10,NA,child_happy
pp461,child,121,trial6,cheek,bin2,-0.05313472031949196,child_happy
pp461,child,121,trial6,cheek,bin3,-0.052946366117721355,child_happy
pp461,child,121,trial6,cheek,bin4,-0.03197626498725897,child_happy
pp461,child,121,trial6,cheek,bin5,-0.05656904526510964,child_happy
pp461,child,121,trial6,cheek,bin6,0.5630346584061308,child_happy
pp461,child,121,trial6,cheek,bin7,1.5181474232179848,child_happy
pp461,child,121,trial6,cheek,bin8,1.013282820792014,child_happy
pp461,child,121,trial6,cheek,bin9,2.628941214266649,child_happy
pp461,child,121,trial7,brow,bin1,0.0073120872661496805,child_happy
pp461,child,121,trial7,brow,in10,-0.06803813036194994,child_happy
pp461,child,121,trial7,brow,bin2,0.044377513340714214,child_happy
pp461,child,121,trial7,brow,bin3,0.005739639527275298,child_happy
pp461,child,121,trial7,brow,bin4,0.013889270758778438,child_happy
pp461,child,121,trial7,brow,bin5,0.005012946969100929,child_happy
pp461,child,121,trial7,brow,bin6,-0.09151399503788704,child_happy
pp461,child,121,trial7,brow,bin7,-0.0353533876747979,child_happy
pp461,child,121,trial7,brow,bin8,-0.07253787637188819,child_happy
pp461,child,121,trial7,brow,bin9,-0.0777848429783673,child_happy
pp461,child,121,trial7,cheek,bin1,0.01877263544313862,child_happy
pp461,child,121,trial7,cheek,in10,1.2344734384046459,child_happy
pp461,child,121,trial7,cheek,bin2,-0.007917154947758354,child_happy
pp461,child,121,trial7,cheek,bin3,-0.015652234167138512,child_happy
pp461,child,121,trial7,cheek,bin4,0.03156816421675601,child_happy
pp461,child,121,trial7,cheek,bin5,0.44921849274953735,child_happy
pp461,child,121,trial7,cheek,bin6,1.5519632809092037,child_happy
pp461,child,121,trial7,cheek,bin7,2.3973597231896715,child_happy
pp461,child,121,trial7,cheek,bin8,2.011641710330403,child_happy
pp461,child,121,trial7,cheek,bin9,2.2273700560916865,child_happy
pp461,child,121,trial8,brow,bin1,0.014858194169677541,child_happy
pp461,child,121,trial8,brow,in10,-0.09783252524709779,child_happy
pp461,child,121,trial8,brow,bin2,8.005934962937444e-4,child_happy
pp461,child,121,trial8,brow,bin3,0.0251140021375843,child_happy
pp461,child,121,trial8,brow,bin4,0.0011618869715442348,child_happy
pp461,child,121,trial8,brow,bin5,-0.008638198544626052,child_happy
pp461,child,121,trial8,brow,bin6,0.005090953514893637,child_happy
pp461,child,121,trial8,brow,bin7,-0.04710363683578639,child_happy
pp461,child,121,trial8,brow,bin8,-0.08521599286704273,child_happy
pp461,child,121,trial8,brow,bin9,-0.06733607144981535,child_happy
pp461,child,121,trial8,cheek,bin1,-0.12907285600001378,child_happy
pp461,child,121,trial8,cheek,in10,2.0877807571594795,child_happy
pp461,child,121,trial8,cheek,bin2,-0.08636667998522185,child_happy
pp461,child,121,trial8,cheek,bin3,-0.14944022368481025,child_happy
pp461,child,121,trial8,cheek,bin4,0.05271406260220424,child_happy
pp461,child,121,trial8,cheek,bin5,2.999923650074063,child_happy
pp461,child,121,trial8,cheek,bin6,1.1524389050601485,child_happy
pp461,child,121,trial8,cheek,bin7,1.0834322040047855,child_happy
pp461,child,121,trial8,cheek,bin8,1.9837087822078199,child_happy
pp461,child,121,trial8,cheek,bin9,1.456379801984006,child_happy
pp461,child,323,trial1,brow,bin1,-0.04503441056844243,child_angry
pp461,child,323,trial1,brow,in10,NA,child_angry
pp461,child,323,trial1,brow,bin2,-0.0777848429783673,child_angry
pp461,child,323,trial1,brow,bin3,-0.08558139194996656,child_angry
pp461,child,323,trial1,brow,bin4,-0.025278226444516383,child_angry
pp461,child,323,trial1,brow,bin5,-0.09336562409854582,child_angry
