pp_no,muscle,condition,trial,bin,bin_no,rms
p488,cheek,285,trial4,bin_3,3,3.1458
p488,cheek,285,trial4,bin_4,4,4.6117
p488,cheek,285,trial4,bin_5,5,3.3211
p488,cheek,285,trial4,bin_6,6,4.0894
p488,cheek,285,trial4,bin_7,7,4.2825
p488,cheek,285,trial4,bin_8,8,5.8433
p488,cheek,285,trial4,bin_9,9,3.2824
p488,cheek,285,trial4,bin_10,10,3.9208
p488,cheek,285,trial4,bin_11,11,4.0926
p488,cheek,285,trial4,bin_12,12,3.7011
p488,cheek,285,trial4,bin_13,13,4.5931
p488,cheek,285,trial4,bin_14,14,4.8419
p488,cheek,285,trial4,bin_15,15,4.6474
p488,cheek,285,trial4,bin_16,16,3.8873
p488,cheek,285,trial4,bin_17,17,12.2403
p488,cheek,285,trial4,bin_18,18,9.8227
p488,cheek,285,trial4,bin_19,19,7.5026
p488,cheek,285,trial4,bin_20,20,4.9713
p488,cheek,285,trial5,bin_0,0,5.0099
p488,cheek,285,trial5,bin_1,1,13.1814
p488,cheek,285,trial5,bin_2,2,4.9259
p488,cheek,285,trial5,bin_3,3,2.2847
p488,cheek,285,trial5,bin_4,4,3.7737
p488,cheek,285,trial5,bin_5,5,2.7083
p488,cheek,285,trial5,bin_6,6,2.529
p488,cheek,285,trial5,bin_7,7,2.5581
p488,cheek,285,trial5,bin_8,8,1.9618
p488,cheek,285,trial5,bin_9,9,2.2623
p488,cheek,285,trial5,bin_10,10,2.163
p488,cheek,285,trial5,bin_11,11,9.9288
p488,cheek,285,trial5,bin_12,12,5.5914
p488,cheek,285,trial5,bin_13,13,4.273
p488,cheek,285,trial5,bin_14,14,4.5691
p488,cheek,285,trial5,bin_15,15,3.9699
p488,cheek,285,trial5,bin_16,16,4.0589
p488,cheek,285,trial5,bin_17,17,2.8285
p488,cheek,285,trial5,bin_18,18,2.4526
p488,cheek,285,trial5,bin_19,19,3.1643
p488,cheek,285,trial5,bin_20,20,2.6535
p488,cheek,285,trial6,bin_0,0,2.7785
p488,cheek,285,trial6,bin_1,1,3.3978
p488,cheek,285,trial6,bin_2,2,1.6551
p488,cheek,285,trial6,bin_3,3,2.4618
p488,cheek,285,trial6,bin_4,4,2.0607
p488,cheek,285,trial6,bin_5,5,3.0238
p488,cheek,285,trial6,bin_6,6,3.6499
p488,cheek,285,trial6,bin_7,7,1.9227
p488,cheek,285,trial6,bin_8,8,2.2685
p488,cheek,285,trial6,bin_9,9,2.0404
p488,cheek,285,trial6,bin_10,10,2.1473
p488,cheek,285,trial6,bin_11,11,2.0038
p488,cheek,285,trial6,bin_12,12,2.2989
p488,cheek,285,trial6,bin_13,13,3.2801
p488,cheek,285,trial6,bin_14,14,2.0478
p488,cheek,285,trial6,bin_15,15,2.8648
p488,cheek,285,trial6,bin_16,16,2.2804
p488,cheek,285,trial6,bin_17,17,2.5116
p488,cheek,285,trial6,bin_18,18,2.8894
p488,cheek,285,trial6,bin_19,19,3.3771
p488,cheek,285,trial6,bin_20,20,2.3975
p488,cheek,285,trial7,bin_0,0,2.2135
p488,cheek,285,trial7,bin_1,1,2.5043
p488,cheek,285,trial7,bin_2,2,2.2049
p488,cheek,285,trial7,bin_3,3,2.0093
p488,cheek,285,trial7,bin_4,4,2.1134
p488,cheek,285,trial7,bin_5,5,3.1566
p488,cheek,285,trial7,bin_6,6,1.9845
p488,cheek,285,trial7,bin_7,7,3.831
p488,cheek,285,trial7,bin_8,8,3.4139
p488,cheek,285,trial7,bin_9,9,2.2906
p488,cheek,285,trial7,bin_10,10,4.8394
p488,cheek,285,trial7,bin_11,11,2.6135
p488,cheek,285,trial7,bin_12,12,2.0603
p488,cheek,285,trial7,bin_13,13,1.9508
p488,cheek,285,trial7,bin_14,14,1.6218
p488,cheek,285,trial7,bin_15,15,1.5064
p488,cheek,285,trial7,bin_16,16,1.6592
p488,cheek,285,trial7,bin_17,17,2.7691
p488,cheek,285,trial7,bin_18,18,2.0578
p488,cheek,285,trial7,bin_19,19,3.6252
p488,cheek,285,trial7,bin_20,20,1.7974
p488,cheek,285,trial8,bin_0,0,2.6788
p488,cheek,285,trial8,bin_1,1,1.7236
p488,cheek,285,trial8,bin_2,2,2.9599
p488,cheek,285,trial8,bin_3,3,2.6869
p488,cheek,285,trial8,bin_4,4,2.0591
p488,cheek,285,trial8,bin_5,5,2.5961
p488,cheek,285,trial8,bin_6,6,2.1542
p488,cheek,285,trial8,bin_7,7,1.8363
p488,cheek,285,trial8,bin_8,8,1.8952
p488,cheek,285,trial8,bin_9,9,2.2586
p488,cheek,285,trial8,bin_10,10,2.1437
p488,cheek,285,trial8,bin_11,11,1.7885
p488,cheek,285,trial8,bin_12,12,1.6893
p488,cheek,285,trial8,bin_13,13,2.2838
p488,cheek,285,trial8,bin_14,14,1.8224
p488,cheek,285,trial8,bin_15,15,2.2709
p488,cheek,285,trial8,bin_16,16,2.4501
p488,cheek,285,trial8,bin_17,17,1.9684
p488,cheek,285,trial8,bin_18,18,2.3497
p488,cheek,285,trial8,bin_19,19,1.6373
p488,cheek,285,trial8,bin_20,20,1.8018
pp481,brow,285,trial1,bin_0,0,12.0125
pp481,brow,285,trial1,bin_1,1,12.2868
pp481,brow,285,trial1,bin_2,2,13.4181
pp481,brow,285,trial1,bin_3,3,10.8095
pp481,brow,285,trial1,bin_4,4,6.6134
pp481,brow,285,trial1,bin_5,5,6.6709
pp481,brow,285,trial1,bin_6,6,9.9625
pp481,brow,285,trial1,bin_7,7,9.7553
pp481,brow,285,trial1,bin_8,8,13.2534
pp481,brow,285,trial1,bin_9,9,11.8944
pp481,brow,285,trial1,bin_10,10,9.2107
pp481,brow,285,trial1,bin_11,11,11.4642
pp481,brow,285,trial1,bin_12,12,11.6992
pp481,brow,285,trial1,bin_13,13,10.2571
pp481,brow,285,trial1,bin_14,14,8.8063
pp481,brow,285,trial1,bin_15,15,6.7802
pp481,brow,285,trial1,bin_16,16,14.6136
pp481,brow,285,trial1,bin_17,17,11.7895
pp481,brow,285,trial1,bin_18,18,11.5487
pp481,brow,285,trial1,bin_19,19,11.568
pp481,brow,285,trial1,bin_20,20,12.4189
pp481,brow,285,trial2,bin_0,0,11.3728
pp481,brow,285,trial2,bin_1,1,12.0517
pp481,brow,285,trial2,bin_2,2,9.1109000000000009
pp481,brow,285,trial2,bin_3,3,10.6009
pp481,brow,285,trial2,bin_4,4,9.6081
pp481,brow,285,trial2,bin_5,5,7.6755
pp481,brow,285,trial2,bin_6,6,9.0955
pp481,brow,285,trial2,bin_7,7,11.2581
pp481,brow,285,trial2,bin_8,8,15.0307
pp481,brow,285,trial2,bin_9,9,10.6974
pp481,brow,285,trial2,bin_10,10,7.1049
pp481,brow,285,trial2,bin_11,11,5.2312
pp481,brow,285,trial2,bin_12,12,4.6612
pp481,brow,285,trial2,bin_13,13,4.3947
pp481,brow,285,trial2,bin_14,14,5.9717
pp481,brow,285,trial2,bin_15,15,5.5802
pp481,brow,285,trial2,bin_16,16,5.6874
pp481,brow,285,trial2,bin_17,17,7.7659
pp481,brow,285,trial2,bin_18,18,7.5157
pp481,brow,285,trial2,bin_19,19,3.7543
pp481,brow,285,trial2,bin_20,20,5.1937
pp481,brow,285,trial3,bin_0,0,10.2259
pp481,brow,285,trial3,bin_1,1,11.1226
pp481,brow,285,trial3,bin_2,2,10.0186
pp481,brow,285,trial3,bin_3,3,14.8734
pp481,brow,285,trial3,bin_4,4,12.7882
pp481,brow,285,trial3,bin_5,5,9.3895
pp481,brow,285,trial3,bin_6,6,10.0124
pp481,brow,285,trial3,bin_7,7,11.022
pp481,brow,285,trial3,bin_8,8,9.1853
pp481,brow,285,trial3,bin_9,9,11.6877
pp481,brow,285,trial3,bin_10,10,11.4509
pp481,brow,285,trial3,bin_11,11,8.3667
pp481,brow,285,trial3,bin_12,12,8.827
pp481,brow,285,trial3,bin_13,13,9.003
pp481,brow,285,trial3,bin_14,14,10.647
pp481,brow,285,trial3,bin_15,15,10.1575
pp481,brow,285,trial3,bin_16,16,9.1963
pp481,brow,285,trial3,bin_17,17,11.3404
pp481,brow,285,trial3,bin_18,18,8.5507
pp481,brow,285,trial3,bin_19,19,12.5677
pp481,brow,285,trial3,bin_20,20,10.4725
pp481,brow,285,trial4,bin_0,0,11.4429
pp481,brow,285,trial4,bin_1,1,14.3175
pp481,brow,285,trial4,bin_2,2,9.8228
pp481,brow,285,trial4,bin_3,3,10.7433
pp481,brow,285,trial4,bin_4,4,9.239
pp481,brow,285,trial4,bin_5,5,10.3652
pp481,brow,285,trial4,bin_6,6,7.3853
pp481,brow,285,trial4,bin_7,7,10.7602
pp481,brow,285,trial4,bin_8,8,10.6191
pp481,brow,285,trial4,bin_9,9,9.512
pp481,brow,285,trial4,bin_10,10,8.7575
pp481,brow,285,trial4,bin_11,11,10.5748
pp481,brow,285,trial4,bin_12,12,9.4988
pp481,brow,285,trial4,bin_13,13,7.6227
pp481,brow,285,trial4,bin_14,14,10.1834
pp481,brow,285,trial4,bin_15,15,8.5985
pp481,brow,285,trial4,bin_16,16,5.6769
pp481,brow,285,trial4,bin_17,17,10.0872
pp481,brow,285,trial4,bin_18,18,7.7561
pp481,brow,285,trial4,bin_19,19,10.3575
pp481,brow,285,trial4,bin_20,20,7.7843
pp481,brow,285,trial5,bin_0,0,16.7097
pp481,brow,285,trial5,bin_1,1,8.532
pp481,brow,285,trial5,bin_2,2,8.099
pp481,brow,285,trial5,bin_3,3,5.9809
pp481,brow,285,trial5,bin_4,4,6.7046
pp481,brow,285,trial5,bin_5,5,7.2874
pp481,brow,285,trial5,bin_6,6,8.2326
pp481,brow,285,trial5,bin_7,7,8.1536
pp481,brow,285,trial5,bin_8,8,8.2399
pp481,brow,285,trial5,bin_9,9,6.5698
pp481,brow,285,trial5,bin_10,10,7.3157
pp481,brow,285,trial5,bin_11,11,6.6281
pp481,brow,285,trial5,bin_12,12,7.2614
pp481,brow,285,trial5,bin_13,13,8.2733
pp481,brow,285,trial5,bin_14,14,7.6545
pp481,brow,285,trial5,bin_15,15,6.4405
pp481,brow,285,trial5,bin_16,16,5.9344
pp481,brow,285,trial5,bin_17,17,6.9872
pp481,brow,285,trial5,bin_18,18,6.4299
pp481,brow,285,trial5,bin_19,19,10.0012
pp481,brow,285,trial5,bin_20,20,10.9046
pp481,brow,285,trial6,bin_0,0,7.6974
pp481,brow,285,trial6,bin_1,1,9.8993
pp481,brow,285,trial6,bin_2,2,6.9557
pp481,brow,285,trial6,bin_3,3,6.7443
pp481,brow,285,trial6,bin_4,4,8.0154
pp481,brow,285,trial6,bin_5,5,6.9318
pp481,brow,285,trial6,bin_6,6,6.8221
pp481,brow,285,trial6,bin_7,7,6.6868
pp481,brow,285,trial6,bin_8,8,6.7604
pp481,brow,285,trial6,bin_9,9,6.2183
pp481,brow,285,trial6,bin_10,10,6.0842
pp481,brow,285,trial6,bin_11,11,6.3746
pp481,brow,285,trial6,bin_12,12,7.9303
pp481,brow,285,trial6,bin_13,13,6.8355
pp481,brow,285,trial6,bin_14,14,8.2408
pp481,brow,285,trial6,bin_15,15,7.4457
pp481,brow,285,trial6,bin_16,16,8.6829
pp481,brow,285,trial6,bin_17,17,10.9993
pp481,brow,285,trial6,bin_18,18,5.4691
pp481,brow,285,trial6,bin_19,19,6.6538
pp481,brow,285,trial6,bin_20,20,5.5899
pp481,brow,285,trial7,bin_0,0,11.1542
pp481,brow,285,trial7,bin_1,1,13.3443
pp481,brow,285,trial7,bin_2,2,11.5997
pp481,brow,285,trial7,bin_3,3,9.9376
pp481,brow,285,trial7,bin_4,4,11.3508
pp481,brow,285,trial7,bin_5,5,10.1425
pp481,brow,285,trial7,bin_6,6,9.8299
pp481,brow,285,trial7,bin_7,7,8.8641
pp481,brow,285,trial7,bin_8,8,9.1383
pp481,brow,285,trial7,bin_9,9,8.3762
pp481,brow,285,trial7,bin_10,10,12.6256
pp481,brow,285,trial7,bin_11,11,9.78
pp481,brow,285,trial7,bin_12,12,10.4925
pp481,brow,285,trial7,bin_13,13,14.4676
pp481,brow,285,trial7,bin_14,14,11.5301
pp481,brow,285,trial7,bin_15,15,8.4158
pp481,brow,285,trial7,bin_16,16,8.6455
pp481,brow,285,trial7,bin_17,17,10.3135
pp481,brow,285,trial7,bin_18,18,6.7417
pp481,brow,285,trial7,bin_19,19,7.1329
pp481,brow,285,trial7,bin_20,20,11.9408
pp481,brow,285,trial8,bin_0,0,15.6678
pp481,brow,285,trial8,bin_1,1,12.0524
pp481,brow,285,trial8,bin_2,2,12.9591
pp481,brow,285,trial8,bin_3,3,12.4816
pp481,brow,285,trial8,bin_4,4,9.7806
pp481,brow,285,trial8,bin_5,5,12.6084
pp481,brow,285,trial8,bin_6,6,10.0229
pp481,brow,285,trial8,bin_7,7,11.3922
pp481,brow,285,trial8,bin_8,8,10.4132
pp481,brow,285,trial8,bin_9,9,7.3272
pp481,brow,285,trial8,bin_10,10,10.144
pp481,brow,285,trial8,bin_11,11,7.9188
pp481,brow,285,trial8,bin_12,12,7.4359
pp481,brow,285,trial8,bin_13,13,6.0903
pp481,brow,285,trial8,bin_14,14,6.651
pp481,brow,285,trial8,bin_15,15,4.9284
pp481,brow,285,trial8,bin_16,16,6.2061
pp481,brow,285,trial8,bin_17,17,4.9568
pp481,brow,285,trial8,bin_18,18,5.5926
pp481,brow,285,trial8,bin_19,19,7.0386
pp481,brow,285,trial8,bin_20,20,6.4603
pp481,brow,429,trial1,bin_0,0,8.5941
pp481,brow,429,trial1,bin_1,1,8.1537
pp481,brow,429,trial1,bin_2,2,8.7671
pp481,brow,429,trial1,bin_3,3,7.4619
pp481,brow,429,trial1,bin_4,4,7.102
pp481,brow,429,trial1,bin_5,5,7.4677
pp481,brow,429,trial1,bin_6,6,6.8877
pp481,brow,429,trial1,bin_7,7,8.7238
pp481,brow,429,trial1,bin_8,8,5.1037
pp481,brow,429,trial1,bin_9,9,6.0927
pp481,brow,429,trial1,bin_10,10,5.694
pp481,brow,429,trial1,bin_11,11,7.6318
pp481,brow,429,trial1,bin_12,12,6.7203
pp481,brow,429,trial1,bin_13,13,7.1506
pp481,brow,429,trial1,bin_14,14,4.1283
pp481,brow,429,trial1,bin_15,15,5.6426
pp481,brow,429,trial1,bin_16,16,3.2013
pp481,brow,429,trial1,bin_17,17,2.6007
pp481,brow,429,trial1,bin_18,18,4.7136
pp481,brow,429,trial1,bin_19,19,3.9931
pp481,brow,429,trial1,bin_20,20,3.9837
pp481,brow,429,trial2,bin_0,0,10.2982
pp481,brow,429,trial2,bin_1,1,7.5152
pp481,brow,429,trial2,bin_2,2,7.9863
pp481,brow,429,trial2,bin_3,3,8.2846
pp481,brow,429,trial2,bin_4,4,5.958
pp481,brow,429,trial2,bin_5,5,8.8779
pp481,brow,429,trial2,bin_6,6,5.1542
pp481,brow,429,trial2,bin_7,7,6.4333
pp481,brow,429,trial2,bin_8,8,4.7756
pp481,brow,429,trial2,bin_9,9,8.3854
pp481,brow,429,trial2,bin_10,10,12.2726
pp481,brow,429,trial2,bin_11,11,14.5083
pp481,brow,429,trial2,bin_12,12,11.2683
pp481,brow,429,trial2,bin_13,13,12.5979
pp481,brow,429,trial2,bin_14,14,12.892
pp481,brow,429,trial2,bin_15,15,7.9554
pp481,brow,429,trial2,bin_16,16,11.4693
pp481,brow,429,trial2,bin_17,17,11.41
pp481,brow,429,trial2,bin_18,18,10.3137
pp481,brow,429,trial2,bin_19,19,7.7296
pp481,brow,429,trial2,bin_20,20,9.0318
pp481,brow,429,trial3,bin_0,0,13.5665
pp481,brow,429,trial3,bin_1,1,12.8451
pp481,brow,429,trial3,bin_2,2,10.6346
pp481,brow,429,trial3,bin_3,3,10.2023
pp481,brow,429,trial3,bin_4,4,10.4927
pp481,brow,429,trial3,bin_5,5,10.5337
pp481,brow,429,trial3,bin_6,6,10.6708
pp481,brow,429,trial3,bin_7,7,8.9785
pp481,brow,429,trial3,bin_8,8,8.6716
pp481,brow,429,trial3,bin_9,9,8.3823
pp481,brow,429,trial3,bin_10,10,7.4027
pp481,brow,429,trial3,bin_11,11,6.5031
pp481,brow,429,trial3,bin_12,12,9.9134
pp481,brow,429,trial3,bin_13,13,7.9844
pp481,brow,429,trial3,bin_14,14,6.9341
pp481,brow,429,trial3,bin_15,15,8.99
pp481,brow,429,trial3,bin_16,16,8.4254
pp481,brow,429,trial3,bin_17,17,8.2989
pp481,brow,429,trial3,bin_18,18,8.3598
pp481,brow,429,trial3,bin_19,19,7.8858
pp481,brow,429,trial3,bin_20,20,6.8925
pp481,brow,429,trial4,bin_0,0,7.4143
pp481,brow,429,trial4,bin_1,1,5.7858
pp481,brow,429,trial4,bin_2,2,6.5249
pp481,brow,429,trial4,bin_3,3,7.0624
pp481,brow,429,trial4,bin_4,4,6.4303
pp481,brow,429,trial4,bin_5,5,6.0041
pp481,brow,429,trial4,bin_6,6,6.0128
pp481,brow,429,trial4,bin_7,7,5.5721
pp481,brow,429,trial4,bin_8,8,5.763
pp481,brow,429,trial4,bin_9,9,6.9798
pp481,brow,429,trial4,bin_10,10,8.388
pp481,brow,429,trial4,bin_11,11,5.5516
pp481,brow,429,trial4,bin_12,12,7.9477
pp481,brow,429,trial4,bin_13,13,7.8864
pp481,brow,429,trial4,bin_14,14,8.1077
pp481,brow,429,trial4,bin_15,15,9.6364
pp481,brow,429,trial4,bin_16,16,9.5633
pp481,brow,429,trial4,bin_17,17,9.123
pp481,brow,429,trial4,bin_18,18,9.1703
pp481,brow,429,trial4,bin_19,19,8.4545
pp481,brow,429,trial4,bin_20,20,8.035
pp481,brow,429,trial5,bin_0,0,11.7947
pp481,brow,429,trial5,bin_1,1,13.3618
pp481,brow,429,trial5,bin_2,2,10.4755
pp481,brow,429,trial5,bin_3,3,9.2025
pp481,brow,429,trial5,bin_4,4,9.4083
pp481,brow,429,trial5,bin_5,5,10.0779
pp481,brow,429,trial5,bin_6,6,11.9883
pp481,brow,429,trial5,bin_7,7,10.1151
pp481,brow,429,trial5,bin_8,8,9.649
pp481,brow,429,trial5,bin_9,9,31.2571
pp481,brow,429,trial5,bin_10,10,69.5005
pp481,brow,429,trial5,bin_11,11,66.1155
pp481,brow,429,trial5,bin_12,12,41.0611
pp481,brow,429,trial5,bin_13,13,47.749
pp481,brow,429,trial5,bin_14,14,19.6282
pp481,brow,429,trial5,bin_15,15,48.2316
pp481,brow,429,trial5,bin_16,16,43.7968
pp481,brow,429,trial5,bin_17,17,41.8931
pp481,brow,429,trial5,bin_18,18,39.2641
pp481,brow,429,trial5,bin_19,19,27.6209
pp481,brow,429,trial5,bin_20,20,24.5469
pp481,brow,429,trial6,bin_0,0,10.7565
pp481,brow,429,trial6,bin_1,1,9.9376
pp481,brow,429,trial6,bin_2,2,8.4254
pp481,brow,429,trial6,bin_3,3,10.2048
pp481,brow,429,trial6,bin_4,4,8.8937
pp481,brow,429,trial6,bin_5,5,8.5926
pp481,brow,429,trial6,bin_6,6,9.1201
pp481,brow,429,trial6,bin_7,7,10.3869
pp481,brow,429,trial6,bin_8,8,9.0427
pp481,brow,429,trial6,bin_9,9,8.5851
pp481,brow,429,trial6,bin_10,10,6.4665
pp481,brow,429,trial6,bin_11,11,8.471
pp481,brow,429,trial6,bin_12,12,8.8637
pp481,brow,429,trial6,bin_13,13,9.3746
pp481,brow,429,trial6,bin_14,14,11.9817
pp481,brow,429,trial6,bin_15,15,9.9128
pp481,brow,429,trial6,bin_16,16,8.1009
pp481,brow,429,trial6,bin_17,17,8.6978
pp481,brow,429,trial6,bin_18,18,8.5673
pp481,brow,429,trial6,bin_19,19,9.7936
pp481,brow,429,trial6,bin_20,20,9.6066
pp481,brow,429,trial7,bin_0,0,10.5713
pp481,brow,429,trial7,bin_1,1,8.8547
pp481,brow,429,trial7,bin_2,2,10.3503
pp481,brow,429,trial7,bin_3,3,11.9073
pp481,brow,429,trial7,bin_4,4,11.902
pp481,brow,429,trial7,bin_5,5,11.175
pp481,brow,429,trial7,bin_6,6,11.7738
pp481,brow,429,trial7,bin_7,7,7.7162
pp481,brow,429,trial7,bin_8,8,10.0678
pp481,brow,429,trial7,bin_9,9,8.986
pp481,brow,429,trial7,bin_10,10,9.7763
pp481,brow,429,trial7,bin_11,11,9.2708
pp481,brow,429,trial7,bin_12,12,11.0079
pp481,brow,429,trial7,bin_13,13,8.0188
pp481,brow,429,trial7,bin_14,14,8.8116
pp481,brow,429,trial7,bin_15,15,8.9855
pp481,brow,429,trial7,bin_16,16,10.7487
pp481,brow,429,trial7,bin_17,17,6.9317
pp481,brow,429,trial7,bin_18,18,12.1813
pp481,brow,429,trial7,bin_19,19,9.0286
pp481,brow,429,trial7,bin_20,20,7.2024
pp481,brow,429,trial8,bin_0,0,8.6842
pp481,brow,429,trial8,bin_1,1,10.0165
pp481,brow,429,trial8,bin_2,2,9.7729
pp481,brow,429,trial8,bin_3,3,7.5874
pp481,brow,429,trial8,bin_4,4,7.7624
pp481,brow,429,trial8,bin_5,5,9.4185
pp481,brow,429,trial8,bin_6,6,9.2796
pp481,brow,429,trial8,bin_7,7,8.8382
pp481,brow,429,trial8,bin_8,8,9.15
pp481,brow,429,trial8,bin_9,9,9.891
pp481,brow,429,trial8,bin_10,10,9.6268
pp481,brow,429,trial8,bin_11,11,8.5727
pp481,brow,429,trial8,bin_12,12,12.7741
pp481,brow,429,trial8,bin_13,13,13.5458
pp481,brow,429,trial8,bin_14,14,22.8927
pp481,brow,429,trial8,bin_15,15,25.2506
pp481,brow,429,trial8,bin_16,16,17.326
pp481,brow,429,trial8,bin_17,17,18.9866
pp481,brow,429,trial8,bin_18,18,18.7571
pp481,brow,429,trial8,bin_19,19,16.163
pp481,brow,429,trial8,bin_20,20,15.0221
pp481,brow,673,trial1,bin_0,0,11.2308
pp481,brow,673,trial1,bin_1,1,13.0658
pp481,brow,673,trial1,bin_2,2,10.7179
pp481,brow,673,trial1,bin_3,3,12.7313
pp481,brow,673,trial1,bin_4,4,10.0145
pp481,brow,673,trial1,bin_5,5,8.5579
pp481,brow,673,trial1,bin_6,6,10.5809
pp481,brow,673,trial1,bin_7,7,9.6223
pp481,brow,673,trial1,bin_8,8,11.829
pp481,brow,673,trial1,bin_9,9,10.1194
pp481,brow,673,trial1,bin_10,10,12.4459
pp481,brow,673,trial1,bin_11,11,8.5677
pp481,brow,673,trial1,bin_12,12,8.0373
pp481,brow,673,trial1,bin_13,13,8.9256
pp481,brow,673,trial1,bin_14,14,10.1452
pp481,brow,673,trial1,bin_15,15,10.6489
pp481,brow,673,trial1,bin_16,16,8.9506
pp481,brow,673,trial1,bin_17,17,9.2399
pp481,brow,673,trial1,bin_18,18,5.8951
pp481,brow,673,trial1,bin_19,19,6.3863
pp481,brow,673,trial1,bin_20,20,6.6601
pp481,brow,673,trial2,bin_0,0,11.7591
pp481,brow,673,trial2,bin_1,1,12.8071
pp481,brow,673,trial2,bin_2,2,12.534
pp481,brow,673,trial2,bin_3,3,12.0684
pp481,brow,673,trial2,bin_4,4,10.3218
pp481,brow,673,trial2,bin_5,5,9.586
pp481,brow,673,trial2,bin_6,6,9.738
pp481,brow,673,trial2,bin_7,7,7.7646
pp481,brow,673,trial2,bin_8,8,9.2336
pp481,brow,673,trial2,bin_9,9,10.3983
pp481,brow,673,trial2,bin_10,10,9.2695
pp481,brow,673,trial2,bin_11,11,7.7916
pp481,brow,673,trial2,bin_12,12,8.9295
pp481,brow,673,trial2,bin_13,13,8.1787
pp481,brow,673,trial2,bin_14,14,8.6433
pp481,brow,673,trial2,bin_15,15,6.2908
pp481,brow,673,trial2,bin_16,16,6.7569
pp481,brow,673,trial2,bin_17,17,7.1643
pp481,brow,673,trial2,bin_18,18,8.8868
pp481,brow,673,trial2,bin_19,19,8.2035
pp481,brow,673,trial2,bin_20,20,8.4195
pp481,brow,673,trial3,bin_0,0,12.5612
pp481,brow,673,trial3,bin_1,1,11.5362
pp481,brow,673,trial3,bin_2,2,9.8978
pp481,brow,673,trial3,bin_3,3,9.421
pp481,brow,673,trial3,bin_4,4,7.6164
pp481,brow,673,trial3,bin_5,5,9.4751
pp481,brow,673,trial3,bin_6,6,10.6123
pp481,brow,673,trial3,bin_7,7,8.6111
pp481,brow,673,trial3,bin_8,8,9.6856
pp481,brow,673,trial3,bin_9,9,11.3746
pp481,brow,673,trial3,bin_10,10,9.894
pp481,brow,673,trial3,bin_11,11,10.7614
pp481,brow,673,trial3,bin_12,12,8.5942
pp481,brow,673,trial3,bin_13,13,9.1703
pp481,brow,673,trial3,bin_14,14,9.1513
pp481,brow,673,trial3,bin_15,15,11.0889
pp481,brow,673,trial3,bin_16,16,8.423
pp481,brow,673,trial3,bin_17,17,10.5363
pp481,brow,673,trial3,bin_18,18,12.1546
pp481,brow,673,trial3,bin_19,19,13.2783
pp481,brow,673,trial3,bin_20,20,12.1318
pp481,brow,673,trial4,bin_0,0,11.9237
pp481,brow,673,trial4,bin_1,1,8.9217
pp481,brow,673,trial4,bin_2,2,8.9779
pp481,brow,673,trial4,bin_3,3,9.4013
pp481,brow,673,trial4,bin_4,4,7.9555
pp481,brow,673,trial4,bin_5,5,14.0558
pp481,brow,673,trial4,bin_6,6,5.6227
pp481,brow,673,trial4,bin_7,7,6.8366
pp481,brow,673,trial4,bin_8,8,8.1856
pp481,brow,673,trial4,bin_9,9,12.0795
pp481,brow,673,trial4,bin_10,10,7.9441
pp481,brow,673,trial4,bin_11,11,8.03
pp481,brow,673,trial4,bin_12,12,7.7239
pp481,brow,673,trial4,bin_13,13,5.0087
pp481,brow,673,trial4,bin_14,14,6.951
pp481,brow,673,trial4,bin_15,15,6.2041
pp481,brow,673,trial4,bin_16,16,7.2222
pp481,brow,673,trial4,bin_17,17,5.8965
pp481,brow,673,trial4,bin_18,18,7.8845
pp481,brow,673,trial4,bin_19,19,8.0232
pp481,brow,673,trial4,bin_20,20,6.1697
pp481,brow,673,trial5,bin_0,0,9.7752
pp481,brow,673,trial5,bin_1,1,10.0695
pp481,brow,673,trial5,bin_2,2,6.2138
pp481,brow,673,trial5,bin_3,3,6.3057
pp481,brow,673,trial5,bin_4,4,7.3352
pp481,brow,673,trial5,bin_5,5,12.293
pp481,brow,673,trial5,bin_6,6,8.6597
pp481,brow,673,trial5,bin_7,7,11.6075
pp481,brow,673,trial5,bin_8,8,9.2036
pp481,brow,673,trial5,bin_9,9,11.0914
pp481,brow,673,trial5,bin_10,10,9.0781
pp481,brow,673,trial5,bin_11,11,8.4088
pp481,brow,673,trial5,bin_12,12,11.0375
pp481,brow,673,trial5,bin_13,13,6.7034
pp481,brow,673,trial5,bin_14,14,8.5766
pp481,brow,673,trial5,bin_15,15,8.6047
pp481,brow,673,trial5,bin_16,16,7.2559
pp481,brow,673,trial5,bin_17,17,6.9853
pp481,brow,673,trial5,bin_18,18,7.2811
pp481,brow,673,trial5,bin_19,19,18.4815
pp481,brow,673,trial5,bin_20,20,19.0028
pp481,brow,673,trial6,bin_0,0,9.74
pp481,brow,673,trial6,bin_1,1,10.1148
pp481,brow,673,trial6,bin_2,2,28.7245
pp481,brow,673,trial6,bin_3,3,34.2949
pp481,brow,673,trial6,bin_4,4,17.3101
pp481,brow,673,trial6,bin_5,5,7.2425
pp481,brow,673,trial6,bin_6,6,9.8194
pp481,brow,673,trial6,bin_7,7,11.6917
pp481,brow,673,trial6,bin_8,8,7.5036
pp481,brow,673,trial6,bin_9,9,16.4942
pp481,brow,673,trial6,bin_10,10,27.7675
pp481,brow,673,trial6,bin_11,11,21.1528
pp481,brow,673,trial6,bin_12,12,24.2931
pp481,brow,673,trial6,bin_13,13,16.3879
pp481,brow,673,trial6,bin_14,14,20.7703
pp481,brow,673,trial6,bin_15,15,19.1503
pp481,brow,673,trial6,bin_16,16,13.1399
